t,T+R,N_0,N_1,N_2
337,0.741246,4.94493e-18,9.81976e-19,2.51675e-19
338,0.81281,7.07438e-18,1.42144e-18,3.67327e-19
339,0.879341,1.0083e-17,2.04766e-18,5.33564e-19
340,0.939504,1.43145e-17,2.93557e-18,7.71341e-19
341,0.992459,2.02387e-17,4.18831e-18,1.10978e-18
342,1.03791,2.84937e-17,5.94714e-18,1.58916e-18
343,1.07612,3.9943e-17,8.40438e-18,2.26488e-18
344,1.10784,5.57474e-17,1.18207e-17,3.21277e-18
345,1.13424,7.74604e-17,1.65474e-17,4.53607e-18
346,1.15678,1.0715e-16,2.3056e-17,6.3747e-18
347,1.177,1.47558e-16,3.19754e-17,8.91728e-18
348,1.19638,2.02294e-16,4.41414e-17,1.24169e-17
349,1.21611,2.761e-16,6.06585e-17,1.72115e-17
350,1.23697,3.75165e-16,8.29805e-17,2.37501e-17
351,1.25919,5.07539e-16,1.13011e-16,3.26272e-17
352,1.28236,6.83641e-16,1.53235e-16,4.46253e-17
353,1.30547,9.16908e-16,2.06878e-16,6.07711e-17
354,1.32695,1.2246e-15,2.78113e-16,8.24056e-17
355,1.34485,1.6288e-15,3.72321e-16,1.11273e-16
356,1.35699,2.15769e-15,4.96409e-16,1.49635e-16
357,1.36126,2.84707e-15,6.5922e-16,2.0041e-16
358,1.35582,3.74236e-15,8.72034e-16,2.67357e-16
359,1.33939,4.90094e-15,1.1492e-15,3.55296e-16
360,1.31142,6.3952e-15,1.50893e-15,4.70392e-16
361,1.27222,8.31621e-15,1.97426e-15,6.20509e-16
362,1.22305,1.07783e-14,2.57427e-15,8.15646e-16
363,1.16601,1.39248e-14,3.3456e-15,1.06849e-15
364,1.10395,1.7935e-14,4.33429e-15,1.39512e-15
365,1.04021,2.30326e-14,5.59812e-15,1.8158e-15
366,0.978353,2.94966e-14,7.20944e-15,2.35612e-15
367,0.921852,3.76742e-14,9.25867e-15,3.04824e-15
368,0.87377,4.79964e-14,1.18586e-14,3.93255e-15
369,0.83651,6.0998e-14,1.51498e-14,5.05965e-15
370,0.811616,7.73404e-14,1.93068e-14,6.49282e-15
371,0.799678,9.78405e-14,2.45462e-14,8.31105e-15
372,0.800332,1.23505e-13,3.11361e-14,1.06127e-14
373,0.81236,1.55571e-13,3.94076e-14,1.35201e-14
374,0.833871,1.95557e-13,4.97687e-14,1.71849e-14
375,0.862533,2.4532e-13,6.27211e-14,2.17947e-14
376,0.895826,3.07124e-13,7.88798e-14,2.75814e-14
377,0.931281,3.83726e-13,9.89972e-14,3.48303e-14
378,0.966674,4.78473e-13,1.23991e-13,4.3892e-14
379,1.00015,5.95413e-13,1.54979e-13,5.51963e-14
380,1.0303,7.39436e-13,1.93316e-13,6.92685e-14
381,1.0561,9.1643e-13,2.40643e-13,8.67491e-14
382,1.07692,1.13346e-12,2.98941e-13,1.08417e-13
383,1.09237,1.39901e-12,3.70598e-13,1.35217e-13
384,1.10222,1.72321e-12,4.5848e-13,1.68293e-13
385,1.10637,2.11813e-12,5.66026e-13,2.09026e-13
386,1.1048,2.59819e-12,6.97349e-13,2.59078e-13
387,1.09758,3.18047e-12,8.57359e-13,3.20448e-13
388,1.08498,3.88527e-12,1.05191e-12,3.95533e-13
389,1.06751,4.73662e-12,1.28795e-12,4.87201e-13
390,1.04605,5.76291e-12,1.57374e-12,5.98879e-13
391,1.02185,6.99767e-12,1.91907e-12,7.34651e-13
392,0.996565,8.48037e-12,2.33551e-12,8.99375e-13
393,0.972111,1.02574e-11,2.8367e-12,1.09882e-12
394,0.950548,1.23833e-11,3.43876e-12,1.33983e-12
395,0.933834,1.49217e-11,4.16059e-12,1.6305e-12
396,0.923584,1.79474e-11,5.02442e-12,1.98038e-12
397,0.920829,2.15471e-11,6.05624e-12,2.40073e-12
398,0.925839,2.58221e-11,7.28646e-12,2.90478e-12
399,0.938036,3.08898e-11,8.75051e-12,3.50808e-12
400,0.956019,3.68863e-11,1.04897e-11,4.22882e-12
401,0.977713,4.39689e-11,1.25518e-11,5.08826e-12
402,1.00062,5.23191e-11,1.49924e-11,6.11118e-12
403,1.02212,6.21457e-11,1.78755e-11,7.32644e-12
404,1.03985,7.36887e-11,2.12753e-11,8.76749e-12
405,1.05196,8.72231e-11,2.52768e-11,1.04731e-11
406,1.05738,1.03064e-10,2.99778e-11,1.24882e-11
407,1.05588,1.2157e-10,3.54906e-11,1.48644e-11
408,1.04812,1.43153e-10,4.19437e-11,1.76613e-11
409,1.03549,1.68279e-10,4.94836e-11,2.09473e-11
410,1.01985,1.97479e-10,5.82778e-11,2.48009e-11
411,1.00331,2.31355e-10,6.85166e-11,2.93119e-11
412,0.987903,2.70588e-10,8.04166e-11,3.4583e-11
413,0.975333,3.15951e-10,9.42231e-11,4.07313e-11
414,0.966812,3.68312e-10,1.10214e-10,4.78899e-11
415,0.962951,4.2865e-10,1.28703e-10,5.62104e-11
416,0.963753,4.98066e-10,1.50045e-10,6.58643e-11
417,0.968685,5.77793e-10,1.74637e-10,7.70458e-11
418,0.976793,6.69209e-10,2.02926e-10,8.99744e-11
419,0.986862,7.73857e-10,2.35415e-10,1.04897e-10
420,0.997571,8.93452e-10,2.72661e-10,1.22092e-10
421,1.00764,1.0299e-09,3.1529e-10,1.4187e-10
422,1.01595,1.18532e-09,3.63998e-10,1.64581e-10
423,1.02165,1.36206e-09,4.19557e-10,1.90615e-10
424,1.02423,1.56271e-09,4.82823e-10,2.20406e-10
425,1.02351,1.79012e-09,5.54744e-10,2.54438e-10
426,1.01975,2.04746e-09,6.36366e-10,2.93247e-10
427,1.01352,2.33817e-09,7.28843e-10,3.37428e-10
428,1.0057,2.66607e-09,8.33443e-10,3.87638e-10
429,0.997394,3.03532e-09,9.51558e-10,4.44601e-10
430,0.989736,3.45046e-09,1.08471e-09,5.09117e-10
431,0.983795,3.91644e-09,1.23458e-09,5.8206e-10
432,0.980394,4.43867e-09,1.40297e-09,6.64393e-10
433,0.97998,5.02299e-09,1.59186e-09,7.57166e-10
434,0.982543,5.67575e-09,1.80341e-09,8.61524e-10
435,0.987604,6.40378e-09,2.03993e-09,9.78715e-10
436,0.994287,7.21445e-09,2.30394e-09,1.11009e-09
437,1.00145,8.11569e-09,2.59814e-09,1.25712e-09
438,1.0079,9.116e-09,2.92543e-09,1.42139e-09
439,1.01258,1.02245e-08,3.28893e-09,1.60459e-09
440,1.01476,1.14508e-08,3.69197e-09,1.80856e-09
441,1.01418,1.28053e-08,4.13809e-09,2.03526e-09
442,1.01107,1.42989e-08,4.63106e-09,2.28678e-09
443,1.00611,1.59434e-08,5.17488e-09,2.56536e-09
444,1.00029,1.77508e-08,5.77379e-09,2.87336e-09
445,0.994682,1.97343e-08,6.43223e-09,3.21328e-09
446,0.99029,2.19072e-08,7.15491e-09,3.58778e-09
447,0.98782,2.42839e-08,7.94672e-09,3.99964e-09
448,0.987587,2.68792e-08,8.81278e-09,4.45178e-09
449,0.989471,2.97084e-08,9.75843e-09,4.94724e-09
450,0.992971,3.27875e-08,1.07892e-08,5.4892e-09
451,0.997327,3.61327e-08,1.19107e-08,6.08094e-09
452,1.00168,3.97611e-08,1.31288e-08,6.72584e-09
453,1.00523,4.36897e-08,1.44495e-08,7.42738e-09
454,1.00741,4.79361e-08,1.58787e-08,8.18911e-09
455,1.00792,5.2518e-08,1.74227e-08,9.01461e-09
456,1.0068,5.74531e-08,1.90876e-08,9.90752e-09
457,1.00439,6.27594e-08,2.08794e-08,1.08715e-08
458,1.00123,6.84544e-08,2.28042e-08,1.19101e-08
459,0.997943,7.45557e-08,2.4868e-08,1.30269e-08
