t,Norm_0,AvgX_0,Norm_1,AvgX_1
1989,0.561727,198.034,0.438273,-112.999
1990,0.561727,198.156,0.438273,-113.079
1991,0.561727,198.278,0.438273,-113.158
1992,0.561727,198.4,0.438273,-113.238
1993,0.561727,198.522,0.438273,-113.318
1994,0.561727,198.645,0.438273,-113.397
1995,0.561727,198.767,0.438273,-113.477
1996,0.561727,198.889,0.438273,-113.557
1997,0.561727,199.011,0.438273,-113.637
1998,0.561727,199.133,0.438273,-113.716
1999,0.561727,199.255,0.438273,-113.796
2000,0.561727,199.378,0.438273,-113.876
2001,0.561727,199.5,0.438273,-113.955
2002,0.561727,199.622,0.438273,-114.035
2003,0.561727,199.744,0.438273,-114.115
2004,0.561727,199.866,0.438273,-114.194
2005,0.561727,199.988,0.438273,-114.274
2006,0.561727,200.111,0.438273,-114.354
2007,0.561727,200.233,0.438273,-114.434
2008,0.561727,200.355,0.438273,-114.513
2009,0.561727,200.477,0.438273,-114.593
2010,0.561727,200.599,0.438273,-114.673
2011,0.561727,200.721,0.438273,-114.752
2012,0.561727,200.844,0.438273,-114.832
2013,0.561727,200.966,0.438273,-114.912
2014,0.561727,201.088,0.438273,-114.991
2015,0.561727,201.21,0.438273,-115.071
2016,0.561727,201.332,0.438273,-115.151
2017,0.561727,201.454,0.438273,-115.23
2018,0.561727,201.577,0.438273,-115.31
2019,0.561727,201.699,0.438273,-115.39
2020,0.561727,201.821,0.438273,-115.47
2021,0.561727,201.943,0.438273,-115.549
2022,0.561727,202.065,0.438273,-115.629
2023,0.561727,202.187,0.438273,-115.709
2024,0.561727,202.31,0.438273,-115.788
2025,0.561727,202.432,0.438273,-115.868
2026,0.561727,202.554,0.438273,-115.948
2027,0.561727,202.676,0.438273,-116.027
2028,0.561727,202.798,0.438273,-116.107
2029,0.561727,202.92,0.438273,-116.187
2030,0.561727,203.042,0.438273,-116.266
2031,0.561727,203.165,0.438273,-116.346
2032,0.561727,203.287,0.438273,-116.426
2033,0.561727,203.409,0.438273,-116.506
2034,0.561727,203.531,0.438273,-116.585
2035,0.561727,203.653,0.438273,-116.665
2036,0.561727,203.775,0.438273,-116.745
2037,0.561727,203.898,0.438273,-116.824
2038,0.561727,204.02,0.438273,-116.904
2039,0.561727,204.142,0.438273,-116.984
2040,0.561727,204.264,0.438273,-117.063
2041,0.561727,204.386,0.438273,-117.143
2042,0.561727,204.508,0.438273,-117.223
2043,0.561727,204.631,0.438273,-117.303
2044,0.561727,204.753,0.438273,-117.382
2045,0.561727,204.875,0.438273,-117.462
2046,0.561727,204.997,0.438273,-117.542
2047,0.561727,205.119,0.438273,-117.621
2048,0.561727,205.241,0.438273,-117.701
2049,0.561727,205.364,0.438273,-117.781
2050,0.561727,205.486,0.438273,-117.86
2051,0.561727,205.608,0.438273,-117.94
2052,0.561727,205.73,0.438273,-118.02
2053,0.561727,205.852,0.438273,-118.099
2054,0.561727,205.974,0.438273,-118.179
2055,0.561727,206.097,0.438273,-118.259
2056,0.561727,206.219,0.438273,-118.339
2057,0.561727,206.341,0.438273,-118.418
2058,0.561727,206.463,0.438273,-118.498
2059,0.561727,206.585,0.438273,-118.578
2060,0.561727,206.707,0.438273,-118.657
2061,0.561727,206.83,0.438273,-118.737
2062,0.561727,206.952,0.438273,-118.817
2063,0.561727,207.074,0.438273,-118.896
2064,0.561727,207.196,0.438273,-118.976
2065,0.561727,207.318,0.438273,-119.056
2066,0.561727,207.44,0.438273,-119.135
2067,0.561727,207.562,0.438273,-119.215
2068,0.561727,207.685,0.438273,-119.295
2069,0.561727,207.807,0.438273,-119.375
2070,0.561727,207.929,0.438273,-119.454
2071,0.561727,208.051,0.438273,-119.534
2072,0.561727,208.173,0.438273,-119.614
2073,0.561727,208.295,0.438273,-119.693
2074,0.561727,208.418,0.438273,-119.773
2075,0.561727,208.54,0.438273,-119.853
2076,0.561727,208.662,0.438273,-119.932
2077,0.561727,208.784,0.438273,-120.012
2078,0.561727,208.906,0.438273,-120.092
2079,0.561727,209.028,0.438273,-120.172
2080,0.561727,209.151,0.438273,-120.251
2081,0.561727,209.273,0.438273,-120.331
2082,0.561727,209.395,0.438273,-120.411
2083,0.561727,209.517,0.438273,-120.49
2084,0.561727,209.639,0.438273,-120.57
2085,0.561727,209.761,0.438273,-120.65
2086,0.561727,209.884,0.438273,-120.729
2087,0.561727,210.006,0.438273,-120.809
2088,0.561727,210.128,0.438273,-120.889
2089,0.561727,210.25,0.438273,-120.968
2090,0.561727,210.372,0.438273,-121.048
2091,0.561727,210.494,0.438273,-121.128
2092,0.561727,210.617,0.438273,-121.208
2093,0.561727,210.739,0.438273,-121.287
2094,0.561727,210.861,0.438273,-121.367
2095,0.561727,210.983,0.438273,-121.447
2096,0.561727,211.105,0.438273,-121.526
2097,0.561727,211.227,0.438273,-121.606
2098,0.561727,211.35,0.438273,-121.686
2099,0.561727,211.472,0.438273,-121.765
2100,0.561727,211.594,0.438273,-121.845
2101,0.561727,211.716,0.438273,-121.925
2102,0.561727,211.838,0.438273,-122.004
2103,0.561727,211.96,0.438273,-122.084
2104,0.561727,212.082,0.438273,-122.164
2105,0.561727,212.205,0.438273,-122.244
2106,0.561727,212.327,0.438273,-122.323
2107,0.561727,212.449,0.438273,-122.403
2108,0.561727,212.571,0.438273,-122.483
2109,0.561727,212.693,0.438273,-122.562
2110,0.561727,212.815,0.438273,-122.642
2111,0.561727,212.938,0.438273,-122.722
2112,0.561727,213.06,0.438273,-122.801
2113,0.561727,213.182,0.438273,-122.881
2114,0.561727,213.304,0.438273,-122.961
2115,0.561727,213.426,0.438273,-123.041
2116,0.561727,213.548,0.438273,-123.12
2117,0.561727,213.671,0.438273,-123.2
2118,0.561727,213.793,0.438273,-123.28
2119,0.561727,213.915,0.438273,-123.359
2120,0.561727,214.037,0.438273,-123.439
2121,0.561727,214.159,0.438273,-123.519
2122,0.561727,214.281,0.438273,-123.598
2123,0.561727,214.404,0.438273,-123.678
2124,0.561727,214.526,0.438273,-123.758
2125,0.561727,214.648,0.438273,-123.837
2126,0.561727,214.77,0.438273,-123.917
2127,0.561727,214.892,0.438273,-123.997
2128,0.561727,215.014,0.438273,-124.077
2129,0.561727,215.137,0.438273,-124.156
2130,0.561727,215.259,0.438273,-124.236
2131,0.561727,215.381,0.438273,-124.316
2132,0.561727,215.503,0.438273,-124.395
2133,0.561727,215.625,0.438273,-124.475
2134,0.561727,215.747,0.438273,-124.555
2135,0.561727,215.87,0.438273,-124.634
2136,0.561727,215.992,0.438273,-124.714
2137,0.561727,216.114,0.438273,-124.794
2138,0.561727,216.236,0.438273,-124.873
2139,0.561727,216.358,0.438273,-124.953
2140,0.561727,216.48,0.438273,-125.033
2141,0.561727,216.602,0.438273,-125.113
2142,0.561727,216.725,0.438273,-125.192
2143,0.561727,216.847,0.438273,-125.272
2144,0.561727,216.969,0.438273,-125.352
2145,0.561727,217.091,0.438273,-125.431
2146,0.561727,217.213,0.438273,-125.511
2147,0.561727,217.335,0.438273,-125.591
2148,0.561727,217.458,0.438273,-125.67
2149,0.561727,217.58,0.438273,-125.75
2150,0.561727,217.702,0.438273,-125.83
2151,0.561727,217.824,0.438273,-125.91
2152,0.561727,217.946,0.438273,-125.989
2153,0.561727,218.068,0.438273,-126.069
2154,0.561727,218.191,0.438273,-126.149
2155,0.561727,218.313,0.438273,-126.228
2156,0.561727,218.435,0.438273,-126.308
2157,0.561727,218.557,0.438273,-126.388
2158,0.561727,218.679,0.438273,-126.467
2159,0.561727,218.801,0.438273,-126.547
2160,0.561727,218.924,0.438273,-126.627
2161,0.561727,219.046,0.438273,-126.706
2162,0.561727,219.168,0.438273,-126.786
2163,0.561727,219.29,0.438273,-126.866
2164,0.561727,219.412,0.438273,-126.946
2165,0.561727,219.534,0.438273,-127.025
2166,0.561727,219.657,0.438273,-127.105
2167,0.561727,219.779,0.438273,-127.185
2168,0.561727,219.901,0.438273,-127.264
2169,0.561727,220.023,0.438273,-127.344
2170,0.561727,220.145,0.438273,-127.424
2171,0.561727,220.267,0.438273,-127.503
2172,0.561727,220.39,0.438273,-127.583
2173,0.561727,220.512,0.438273,-127.663
2174,0.561727,220.634,0.438273,-127.742
2175,0.561727,220.756,0.438273,-127.822
2176,0.561727,220.878,0.438273,-127.902
2177,0.561727,221,0.438273,-127.982
2178,0.561727,221.122,0.438273,-128.061
2179,0.561727,221.245,0.438273,-128.141
2180,0.561727,221.367,0.438273,-128.221
2181,0.561727,221.489,0.438273,-128.3
2182,0.561727,221.611,0.438273,-128.38
2183,0.561727,221.733,0.438273,-128.46
2184,0.561727,221.855,0.438273,-128.539
2185,0.561727,221.978,0.438273,-128.619
2186,0.561727,222.1,0.438273,-128.699
2187,0.561727,222.222,0.438273,-128.779
2188,0.561727,222.344,0.438273,-128.858
2189,0.561727,222.466,0.438273,-128.938
2190,0.561727,222.588,0.438273,-129.018
2191,0.561727,222.711,0.438273,-129.097
2192,0.561727,222.833,0.438273,-129.177
2193,0.561727,222.955,0.438273,-129.257
2194,0.561727,223.077,0.438273,-129.336
2195,0.561727,223.199,0.438273,-129.416
2196,0.561727,223.321,0.438273,-129.496
2197,0.561727,223.444,0.438273,-129.575
2198,0.561727,223.566,0.438273,-129.655
2199,0.561727,223.688,0.438273,-129.735
2200,0.561727,223.81,0.438273,-129.815
2201,0.561727,223.932,0.438273,-129.894
2202,0.561727,224.054,0.438273,-129.974
2203,0.561727,224.177,0.438273,-130.054
2204,0.561727,224.299,0.438273,-130.133
2205,0.561727,224.421,0.438273,-130.213
2206,0.561727,224.543,0.438273,-130.293
2207,0.561727,224.665,0.438273,-130.372
2208,0.561727,224.787,0.438273,-130.452
2209,0.561727,224.91,0.438273,-130.532
2210,0.561727,225.032,0.438273,-130.612
2211,0.561727,225.154,0.438273,-130.691
2212,0.561727,225.276,0.438273,-130.771
2213,0.561727,225.398,0.438273,-130.851
2214,0.561727,225.52,0.438273,-130.93
2215,0.561727,225.642,0.438273,-131.01
2216,0.561727,225.765,0.438273,-131.09
2217,0.561727,225.887,0.438273,-131.169
2218,0.561727,226.009,0.438273,-131.249
2219,0.561727,226.131,0.438273,-131.329
2220,0.561727,226.253,0.438273,-131.408
2221,0.561727,226.375,0.438273,-131.488
2222,0.561727,226.498,0.438273,-131.568
2223,0.561727,226.62,0.438273,-131.648
2224,0.561727,226.742,0.438273,-131.727
2225,0.561727,226.864,0.438273,-131.807
2226,0.561727,226.986,0.438273,-131.887
2227,0.561727,227.108,0.438273,-131.966
2228,0.561727,227.231,0.438273,-132.046
2229,0.561727,227.353,0.438273,-132.126
2230,0.561727,227.475,0.438273,-132.205
2231,0.561727,227.597,0.438273,-132.285
2232,0.561727,227.719,0.438273,-132.365
2233,0.561727,227.841,0.438273,-132.444
2234,0.561727,227.964,0.438273,-132.524
2235,0.561727,228.086,0.438273,-132.604
2236,0.561727,228.208,0.438273,-132.684
2237,0.561727,228.33,0.438273,-132.763
2238,0.561727,228.452,0.438273,-132.843
2239,0.561727,228.574,0.438273,-132.923
2240,0.561727,228.697,0.438273,-133.002
2241,0.561727,228.819,0.438273,-133.082
2242,0.561727,228.941,0.438273,-133.162
2243,0.561727,229.063,0.438273,-133.241
2244,0.561727,229.185,0.438273,-133.321
2245,0.561727,229.307,0.438273,-133.401
2246,0.561727,229.43,0.438273,-133.481
2247,0.561727,229.552,0.438273,-133.56
2248,0.561727,229.674,0.438273,-133.64
2249,0.561727,229.796,0.438273,-133.72
2250,0.561727,229.918,0.438273,-133.799
2251,0.561727,230.04,0.438273,-133.879
2252,0.561727,230.162,0.438273,-133.959
2253,0.561727,230.285,0.438273,-134.038
2254,0.561727,230.407,0.438273,-134.118
2255,0.561727,230.529,0.438273,-134.198
2256,0.561727,230.651,0.438273,-134.277
2257,0.561727,230.773,0.438273,-134.357
2258,0.561727,230.895,0.438273,-134.437
2259,0.561727,231.018,0.438273,-134.517
2260,0.561727,231.14,0.438273,-134.596
2261,0.561727,231.262,0.438273,-134.676
2262,0.561727,231.384,0.438273,-134.756
2263,0.561727,231.506,0.438273,-134.835
2264,0.561727,231.628,0.438273,-134.915
2265,0.561727,231.751,0.438273,-134.995
2266,0.561727,231.873,0.438273,-135.074
2267,0.561727,231.995,0.438273,-135.154
2268,0.561727,232.117,0.438273,-135.234
2269,0.561727,232.239,0.438273,-135.313
2270,0.561727,232.361,0.438273,-135.393
2271,0.561727,232.484,0.438273,-135.473
2272,0.561727,232.606,0.438273,-135.553
2273,0.561727,232.728,0.438273,-135.632
2274,0.561727,232.85,0.438273,-135.712
2275,0.561727,232.972,0.438273,-135.792
2276,0.561727,233.094,0.438273,-135.871
2277,0.561727,233.217,0.438273,-135.951
2278,0.561727,233.339,0.438273,-136.031
2279,0.561727,233.461,0.438273,-136.11
2280,0.561727,233.583,0.438273,-136.19
2281,0.561727,233.705,0.438273,-136.27
2282,0.561727,233.827,0.438273,-136.35
2283,0.561727,233.95,0.438273,-136.429
2284,0.561727,234.072,0.438273,-136.509
2285,0.561727,234.194,0.438273,-136.589
2286,0.561727,234.316,0.438273,-136.668
2287,0.561727,234.438,0.438273,-136.748
2288,0.561727,234.56,0.438273,-136.828
2289,0.561727,234.682,0.438273,-136.907
2290,0.561727,234.805,0.438273,-136.987
2291,0.561727,234.927,0.438273,-137.067
2292,0.561727,235.049,0.438273,-137.146
2293,0.561727,235.171,0.438273,-137.226
2294,0.561727,235.293,0.438273,-137.306
2295,0.561727,235.415,0.438273,-137.386
2296,0.561727,235.538,0.438273,-137.465
2297,0.561727,235.66,0.438273,-137.545
2298,0.561727,235.782,0.438273,-137.625
2299,0.561727,235.904,0.438273,-137.704
2300,0.561727,236.026,0.438273,-137.784
2301,0.561727,236.148,0.438273,-137.864
2302,0.561727,236.271,0.438273,-137.943
2303,0.561727,236.393,0.438273,-138.023
2304,0.561727,236.515,0.438273,-138.103
2305,0.561727,236.637,0.438273,-138.182
2306,0.561727,236.759,0.438273,-138.262
2307,0.561727,236.881,0.438273,-138.342
2308,0.561727,237.004,0.438273,-138.422
2309,0.561727,237.126,0.438273,-138.501
2310,0.561727,237.248,0.438273,-138.581
2311,0.561727,237.37,0.438273,-138.661
2312,0.561727,237.492,0.438273,-138.74
2313,0.561727,237.614,0.438273,-138.82
2314,0.561727,237.737,0.438273,-138.9
2315,0.561727,237.859,0.438273,-138.979
2316,0.561727,237.981,0.438273,-139.059
2317,0.561727,238.103,0.438273,-139.139
2318,0.561727,238.225,0.438273,-139.219
2319,0.561727,238.347,0.438273,-139.298
2320,0.561727,238.47,0.438273,-139.378
2321,0.561727,238.592,0.438273,-139.458
2322,0.561727,238.714,0.438273,-139.537
2323,0.561727,238.836,0.438273,-139.617
2324,0.561727,238.958,0.438273,-139.697
2325,0.561727,239.08,0.438273,-139.776
2326,0.561727,239.202,0.438273,-139.856
2327,0.561727,239.325,0.438273,-139.936
2328,0.561727,239.447,0.438273,-140.015
2329,0.561727,239.569,0.438273,-140.095
2330,0.561727,239.691,0.438273,-140.175
2331,0.561727,239.813,0.438273,-140.255
2332,0.561727,239.935,0.438273,-140.334
2333,0.561727,240.058,0.438273,-140.414
2334,0.561727,240.18,0.438273,-140.494
2335,0.561727,240.302,0.438273,-140.573
2336,0.561727,240.424,0.438273,-140.653
2337,0.561727,240.546,0.438273,-140.733
2338,0.561727,240.668,0.438273,-140.812
2339,0.561727,240.791,0.438273,-140.892
2340,0.561727,240.913,0.438273,-140.972
2341,0.561727,241.035,0.438273,-141.051
2342,0.561727,241.157,0.438273,-141.131
2343,0.561727,241.279,0.438273,-141.211
2344,0.561727,241.401,0.438273,-141.291
2345,0.561727,241.524,0.438273,-141.37
2346,0.561727,241.646,0.438273,-141.45
2347,0.561727,241.768,0.438273,-141.53
2348,0.561727,241.89,0.438273,-141.609
2349,0.561727,242.012,0.438273,-141.689
2350,0.561727,242.134,0.438273,-141.769
2351,0.561727,242.257,0.438273,-141.848
2352,0.561727,242.379,0.438273,-141.928
2353,0.561727,242.501,0.438273,-142.008
2354,0.561727,242.623,0.438273,-142.088
2355,0.561727,242.745,0.438273,-142.167
2356,0.561727,242.867,0.438273,-142.247
2357,0.561727,242.99,0.438273,-142.327
2358,0.561727,243.112,0.438273,-142.406
2359,0.561727,243.234,0.438273,-142.486
2360,0.561727,243.356,0.438273,-142.566
2361,0.561727,243.478,0.438273,-142.645
2362,0.561727,243.6,0.438273,-142.725
2363,0.561727,243.722,0.438273,-142.805
2364,0.561727,243.845,0.438273,-142.884
2365,0.561727,243.967,0.438273,-142.964
2366,0.561727,244.089,0.438273,-143.044
2367,0.561727,244.211,0.438273,-143.124
2368,0.561727,244.333,0.438273,-143.203
2369,0.561727,244.455,0.438273,-143.283
2370,0.561727,244.578,0.438273,-143.363
2371,0.561727,244.7,0.438273,-143.442
2372,0.561727,244.822,0.438273,-143.522
2373,0.561727,244.944,0.438273,-143.602
2374,0.561727,245.066,0.438273,-143.681
2375,0.561727,245.188,0.438273,-143.761
2376,0.561727,245.311,0.438273,-143.841
2377,0.561727,245.433,0.438273,-143.92
2378,0.561727,245.555,0.438273,-144
2379,0.561727,245.677,0.438273,-144.08
2380,0.561727,245.799,0.438273,-144.16
2381,0.561727,245.921,0.438273,-144.239
2382,0.561727,246.044,0.438273,-144.319
2383,0.561727,246.166,0.438273,-144.399
2384,0.561727,246.288,0.438273,-144.478
2385,0.561727,246.41,0.438273,-144.558
2386,0.561727,246.532,0.438273,-144.638
2387,0.561727,246.654,0.438273,-144.717
2388,0.561727,246.777,0.438273,-144.797
2389,0.561727,246.899,0.438273,-144.877
2390,0.561727,247.021,0.438273,-144.957
2391,0.561727,247.143,0.438273,-145.036
2392,0.561727,247.265,0.438273,-145.116
2393,0.561727,247.387,0.438273,-145.196
2394,0.561727,247.51,0.438273,-145.275
2395,0.561727,247.632,0.438273,-145.355
2396,0.561727,247.754,0.438273,-145.435
2397,0.561727,247.876,0.438273,-145.514
2398,0.561727,247.998,0.438273,-145.594
2399,0.561727,248.12,0.438273,-145.674
2400,0.561727,248.242,0.438273,-145.753
2401,0.561727,248.365,0.438273,-145.833
2402,0.561727,248.487,0.438273,-145.913
2403,0.561727,248.609,0.438273,-145.993
2404,0.561727,248.731,0.438273,-146.072
2405,0.561727,248.853,0.438273,-146.152
2406,0.561727,248.975,0.438273,-146.232
2407,0.561727,249.098,0.438273,-146.311
2408,0.561727,249.22,0.438273,-146.391
2409,0.561727,249.342,0.438273,-146.471
2410,0.561727,249.464,0.438273,-146.55
2411,0.561727,249.586,0.438273,-146.63
2412,0.561727,249.708,0.438273,-146.71
2413,0.561727,249.831,0.438273,-146.79
2414,0.561727,249.953,0.438273,-146.869
2415,0.561727,250.075,0.438273,-146.949
2416,0.561727,250.197,0.438273,-147.029
2417,0.561727,250.319,0.438273,-147.108
2418,0.561727,250.441,0.438273,-147.188
2419,0.561727,250.564,0.438273,-147.268
2420,0.561727,250.686,0.438273,-147.347
2421,0.561727,250.808,0.438273,-147.427
2422,0.561727,250.93,0.438273,-147.507
2423,0.561727,251.052,0.438273,-147.586
2424,0.561727,251.174,0.438273,-147.666
2425,0.561727,251.297,0.438273,-147.746
2426,0.561727,251.419,0.438273,-147.826
2427,0.561727,251.541,0.438273,-147.905
2428,0.561727,251.663,0.438273,-147.985
2429,0.561727,251.785,0.438273,-148.065
2430,0.561727,251.907,0.438273,-148.144
2431,0.561727,252.03,0.438273,-148.224
2432,0.561727,252.152,0.438273,-148.304
2433,0.561727,252.274,0.438273,-148.383
2434,0.561727,252.396,0.438273,-148.463
2435,0.561727,252.518,0.438273,-148.543
2436,0.561727,252.64,0.438273,-148.622
2437,0.561727,252.762,0.438273,-148.702
2438,0.561727,252.885,0.438273,-148.782
2439,0.561727,253.007,0.438273,-148.862
2440,0.561727,253.129,0.438273,-148.941
2441,0.561727,253.251,0.438273,-149.021
2442,0.561727,253.373,0.438273,-149.101
2443,0.561727,253.495,0.438273,-149.18
2444,0.561727,253.618,0.438273,-149.26
2445,0.561727,253.74,0.438273,-149.34
2446,0.561727,253.862,0.438273,-149.419
2447,0.561727,253.984,0.438273,-149.499
2448,0.561727,254.106,0.438273,-149.579
2449,0.561727,254.228,0.438273,-149.659
2450,0.561727,254.351,0.438273,-149.738
2451,0.561727,254.473,0.438273,-149.818
2452,0.561727,254.595,0.438273,-149.898
2453,0.561727,254.717,0.438273,-149.977
2454,0.561727,254.839,0.438273,-150.057
2455,0.561727,254.961,0.438273,-150.137
2456,0.561727,255.084,0.438273,-150.216
2457,0.561727,255.206,0.438273,-150.296
2458,0.561727,255.328,0.438273,-150.376
2459,0.561727,255.45,0.438273,-150.455
2460,0.561727,255.572,0.438273,-150.535
2461,0.561727,255.694,0.438273,-150.615
2462,0.561727,255.817,0.438273,-150.695
2463,0.561727,255.939,0.438273,-150.774
2464,0.561727,256.061,0.438273,-150.854
2465,0.561727,256.183,0.438273,-150.934
2466,0.561727,256.305,0.438273,-151.013
2467,0.561727,256.427,0.438273,-151.093
2468,0.561727,256.55,0.438273,-151.173
2469,0.561727,256.672,0.438273,-151.252
2470,0.561727,256.794,0.438273,-151.332
2471,0.561727,256.916,0.438273,-151.412
2472,0.561727,257.038,0.438273,-151.491
2473,0.561727,257.16,0.438273,-151.571
2474,0.561727,257.282,0.438273,-151.651
2475,0.561727,257.405,0.438273,-151.731
2476,0.561727,257.527,0.438273,-151.81
2477,0.561727,257.649,0.438273,-151.89
2478,0.561727,257.771,0.438273,-151.97
2479,0.561727,257.893,0.438273,-152.049
2480,0.561727,258.015,0.438273,-152.129
2481,0.561727,258.138,0.438273,-152.209
2482,0.561727,258.26,0.438273,-152.288
2483,0.561727,258.382,0.438273,-152.368
2484,0.561727,258.504,0.438273,-152.448
2485,0.561727,258.626,0.438273,-152.528
2486,0.561727,258.748,0.438273,-152.607
2487,0.561727,258.871,0.438273,-152.687
2488,0.561727,258.993,0.438273,-152.767
2489,0.561727,259.115,0.438273,-152.846
2490,0.561727,259.237,0.438273,-152.926
2491,0.561727,259.359,0.438273,-153.006
2492,0.561727,259.481,0.438273,-153.085
2493,0.561727,259.604,0.438273,-153.165
2494,0.561727,259.726,0.438273,-153.245
2495,0.561727,259.848,0.438273,-153.324
2496,0.561727,259.97,0.438273,-153.404
2497,0.561727,260.092,0.438273,-153.484
2498,0.561727,260.214,0.438273,-153.564
2499,0.561727,260.337,0.438273,-153.643
2500,0.561727,260.459,0.438273,-153.723
2501,0.561727,260.581,0.438273,-153.803
2502,0.561727,260.703,0.438273,-153.882
2503,0.561727,260.825,0.438273,-153.962
2504,0.561727,260.947,0.438273,-154.042
2505,0.561727,261.07,0.438273,-154.121
2506,0.561727,261.192,0.438273,-154.201
2507,0.561727,261.314,0.438273,-154.281
2508,0.561727,261.436,0.438273,-154.36
2509,0.561727,261.558,0.438273,-154.44
2510,0.561727,261.68,0.438273,-154.52
2511,0.561727,261.802,0.438273,-154.6
2512,0.561727,261.925,0.438273,-154.679
2513,0.561727,262.047,0.438273,-154.759
2514,0.561727,262.169,0.438273,-154.839
2515,0.561727,262.291,0.438273,-154.918
2516,0.561727,262.413,0.438273,-154.998
2517,0.561727,262.535,0.438273,-155.078
2518,0.561727,262.658,0.438273,-155.157
2519,0.561727,262.78,0.438273,-155.237
2520,0.561727,262.902,0.438273,-155.317
2521,0.561727,263.024,0.438273,-155.397
2522,0.561727,263.146,0.438273,-155.476
2523,0.561727,263.268,0.438273,-155.556
2524,0.561727,263.391,0.438273,-155.636
2525,0.561727,263.513,0.438273,-155.715
2526,0.561727,263.635,0.438273,-155.795
2527,0.561727,263.757,0.438273,-155.875
2528,0.561727,263.879,0.438273,-155.954
2529,0.561727,264.001,0.438273,-156.034
2530,0.561727,264.124,0.438273,-156.114
2531,0.561727,264.246,0.438273,-156.193
2532,0.561727,264.368,0.438273,-156.273
2533,0.561727,264.49,0.438273,-156.353
2534,0.561727,264.612,0.438273,-156.433
2535,0.561727,264.734,0.438273,-156.512
2536,0.561727,264.857,0.438273,-156.592
2537,0.561727,264.979,0.438273,-156.672
2538,0.561727,265.101,0.438273,-156.751
2539,0.561727,265.223,0.438273,-156.831
2540,0.561727,265.345,0.438273,-156.911
2541,0.561727,265.467,0.438273,-156.99
2542,0.561727,265.59,0.438273,-157.07
2543,0.561727,265.712,0.438273,-157.15
2544,0.561727,265.834,0.438273,-157.229
2545,0.561727,265.956,0.438273,-157.309
2546,0.561727,266.078,0.438273,-157.389
2547,0.561727,266.2,0.438273,-157.469
2548,0.561727,266.323,0.438273,-157.548
2549,0.561727,266.445,0.438273,-157.628
2550,0.561727,266.567,0.438273,-157.708
2551,0.561727,266.689,0.438273,-157.787
2552,0.561727,266.811,0.438273,-157.867
2553,0.561727,266.933,0.438273,-157.947
2554,0.561727,267.055,0.438273,-158.026
2555,0.561727,267.178,0.438273,-158.106
2556,0.561727,267.3,0.438273,-158.186
2557,0.561727,267.422,0.438273,-158.266
2558,0.561727,267.544,0.438273,-158.345
2559,0.561727,267.666,0.438273,-158.425
2560,0.561727,267.788,0.438273,-158.505
2561,0.561727,267.911,0.438273,-158.584
2562,0.561727,268.033,0.438273,-158.664
2563,0.561727,268.155,0.438273,-158.744
2564,0.561727,268.277,0.438273,-158.823
2565,0.561727,268.399,0.438273,-158.903
2566,0.561727,268.521,0.438273,-158.983
2567,0.561727,268.644,0.438273,-159.062
2568,0.561727,268.766,0.438273,-159.142
2569,0.561727,268.888,0.438273,-159.222
2570,0.561727,269.01,0.438273,-159.302
2571,0.561727,269.132,0.438273,-159.381
2572,0.561727,269.254,0.438273,-159.461
2573,0.561727,269.377,0.438273,-159.541
2574,0.561727,269.499,0.438273,-159.62
2575,0.561727,269.621,0.438273,-159.7
2576,0.561727,269.743,0.438273,-159.78
2577,0.561727,269.865,0.438273,-159.859
2578,0.561727,269.987,0.438273,-159.939
2579,0.561727,270.11,0.438273,-160.019
2580,0.561727,270.232,0.438273,-160.098
2581,0.561727,270.354,0.438273,-160.178
2582,0.561727,270.476,0.438273,-160.258
2583,0.561727,270.598,0.438273,-160.338
2584,0.561727,270.72,0.438273,-160.417
2585,0.561727,270.843,0.438273,-160.497
2586,0.561727,270.965,0.438273,-160.577
2587,0.561727,271.087,0.438273,-160.656
2588,0.561727,271.209,0.438273,-160.736
2589,0.561727,271.331,0.438273,-160.816
2590,0.561727,271.453,0.438273,-160.895
2591,0.561727,271.575,0.438273,-160.975
2592,0.561727,271.698,0.438273,-161.055
2593,0.561727,271.82,0.438273,-161.135
2594,0.561727,271.942,0.438273,-161.214
2595,0.561727,272.064,0.438273,-161.294
2596,0.561727,272.186,0.438273,-161.374
2597,0.561727,272.308,0.438273,-161.453
2598,0.561727,272.431,0.438273,-161.533
2599,0.561727,272.553,0.438273,-161.613
2600,0.561727,272.675,0.438273,-161.692
2601,0.561727,272.797,0.438273,-161.772
2602,0.561727,272.919,0.438273,-161.852
2603,0.561727,273.041,0.438273,-161.931
2604,0.561727,273.164,0.438273,-162.011
2605,0.561727,273.286,0.438273,-162.091
2606,0.561727,273.408,0.438273,-162.171
2607,0.561727,273.53,0.438273,-162.25
2608,0.561727,273.652,0.438273,-162.33
2609,0.561727,273.774,0.438273,-162.41
2610,0.561727,273.897,0.438273,-162.489
2611,0.561727,274.019,0.438273,-162.569
2612,0.561727,274.141,0.438273,-162.649
2613,0.561727,274.263,0.438273,-162.728
2614,0.561727,274.385,0.438273,-162.808
2615,0.561727,274.507,0.438273,-162.888
2616,0.561727,274.63,0.438273,-162.967
2617,0.561727,274.752,0.438273,-163.047
2618,0.561727,274.874,0.438273,-163.127
2619,0.561727,274.996,0.438273,-163.207
2620,0.561727,275.118,0.438273,-163.286
2621,0.561727,275.24,0.438273,-163.366
2622,0.561727,275.363,0.438273,-163.446
2623,0.561727,275.485,0.438273,-163.525
