t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6
1741,0.885139,155.901,0.0384461,6.77159,0.00120869,0.21289,0.0310721,5.47279,0.0139588,2.4586,0.00811633,1.42954,0.022059,3.8853
1742,0.892241,156.808,0.0313524,5.51007,0.00131562,0.231216,0.0307504,5.40427,0.0137536,2.41714,0.00828665,1.45635,0.0223003,3.9192
1743,0.898638,157.586,0.0250125,4.3862,0.00147281,0.258274,0.0303598,5.32392,0.013553,2.37666,0.00844115,1.48024,0.0225226,3.94958
1744,0.904327,158.234,0.0194261,3.39907,0.00169773,0.29706,0.0298894,5.22987,0.01336,2.33766,0.00857722,1.50079,0.0227229,3.97592
1745,0.909306,158.754,0.0145873,2.54676,0.00200976,0.35088,0.0293297,5.12061,0.0131771,2.30056,0.00869219,1.51755,0.022898,3.99772
1746,0.913577,159.146,0.0104846,1.82642,0.00242972,0.42326,0.0286739,4.99501,0.0130063,2.2657,0.00878332,1.53006,0.0230452,4.0145
1747,0.917144,159.412,0.00710139,1.23432,0.00297936,0.517852,0.0279171,4.85236,0.0128488,2.2333,0.00884782,1.53787,0.0231615,4.02578
1748,0.920013,159.554,0.00441642,0.76592,0.00368078,0.638341,0.0270573,4.69243,0.0127056,2.20348,0.0088829,1.54052,0.023244,4.03111
1749,0.922192,159.574,0.00240387,0.41596,0.00455595,0.788351,0.0260954,4.51548,0.0125771,2.17631,0.00888584,1.53758,0.0232898,4.03001
1750,0.923692,159.474,0.00103402,0.178522,0.00562614,0.971347,0.0250351,4.32228,0.012463,2.15172,0.00885411,1.52865,0.0232959,4.02201
1751,0.924524,159.259,0.000273593,0.0471291,0.00691136,1.19055,0.023883,4.11409,0.0123628,2.12962,0.00878551,1.51339,0.0232592,4.00664
1752,0.924704,158.93,8.63206e-05,0.014836,0.00842995,1.44886,0.0226487,3.89266,0.0122757,2.10983,0.00867831,1.49155,0.0231766,3.98339
1753,0.924248,158.491,0.000433376,0.0743159,0.0101981,1.74878,0.0213447,3.66021,0.0122003,2.09213,0.00853149,1.46299,0.0230446,3.95171
1754,0.923171,157.947,0.0012739,0.217954,0.0122293,2.09232,0.0199858,3.4194,0.0121353,2.07625,0.00834484,1.42773,0.0228594,3.91104
1755,0.921495,157.3,0.00256551,0.437935,0.0145343,2.48102,0.0185895,3.17325,0.012079,2.0619,0.00811922,1.38596,0.0226172,3.86078
1756,0.919239,156.556,0.00426477,0.726335,0.0171206,2.91581,0.0171753,2.92514,0.0120296,2.04876,0.00785662,1.33806,0.0223138,3.80028
1757,0.916425,155.718,0.0063277,1.0752,0.0199922,3.39706,0.0157645,2.67869,0.0119852,2.03652,0.00756031,1.28464,0.0219451,3.72889
1758,0.913075,154.792,0.00871021,1.47662,0.0231496,3.92451,0.0143795,2.43772,0.011944,2.02485,0.00723485,1.22651,0.0215066,3.64596
1759,0.909213,153.781,0.0113686,1.92283,0.0265898,4.4973,0.013044,2.20621,0.0119042,2.01343,0.00688609,1.16469,0.0209943,3.55089
1760,0.904863,152.69,0.0142597,2.40624,0.030306,5.11395,0.011782,1.98814,0.011864,2.00199,0.00652107,1.10039,0.0204044,3.44311
1761,0.900049,151.525,0.0173418,2.91952,0.0342878,5.7724,0.0106176,1.78749,0.011822,1.99024,0.00614784,1.035,0.0197338,3.32222
1762,0.894797,150.289,0.0205744,3.45564,0.0385214,6.47,0.00957449,1.60812,0.0117767,1.978,0.00577525,0.970003,0.0189805,3.18794
1763,0.889133,148.988,0.0239187,4.00794,0.0429898,7.2036,0.00867547,1.45371,0.0117273,1.96509,0.00541266,0.906975,0.0181436,3.04023
1764,0.88308,147.626,0.027338,4.57014,0.0476729,7.96956,0.00794196,1.32767,0.0116734,1.95146,0.00506959,0.847492,0.0172237,2.87932
1765,0.876667,146.209,0.0307978,5.13639,0.0525477,8.7638,0.00739362,1.23309,0.011615,1.93713,0.00475536,0.793088,0.0162237,2.70574
1766,0.869917,144.74,0.0342659,5.70129,0.0575892,9.58189,0.00704788,1.17265,0.0115529,1.92221,0.00447875,0.74519,0.0151483,2.52043
1767,0.862856,143.224,0.0377128,6.25991,0.0627698,10.4191,0.00691959,1.14857,0.0114887,1.90699,0.00424763,0.705059,0.0140051,2.32469
1768,0.85551,141.667,0.0411114,6.8078,0.0680605,11.2704,0.00702066,1.16258,0.0114247,1.89187,0.00406865,0.673743,0.012804,2.12026
1769,0.847902,140.072,0.0444374,7.34098,0.0734311,12.1307,0.00735978,1.21582,0.0113646,1.87741,0.00394698,0.652034,0.0115579,1.90934
1770,0.840058,138.444,0.047669,7.85598,0.0788501,12.9947,0.00794213,1.30888,0.0113128,1.86438,0.00388612,0.640443,0.0102823,1.69454
1771,0.831999,136.786,0.0507873,8.34977,0.0842858,13.8571,0.00876926,1.44172,0.011275,1.85369,0.0038878,0.639181,0.00899544,1.47891
1772,0.82375,135.103,0.053776,8.81981,0.0897063,14.7127,0.00983891,1.61368,0.0112583,1.84647,0.00395196,0.648162,0.00771818,1.26586
1773,0.815333,133.399,0.0566212,9.26398,0.0950798,15.5563,0.011145,1.82347,0.0112708,1.84405,0.0040768,0.667018,0.00647344,1.05914
1774,0.806769,131.678,0.0593116,9.68061,0.100375,16.3829,0.0126776,2.0692,0.0113219,1.84792,0.00425892,0.695124,0.00528604,0.862767
1775,0.798078,129.942,0.0618383,10.0684,0.105562,17.1875,0.0144233,2.34838,0.0114224,1.85978,0.00449359,0.731641,0.00418219,0.680938
1776,0.789281,128.196,0.0641945,10.4265,0.110612,17.9657,0.0163649,2.658,0.011584,1.88149,0.00477499,0.775559,0.00318896,0.517954
1777,0.780396,126.442,0.0663757,10.7544,0.115497,18.7131,0.0184821,2.99453,0.0118196,1.91505,0.00509655,0.825757,0.00233378,0.378125
1778,0.771441,124.683,0.0683793,11.0517,0.12019,19.4256,0.020752,3.35402,0.0121429,1.96258,0.00545129,0.881059,0.0016438,0.265677
1779,0.762434,122.924,0.0702042,11.3187,0.124668,20.0996,0.0231488,3.73218,0.0125682,2.02631,0.00583215,0.940289,0.00114535,0.184659
1780,0.75339,121.165,0.0718513,11.5556,0.128907,20.7316,0.0256454,4.12445,0.0131102,2.10847,0.00623237,1.00233,0.000863379,0.138854
1781,0.744325,119.409,0.0733228,11.7629,0.132888,21.3188,0.0282131,4.52613,0.013784,2.21131,0.00664577,1.06616,0.000820967,0.131705
1782,0.735254,117.66,0.0746222,11.9415,0.136592,21.8583,0.0308227,4.93245,0.0146041,2.33704,0.00706699,1.13091,0.00103883,0.166241
1783,0.726188,115.919,0.0757541,12.0923,0.140001,22.3479,0.0334451,5.33871,0.0155847,2.48773,0.00749169,1.19587,0.00153498,0.245023
1784,0.717141,114.187,0.0767242,12.2164,0.143102,22.7855,0.0360521,5.74041,0.0167391,2.66529,0.00791672,1.26054,0.00232438,0.370101
1785,0.708125,112.468,0.0775388,12.3151,0.145882,23.1696,0.038617,6.13333,0.018079,2.87138,0.00834014,1.32462,0.00341879,0.542987
1786,0.699149,110.761,0.0782051,12.3895,0.148328,23.4987,0.0411155,6.51366,0.0196145,3.1074,0.00876124,1.38798,0.00482656,0.76464
1787,0.690223,109.07,0.0787309,12.4412,0.150433,23.7717,0.0435265,6.87813,0.0213537,3.37435,0.00918049,1.45072,0.00655267,1.03546
1788,0.681356,107.395,0.0791241,12.4715,0.152188,23.9878,0.0458323,7.22408,0.0233019,3.67284,0.00959942,1.51306,0.00859871,1.35533
1789,0.672555,105.737,0.0793934,12.482,0.153587,24.1465,0.0480196,7.54952,0.0254617,4.00303,0.0100204,1.57539,0.010963,1.72357
1790,0.663828,104.098,0.0795475,12.4742,0.154625,24.2475,0.0500799,7.85326,0.0278326,4.36456,0.0104467,1.6382,0.0136407,2.13906
1791,0.65518,102.478,0.0795951,12.4496,0.155299,24.2906,0.0520094,8.13488,0.0304106,4.75658,0.0108819,1.70205,0.016624,2.60019
1792,0.646616,100.878,0.0795455,12.4098,0.155608,24.2762,0.0538097,8.39477,0.0331884,5.17767,0.0113299,1.76756,0.0199027,3.10498
1793,0.63814,99.2977,0.0794075,12.3562,0.155551,24.2045,0.0554876,8.63414,0.0361551,5.6259,0.0117947,1.83532,0.0234636,3.65105
1794,0.629757,97.7388,0.0791903,12.2904,0.155129,24.0762,0.0570549,8.85497,0.0392964,6.09884,0.0122804,1.90593,0.0272918,4.23571
1795,0.621468,96.201,0.078903,12.2139,0.154345,23.8921,0.0585281,9.05994,0.0425949,6.59354,0.0127905,1.97992,0.0313702,4.85599
1796,0.613275,94.6846,0.0785548,12.1282,0.153204,23.6535,0.0599279,9.25238,0.0460301,7.10667,0.0133283,2.05778,0.0356798,5.50867
1797,0.605179,93.1895,0.0781548,12.0348,0.151712,23.3616,0.0612787,9.43611,0.049579,7.63452,0.0138965,2.13988,0.0402003,6.19031
1798,0.597179,91.7157,0.0777123,11.9352,0.149877,23.0183,0.0626076,9.61538,0.0532166,8.17309,0.0144974,2.22653,0.0449098,6.89732
1799,0.589276,90.2629,0.0772365,11.8308,0.147709,22.6255,0.0639438,9.79465,0.0569163,8.7182,0.0151324,2.31792,0.0497854,7.62592
1800,0.581468,88.8307,0.076737,11.7231,0.145222,22.1856,0.0653173,9.97851,0.0606505,9.26557,0.0158027,2.41418,0.0548028,8.37221
1801,0.573751,87.4188,0.0762235,11.6137,0.14243,21.7012,0.0667581,10.1715,0.0643916,9.81093,0.0165088,2.51533,0.0599369,9.1322
1802,0.566124,86.0264,0.075706,11.504,0.139351,21.1753,0.0682952,10.3779,0.068112,10.3501,0.0172506,2.62134,0.0651618,9.90178
1803,0.558581,84.653,0.0751948,11.3958,0.136005,20.6115,0.0699555,10.6018,0.0717854,10.8791,0.0180277,2.7321,0.0704506,10.6768
1804,0.551119,83.2976,0.074701,11.2905,0.132414,20.0134,0.0717629,10.8464,0.0753869,11.3942,0.0188396,2.84747,0.0757762,11.453
1805,0.543732,81.9595,0.0742361,11.19,0.128604,19.3852,0.0737374,11.1148,0.0788938,11.8921,0.0196854,2.96728,0.0811105,12.2262
1806,0.536414,80.6376,0.0738122,11.096,0.124604,18.7313,0.0758946,11.409,0.0822857,12.3698,0.020564,3.09132,0.0864254,12.9921
1807,0.529159,79.3309,0.0734423,11.0104,0.120442,18.0565,0.0782448,11.7304,0.0855454,12.8249,0.0214742,3.21939,0.0916928,13.7465
1808,0.521957,78.038,0.0731405,10.9353,0.116151,17.3658,0.0807927,12.0793,0.0886586,13.2554,0.0224148,3.35125,0.0968845,14.4852
1809,0.514803,76.7578,0.0729215,10.8727,0.111767,16.6645,0.0835374,12.4555,0.0916142,13.6598,0.0233845,3.48666,0.101973,15.2043
1810,0.507686,75.489,0.0728015,10.825,0.107323,15.9581,0.086472,12.8577,0.0944045,14.0372,0.0243816,3.62536,0.106931,15.8998
1811,0.500598,74.23,0.0727975,10.7946,0.102857,15.252,0.089584,13.2838,0.0970249,14.3871,0.0254044,3.76703,0.111734,16.5681
1812,0.493529,72.9796,0.0729281,10.7841,0.0984071,14.5517,0.0928555,13.7308,0.0994738,14.7095,0.0264505,3.91131,0.116355,17.2058
1813,0.486469,71.7361,0.0732129,10.7962,0.0940099,13.8629,0.0962638,14.1953,0.101752,15.0047,0.0275172,4.05775,0.120775,17.8097
1814,0.479408,70.4979,0.0736728,10.8337,0.0897026,13.191,0.0997816,14.6731,0.103864,15.2734,0.0286007,4.20579,0.124971,18.3772
1815,0.472334,69.2637,0.0743302,10.8999,0.0855212,12.5409,0.103378,15.1595,0.105814,15.5167,0.0296967,4.35476,0.128925,18.9058
1816,0.465237,68.0316,0.0752086,10.9978,0.0815002,11.9178,0.10702,15.6496,0.10761,15.7359,0.0307996,4.50383,0.132624,19.3937
1817,0.458105,66.8002,0.0763327,11.1307,0.0776719,11.326,0.110672,16.1381,0.109261,15.9323,0.0319026,4.65199,0.136055,19.8394
1818,0.450927,65.5679,0.0777284,11.3023,0.0740658,10.7697,0.114298,16.6197,0.110775,16.1074,0.0329977,4.79809,0.139209,20.2419
1819,0.443692,64.3331,0.0794224,11.5158,0.0707084,10.2524,0.117859,17.089,0.112162,16.2629,0.0340757,4.9408,0.14208,20.6009
1820,0.436389,63.0943,0.0814424,11.7752,0.0676223,9.77701,0.121322,17.541,0.113432,16.4003,0.0351261,5.07861,0.144666,20.9162
1821,0.429007,61.8499,0.0838167,12.0838,0.0648265,9.34602,0.12465,17.9707,0.114595,16.5212,0.0361373,5.2099,0.146967,21.1883
1822,0.421536,60.5987,0.0865741,12.4456,0.0623352,8.96112,0.127811,18.3737,0.115659,16.6268,0.0370969,5.33293,0.148988,21.418
1823,0.413965,59.3393,0.0897433,12.8641,0.0601585,8.62333,0.130775,18.7458,0.116633,16.7186,0.037992,5.44591,0.150733,21.6066
1824,0.406285,58.0703,0.0933533,13.343,0.0583015,8.33303,0.133516,19.0835,0.117524,16.7977,0.0388095,5.54704,0.15221,21.7554
1825,0.398487,56.7908,0.0974324,13.8857,0.0567648,8.08989,0.136011,19.3838,0.118339,16.8651,0.0395364,5.63457,0.153429,21.8662
1826,0.390563,55.4998,0.102008,14.4955,0.0555441,7.89292,0.138241,19.6443,0.119082,16.9217,0.0401605,5.70689,0.154402,21.9407
1827,0.382506,54.1962,0.107107,15.1757,0.0546309,7.7405,0.140191,19.8633,0.119757,16.9681,0.0406708,5.76254,0.155137,21.981
1828,0.374308,52.8794,0.112755,15.9292,0.0540119,7.6304,0.141851,20.0396,0.120368,17.0047,0.0410578,5.80034,0.155648,21.9888
1829,0.365966,51.5489,0.118975,16.7584,0.0536703,7.55985,0.143215,20.1729,0.120916,17.0319,0.0413141,5.81939,0.155944,21.9659
1830,0.357474,50.2043,0.125787,17.6658,0.0535852,7.5256,0.144281,20.2631,0.121402,17.0499,0.0414345,5.81914,0.156036,21.9141
1831,0.34883,48.8453,0.133211,18.6531,0.0537326,7.52397,0.145052,20.311,0.121825,17.0587,0.0414166,5.79941,0.155933,21.8347
1832,0.340032,47.4719,0.141263,19.7218,0.054086,7.55095,0.145533,20.3179,0.122184,17.0582,0.0412607,5.76041,0.155641,21.729
1833,0.331079,46.0842,0.149955,20.8728,0.0546164,7.60227,0.145736,20.2855,0.122477,17.0481,0.0409699,5.70275,0.155166,21.5982
1834,0.321974,44.6827,0.159296,22.1067,0.0552933,7.67345,0.145672,20.216,0.122701,17.0281,0.0405501,5.62742,0.154513,21.4428
1835,0.312719,43.2679,0.169291,23.4232,0.0560852,7.75995,0.145359,20.1119,0.122852,16.9978,0.0400098,5.53576,0.153684,21.2637
1836,0.303318,41.8405,0.179942,24.8217,0.0569599,7.85722,0.144815,19.9763,0.122926,16.9567,0.0393597,5.42939,0.15268,21.0612
1837,0.293776,40.4017,0.191244,26.3009,0.0578856,7.96074,0.144063,19.8123,0.122917,16.9043,0.0386125,5.3102,0.151503,20.8354
1838,0.284101,38.9524,0.203189,27.8588,0.0588311,8.06619,0.143124,19.6234,0.122822,16.8398,0.0377823,5.18024,0.150151,20.5868
1839,0.274303,37.4943,0.215765,29.4928,0.0597664,8.16944,0.142024,19.4131,0.122634,16.7628,0.0368841,5.04167,0.148624,20.3153
1840,0.264391,36.0288,0.228954,31.1999,0.0606634,8.26666,0.140788,19.1853,0.122348,16.6725,0.0359336,4.89671,0.146922,20.0212
1841,0.254378,34.5578,0.242734,32.976,0.061496,8.35438,0.139443,18.9437,0.121958,16.5682,0.0349463,4.74753,0.145045,19.7047
1842,0.244277,33.0832,0.257077,34.8167,0.0622411,8.42952,0.138016,18.692,0.121457,16.4493,0.0339371,4.59622,0.142996,19.3664
1843,0.234103,31.6073,0.271949,36.717,0.0628783,8.48946,0.136534,18.434,0.120839,16.315,0.0329203,4.4447,0.140775,19.0067
1844,0.223874,30.1322,0.287315,38.671,0.0633907,8.53204,0.135023,18.1733,0.120099,16.1646,0.0319086,4.29473,0.13839,18.6265
1845,0.213607,28.6607,0.303132,40.6726,0.0637648,8.55562,0.133508,17.9134,0.11923,15.9976,0.0309136,4.14782,0.135845,18.2269
1846,0.203322,27.1952,0.319353,42.7149,0.0639909,8.55907,0.132014,17.6574,0.118227,15.8134,0.029945,4.00528,0.133149,17.8093
1847,0.193038,25.7385,0.335928,44.7906,0.0640629,8.54177,0.130563,17.4084,0.117085,15.6114,0.0290108,3.86813,0.130313,17.3752
1848,0.182778,24.2936,0.352802,46.892,0.0639785,8.5036,0.129176,17.1692,0.115799,15.3912,0.0281174,3.73717,0.12735,16.9265
1849,0.172564,22.8634,0.369917,49.0111,0.063739,8.44492,0.127871,16.942,0.114366,15.1526,0.0272695,3.61299,0.124273,16.4653
1850,0.16242,21.451,0.387212,51.1394,0.063349,8.36657,0.126666,16.7289,0.112783,14.8953,0.0264703,3.49596,0.1211,15.9938
1851,0.15237,20.0594,0.404622,53.2682,0.0628166,8.26977,0.125574,16.5317,0.111048,14.6194,0.0257218,3.38627,0.117848,15.5146
1852,0.142439,18.6919,0.422081,55.3887,0.0621526,8.15613,0.124605,16.3516,0.109163,14.3252,0.025025,3.28397,0.114534,15.0301
1853,0.132652,17.3516,0.439522,57.4919,0.0613703,8.02757,0.123768,16.1895,0.107129,14.0131,0.0243798,3.18901,0.111179,14.5428
1854,0.123035,16.0417,0.456875,59.5687,0.0604853,7.88625,0.123068,16.0459,0.10495,13.6837,0.0237857,3.10126,0.107801,14.0555
1855,0.113614,14.7653,0.474069,61.6101,0.0595148,7.73456,0.122507,15.9211,0.102633,13.3382,0.0232417,3.0205,0.104421,13.5706
1856,0.104416,13.5257,0.491034,63.6072,0.0584771,7.57496,0.122086,15.8147,0.100185,12.9777,0.0227466,2.94653,0.101056,13.0905
1857,0.0954651,12.3259,0.5077,65.5511,0.0573913,7.41002,0.121801,15.7262,0.0976178,12.6038,0.022299,2.87911,0.0977259,12.6178
1858,0.0867885,11.1688,0.523997,67.4335,0.0562768,7.24229,0.121648,15.6549,0.0949447,12.2185,0.0218976,2.81801,0.0944475,12.1545
1859,0.0784111,10.0575,0.539858,69.2458,0.0551527,7.07425,0.121618,15.5996,0.0921813,11.8238,0.0215411,2.763,0.0912371,11.7027
1860,0.0703579,8.99473,0.555217,70.9803,0.0540372,6.90826,0.121704,15.5589,0.0893458,11.4222,0.0212285,2.7139,0.0881099,11.2642
1861,0.0626531,7.98315,0.570008,72.6294,0.0529477,6.7465,0.121894,15.5315,0.0864582,11.0163,0.0209587,2.67052,0.0850796,10.8407
1862,0.0553203,7.02532,0.584172,74.186,0.0518999,6.59095,0.122178,15.5158,0.0835407,10.6091,0.0207309,2.63269,0.0821587,10.4336
1863,0.0483819,6.12363,0.597648,75.6435,0.0509077,6.44332,0.122543,15.5101,0.0806168,10.2036,0.0205444,2.60028,0.0793583,10.0443
1864,0.0418597,5.28033,0.610382,76.9957,0.0499833,6.30506,0.122977,15.5127,0.0777114,9.80278,0.0203985,2.57313,0.0766883,9.67373
1865,0.0357741,4.49744,0.622322,78.2371,0.0491363,6.17731,0.123467,15.5221,0.0748501,9.41001,0.0202924,2.55112,0.0741576,9.32294
1866,0.0301443,3.77684,0.633421,79.3627,0.0483742,6.06091,0.124003,15.5366,0.0720588,9.02841,0.0202254,2.53408,0.0717738,8.99271
1867,0.0249882,3.12019,0.643635,80.3682,0.0477023,5.95641,0.124571,15.5547,0.0693633,8.66114,0.0201966,2.52187,0.0695442,8.68372
1868,0.0203225,2.52893,0.652924,81.2498,0.0471236,5.86406,0.125162,15.5751,0.0667889,8.3112,0.0202051,2.51432,0.0674749,8.39658
1869,0.0161622,2.00433,0.661253,82.0042,0.0466388,5.78383,0.125765,15.5966,0.0643596,7.98145,0.0202495,2.51121,0.0655719,8.1318
1870,0.0125207,1.54739,0.668591,82.629,0.0462468,5.71548,0.126374,15.6181,0.0620983,7.67452,0.0203285,2.51233,0.0638408,7.88987
1871,0.00940996,1.15893,0.674913,83.122,0.0459448,5.65854,0.126979,15.6387,0.0600261,7.39279,0.0204403,2.51742,0.0622868,7.67122
1872,0.00684026,0.839521,0.680197,83.4821,0.0457284,5.61235,0.127575,15.6575,0.0581618,7.13833,0.0205828,2.52618,0.0609154,7.47628
1873,0.00482014,0.589525,0.684424,83.7083,0.0455922,5.57614,0.128156,15.674,0.0565223,6.91294,0.0207537,2.53827,0.0597318,7.30548
1874,0.0033564,0.409067,0.687583,83.8004,0.0455298,5.54903,0.128717,15.6876,0.0551216,6.71805,0.0209502,2.55334,0.0587416,7.15924
1875,0.00245412,0.29805,0.689665,83.7589,0.0455342,5.53007,0.129256,15.698,0.0539715,6.55477,0.0211691,2.57096,0.0579502,7.03798
1876,0.0021166,0.256152,0.690665,83.5845,0.0455983,5.51831,0.129768,15.7046,0.0530811,6.42389,0.0214072,2.5907,0.0573633,6.94213
1877,0.00234536,0.282831,0.690584,83.2787,0.0457146,5.5128,0.130252,15.7073,0.0524568,6.32586,0.0216606,2.61208,0.0569866,6.87211
1878,0.00314016,0.377331,0.689426,82.8434,0.0458762,5.51261,0.130704,15.7057,0.0521027,6.2608,0.0219254,2.63462,0.0568255,6.82832
1879,0.00449898,0.538679,0.687199,82.2808,0.0460764,5.51689,0.131122,15.6997,0.0520202,6.22857,0.0221975,2.65779,0.0568855,6.81111
1880,0.00641803,0.765699,0.683915,81.594,0.0463091,5.52487,0.131505,15.6891,0.0522088,6.22873,0.0224726,2.68107,0.0571715,6.8208
1881,0.00889183,1.05701,0.67959,80.786,0.0465688,5.53584,0.13185,15.6736,0.0526655,6.26058,0.0227465,2.70398,0.0576878,6.85761
1882,0.0119132,1.41105,0.674244,79.8606,0.0468507,5.54921,0.132154,15.6529,0.0533855,6.32322,0.023015,2.726,0.0584379,6.92166
1883,0.0154732,1.82606,0.667899,78.8218,0.0471506,5.56445,0.132416,15.627,0.0543622,6.41552,0.0232742,2.74669,0.0594244,7.01294
1884,0.0195614,2.30011,0.660584,77.6741,0.0474651,5.58113,0.132633,15.5956,0.0555873,6.53618,0.0235206,2.76564,0.0606485,7.13129
1885,0.0241657,2.8311,0.652327,76.4223,0.0477911,5.59888,0.132804,15.5585,0.0570511,6.68373,0.0237511,2.78252,0.0621098,7.27637
1886,0.0292726,3.41677,0.643163,75.0715,0.048126,5.61738,0.132927,15.5155,0.0587424,6.85656,0.0239634,2.79706,0.0638064,7.44764
1887,0.034867,4.05472,0.633127,73.6271,0.0484674,5.63634,0.132999,15.4667,0.0606489,7.05293,0.0241556,2.80909,0.0657346,7.64435
1888,0.0409325,4.74243,0.62226,72.0949,0.0488132,5.65549,0.133022,15.4119,0.0627569,7.271,0.0243271,2.81853,0.0678883,7.86553
1889,0.0474513,5.47721,0.610605,70.4809,0.049161,5.67456,0.132994,15.3512,0.0650519,7.50882,0.0244776,2.8254,0.0702597,8.10995
1890,0.0544045,6.25631,0.598206,68.7913,0.0495082,5.69326,0.132916,15.2849,0.0675183,7.76435,0.0246082,2.82985,0.0728387,8.37617
1891,0.061772,7.07685,0.585111,67.0326,0.049852,5.71125,0.132792,15.2131,0.0701396,8.03548,0.0247209,2.83212,0.0756129,8.66252
1892,0.0695326,7.93587,0.571371,65.2115,0.050189,5.72815,0.132623,15.1364,0.0728984,8.32001,0.0248183,2.83255,0.078568,8.96709
1893,0.0776642,8.83034,0.557039,63.3347,0.0505152,5.74353,0.132414,15.0553,0.0757765,8.61571,0.0249042,2.83158,0.0816875,9.28778
1894,0.0861438,9.75716,0.542168,61.4092,0.0508262,5.75688,0.132171,14.9705,0.0787548,8.92024,0.0249832,2.82975,0.0849532,9.62231
1895,0.0949476,10.7132,0.526815,59.442,0.0511169,5.76766,0.131901,14.8828,0.0818136,9.23125,0.0250605,2.82764,0.0883451,9.96823
1896,0.104051,11.6953,0.511039,57.4404,0.0513816,5.77526,0.131613,14.7932,0.0849322,9.54633,0.0251418,2.82592,0.0918419,10.323
1897,0.11343,12.7003,0.494897,55.4115,0.0516142,5.77902,0.131315,14.7028,0.0880895,9.86301,0.0252333,2.82527,0.0954211,10.6839
1898,0.123058,13.7249,0.47845,53.3624,0.0518083,5.77828,0.131019,14.6128,0.0912637,10.1788,0.0253416,2.8264,0.0990594,11.0483
1899,0.132911,14.7661,0.461758,51.3003,0.0519574,5.77236,0.130735,14.5244,0.0944325,10.4912,0.0254731,2.83,0.102733,11.4134
1900,0.142962,15.8206,0.444883,49.2322,0.0520551,5.7606,0.130475,14.4389,0.0975731,10.7978,0.0256342,2.83677,0.106418,11.7766
1901,0.153185,16.8854,0.427884,47.1652,0.0520952,5.74239,0.130252,14.3575,0.100663,11.0959,0.025831,2.84732,0.11009,12.1351
1902,0.163555,17.9573,0.410824,45.106,0.0520721,5.7172,0.130077,14.2816,0.103678,11.3832,0.0260689,2.86221,0.113726,12.4864
1903,0.174046,19.0335,0.39376,43.0611,0.0519811,5.68459,0.12996,14.2123,0.106597,11.6573,0.0263528,2.88191,0.117303,12.8282
1904,0.184634,20.111,0.376752,41.0372,0.0518187,5.64428,0.129914,14.1507,0.109395,11.9157,0.0266864,2.90678,0.1208,13.158
1905,0.195293,21.1869,0.359857,39.0402,0.0515828,5.59612,0.129946,14.0976,0.112053,12.1564,0.0270724,2.93704,0.124197,13.4739
1906,0.205999,22.2586,0.34313,37.076,0.0512729,5.54016,0.130064,14.0537,0.114548,12.3771,0.0275124,2.97278,0.127474,13.7739
1907,0.216729,23.3236,0.326626,35.1503,0.0508906,5.47666,0.130273,14.0195,0.116861,12.5761,0.0280064,3.01395,0.130614,14.0562
1908,0.22746,24.3792,0.310394,33.268,0.0504396,5.40612,0.130577,13.9953,0.118973,12.7516,0.0285531,3.06032,0.133603,14.3196
1909,0.238171,25.4233,0.294483,31.4342,0.0499258,5.32926,0.130975,13.9807,0.12087,12.9021,0.0291495,3.11152,0.136425,14.5625
1910,0.248841,26.4536,0.278939,29.6531,0.0493577,5.24706,0.131464,13.9756,0.122536,13.0265,0.0297911,3.167,0.13907,14.7841
