t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
317,0.808635,11.5999,0.136782,1.58229,0.0545821,0.350559
318,0.808556,11.645,0.136827,1.58978,0.0546169,0.352591
319,0.808482,11.6898,0.136869,1.59726,0.0546483,0.354619
320,0.808413,11.7343,0.136911,1.60473,0.0546766,0.356645
321,0.808348,11.7785,0.13695,1.6122,0.0547019,0.358669
322,0.808287,11.8225,0.136989,1.61967,0.0547245,0.360691
323,0.80823,11.8662,0.137025,1.62713,0.0547445,0.362713
324,0.808177,11.9097,0.137061,1.63458,0.0547622,0.364734
325,0.808127,11.953,0.137095,1.64204,0.0547778,0.366755
326,0.808081,11.9961,0.137127,1.64948,0.0547913,0.368776
327,0.808039,12.039,0.137158,1.65693,0.0548031,0.370797
328,0.807999,12.0818,0.137188,1.66438,0.0548132,0.372819
329,0.807962,12.1243,0.137216,1.67182,0.0548219,0.374841
330,0.807927,12.1667,0.137243,1.67927,0.0548293,0.376864
331,0.807895,12.2089,0.137269,1.68671,0.0548355,0.378887
332,0.807866,12.251,0.137294,1.69416,0.0548407,0.380911
333,0.807838,12.293,0.137317,1.7016,0.0548449,0.382935
334,0.807812,12.3348,0.137339,1.70905,0.0548484,0.384959
335,0.807788,12.3765,0.137361,1.7165,0.0548511,0.386983
336,0.807766,12.4181,0.137381,1.72395,0.0548531,0.389007
337,0.807745,12.4596,0.1374,1.7314,0.0548546,0.39103
338,0.807726,12.501,0.137419,1.73885,0.0548557,0.393054
339,0.807708,12.5423,0.137436,1.7463,0.0548562,0.395077
340,0.807691,12.5836,0.137453,1.75375,0.0548564,0.397101
341,0.807675,12.6247,0.137469,1.76121,0.0548563,0.399123
342,0.80766,12.6658,0.137484,1.76866,0.0548558,0.401146
343,0.807646,12.7068,0.137499,1.77611,0.0548551,0.403169
344,0.807633,12.7477,0.137513,1.78356,0.0548542,0.405191
345,0.807621,12.7885,0.137526,1.79102,0.0548531,0.407213
346,0.807609,12.8293,0.137539,1.79847,0.0548518,0.409235
347,0.807599,12.8701,0.137551,1.80592,0.0548504,0.411257
348,0.807589,12.9108,0.137562,1.81337,0.0548489,0.413279
349,0.80758,12.9514,0.137573,1.82082,0.0548474,0.415301
350,0.807571,12.992,0.137583,1.82828,0.0548457,0.417323
351,0.807563,13.0325,0.137593,1.83573,0.054844,0.419345
352,0.807556,13.073,0.137602,1.84318,0.0548423,0.421367
353,0.807549,13.1135,0.13761,1.85063,0.0548406,0.423389
354,0.807543,13.1539,0.137618,1.85808,0.0548389,0.425411
355,0.807537,13.1942,0.137626,1.86554,0.0548372,0.427433
356,0.807531,13.2346,0.137633,1.87299,0.0548355,0.429456
357,0.807526,13.2749,0.13764,1.88044,0.0548339,0.431478
