t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
0,0.954773,75.3973,0.00097891,0.0773034,0.0429387,3.39082,0.00130932,0.103395
0,0.952777,75.6675,0.0019454,0.1545,0.0422371,3.35438,0.00304002,0.241432
0,0.948914,75.7866,0.00407125,0.325157,0.040186,3.20952,0.00682923,0.545428
0,0.943166,75.7507,0.0074381,0.597393,0.0369382,2.9667,0.0124574,1.00052
0,0.935511,75.5555,0.0121621,0.982254,0.0327443,2.64455,0.0195824,1.58155
0,0.925916,75.1956,0.0183904,1.49353,0.0279244,2.2678,0.0277691,2.25518
0,0.914343,74.6655,0.0262968,2.1474,0.0228329,1.86454,0.036527,2.98281
0,0.900755,73.9594,0.0360737,2.96194,0.0178197,1.46314,0.0453517,3.72374
0,0.885116,73.0716,0.0479236,3.95638,0.0131951,1.08933,0.0537654,4.43866
0,0.867399,71.9972,0.0620471,5.15013,0.00919994,0.763629,0.0613544,5.09264
0,0.847588,70.7321,0.0786288,6.56166,0.00598588,0.499528,0.067797,5.65773
0,0.825688,69.2738,0.0978221,8.20711,0.0036076,0.302671,0.0728826,6.11473
0,0.801721,67.6215,0.119732,10.0989,0.00202742,0.171004,0.0765189,6.45401
0,0.775739,65.7767,0.144401,12.2441,0.00113117,0.0959145,0.0787282,6.67554
0,0.747821,63.7435,0.171791,14.6433,0.000752789,0.0641669,0.0796345,6.78796
0,0.718078,61.5289,0.201775,17.2892,0.000704106,0.0603317,0.0794426,6.80708
0,0.686652,59.1426,0.234128,20.1658,0.00080546,0.0693758,0.0784146,6.75399
0,0.65372,56.5977,0.268523,23.2482,0.000912974,0.0790435,0.0768445,6.65304
0,0.619486,53.9101,0.30454,26.5023,0.000938786,0.0816969,0.0750356,6.52989
0,0.584185,51.0985,0.341671,29.8859,0.00086157,0.0753613,0.0732825,6.41
0,0.548074,48.1842,0.37934,33.3498,0.0007261,0.0638354,0.0718592,6.31753
0,0.511432,45.1905,0.416923,36.8396,0.000632128,0.0558553,0.0710133,6.27479
0,0.474548,42.1427,0.453772,40.2977,0.000714365,0.0634399,0.0709656,6.30217
0,0.437718,39.0668,0.48925,43.6661,0.0011166,0.0996576,0.0719147,6.41846
0,0.401242,35.9897,0.522752,46.8887,0.00196379,0.176144,0.0740419,6.64125
0,0.36541,32.9382,0.553738,49.9142,0.00333628,0.300734,0.077516,6.98733
0,0.330501,29.9384,0.581753,52.6981,0.00525005,0.475575,0.0824956,7.47286
0,0.296777,27.0153,0.606452,55.2048,0.00764595,0.696004,0.0891255,8.11302
0,0.264476,24.1925,0.627606,57.4092,0.0103899,0.950397,0.0975282,8.92122
0,0.233811,21.4912,0.645115,59.2971,0.0132842,1.22104,0.10779,9.90775
0,0.204966,18.9308,0.659002,60.8659,0.0160888,1.48597,0.119943,11.078
0,0.178096,16.5281,0.669408,62.1239,0.0185501,1.72152,0.133945,12.4307
0,0.153326,14.2973,0.676581,63.0894,0.0204329,1.90532,0.14966,13.9555
0,0.130752,12.2502,0.68085,63.7892,0.0215523,2.01925,0.166846,15.6319
0,0.110444,10.3965,0.682615,64.2569,0.0217999,2.0521,0.185142,17.428
0,0.0924486,8.74343,0.682314,64.5306,0.0211621,2.00142,0.204076,19.3007
0,0.0767925,7.29671,0.680407,64.6513,0.019726,1.87433,0.223074,21.1962
0,0.0634862,6.06044,0.677352,64.6605,0.017674,1.68718,0.241488,23.0527
0,0.0525281,5.03759,0.673582,64.5985,0.0152653,1.46398,0.258624,24.8028
0,0.0439084,4.23035,0.669495,64.5023,0.012807,1.23389,0.27379,26.3782
0,0.037613,3.64042,0.665432,64.4048,0.0106198,1.02785,0.286335,27.7133
0,0.033626,3.26939,0.661673,64.333,0.0089993,0.874982,0.295701,28.7504
0,0.0319331,3.11887,0.658425,64.3077,0.00818074,0.799005,0.301461,29.4434
0,0.0325225,3.19078,0.655819,64.3424,0.0083099,0.815284,0.303349,29.7615
0,0.0353867,3.48739,0.653906,64.4429,0.00942419,0.928762,0.301283,29.6917
0,0.0405223,4.01135,0.652658,64.6075,0.0114466,1.13311,0.295373,29.2394
0,0.0479293,4.76569,0.65197,64.8265,0.014193,1.41124,0.285908,28.4283
0,0.0576099,5.75361,0.651662,65.0828,0.0173926,1.73703,0.273335,27.2985
0,0.0695664,6.97834,0.651488,65.352,0.0207176,2.07822,0.258228,25.9034
0,0.0837981,8.4428,0.651139,65.6033,0.0238212,2.40002,0.241242,24.3055
0,0.100298,10.1493,0.650259,65.8005,0.0263756,2.66898,0.223067,22.5724
0,0.119051,12.0992,0.648458,65.903,0.0281091,2.85674,0.204382,20.7714
0,0.140027,14.2925,0.645323,65.8678,0.0288349,2.94316,0.185815,18.9661
0,0.163179,16.7272,0.640444,65.6509,0.0284702,2.91843,0.167907,17.2119
0,0.18844,19.3994,0.633427,65.2094,0.027042,2.7839,0.151091,15.5544
0,0.215721,22.3025,0.623917,64.504,0.0246808,2.55163,0.135681,14.0274
0,0.244906,25.4271,0.611623,63.5009,0.0216011,2.2427,0.12187,12.653
0,0.275853,28.7608,0.596328,62.1742,0.0180738,1.88441,0.109745,11.4422
0,0.30839,32.2882,0.577914,60.5073,0.0143927,1.50691,0.0993032,10.397
0,0.342321,35.9905,0.556367,58.4948,0.0108396,1.13964,0.0904723,9.51197
