E,T,R0,R1,R2,R3,R4,R5,R6,R7,R,N_R0,N_R1,N_R2,N_R3,N_R4,N_R5,N_R6,N_R7,E/V0
1.88082,426.675,4.23899e-12,0,0,0,0,0,0,0,4.23899e-12,9.93493e-15,0,0,0,0,0,0,0,0.0188082
1.92042,448.235,3.16797e-12,0,0,0,0,0,0,0,3.16797e-12,7.06765e-15,0,0,0,0,0,0,0,0.0192042
1.96043,470.713,2.35925e-12,0,0,0,0,0,0,0,2.35925e-12,5.01207e-15,0,0,0,0,0,0,0,0.0196043
2.00085,494.141,1.76117e-12,0.000325971,0,0,0,0,0,0,0.000325971,3.56409e-15,6.59672e-07,0,0,0,0,0,0,0.0200085
2.04168,518.551,1.31722e-12,3.60139e-05,0,0,0,0,0,0,3.60139e-05,2.54019e-15,6.9451e-08,0,0,0,0,0,0,0.0204168
2.08292,543.972,9.86646e-13,1.18974e-05,0,0,0,0,0,0,1.18974e-05,1.81378e-15,2.18713e-08,0,0,0,0,0,0,0.0208292
2.12458,570.436,7.38081e-13,4.94641e-06,0,0,0,0,0,0,4.94641e-06,1.29389e-15,8.67129e-09,0,0,0,0,0,0,0.0212458
2.16665,597.975,5.51034e-13,2.19728e-06,0,0,0,0,0,0,2.19728e-06,9.215e-16,3.67454e-09,0,0,0,0,0,0,0.0216665
2.20913,626.621,4.10394e-13,1.11664e-06,0,0,0,0,0,0,1.11664e-06,6.54932e-16,1.782e-09,0,0,0,0,0,0,0.0220913
2.25203,656.408,3.04821e-13,5.78841e-07,0,0,0,0,0,0,5.78842e-07,4.64376e-16,8.81831e-10,0,0,0,0,0,0,0.0225203
2.29533,687.37,2.26719e-13,3.14471e-07,0,0,0,0,0,0,3.14471e-07,3.29836e-16,4.57499e-10,0,0,0,0,0,0,0.0229533
2.33905,719.539,1.69476e-13,1.76799e-07,0,0,0,0,0,0,1.768e-07,2.35535e-16,2.45712e-10,0,0,0,0,0,0,0.0233905
2.38319,752.952,1.27202e-13,9.91097e-08,0,0,0,0,0,0,9.91099e-08,1.68938e-16,1.31628e-10,0,0,0,0,0,0,0.0238319
2.42773,787.641,9.48061e-14,5.89406e-08,0,0,0,0,0,0,5.89407e-08,1.20367e-16,7.48319e-11,0,0,0,0,0,0,0.0242773
2.47269,823.644,7.00619e-14,3.46281e-08,0,0,0,0,0,0,3.46282e-08,8.50634e-17,4.20426e-11,0,0,0,0,0,0,0.0247269
2.51806,860.995,5.20509e-14,2.06193e-08,0,0,0,0,0,0,2.06194e-08,6.04544e-17,2.39483e-11,0,0,0,0,0,0,0.0251806
2.56384,899.729,3.90316e-14,1.24504e-08,0,0,0,0,0,0,1.24504e-08,4.33815e-17,1.38379e-11,0,0,0,0,0,0,0.0256384
2.61003,939.885,2.91187e-14,7.62393e-09,0,0,0,0,0,0,7.62396e-09,3.09811e-17,8.11156e-12,0,0,0,0,0,0,0.0261003
2.65664,981.498,2.14072e-14,4.73237e-09,0,0,0,0,0,0,4.73239e-09,2.18107e-17,4.82158e-12,0,0,0,0,0,0,0.0265664
2.70366,1024.61,1.60588e-14,2.97606e-09,0,0,0,0,0,0,2.97607e-09,1.56732e-17,2.90459e-12,0,0,0,0,0,0,0.0270366
2.75109,1069.25,1.19246e-14,1.89286e-09,0,0,0,0,0,0,1.89287e-09,1.11524e-17,1.77028e-12,0,0,0,0,0,0,0.0275109
2.79894,1115.46,8.69665e-15,1.21556e-09,0,0,0,0,0,0,1.21557e-09,7.79649e-18,1.08975e-12,0,0,0,0,0,0,0.0279894
2.84719,1163.27,6.39848e-15,7.87391e-10,0,0,0,0,0,0,7.87398e-10,5.50041e-18,6.76876e-13,0,0,0,0,0,0,0.0284719
2.89586,1212.73,4.83163e-15,5.12948e-10,0,0,0,0,0,0,5.12953e-10,3.98408e-18,4.22969e-13,0,0,0,0,0,0,0.0289586
2.94494,1263.87,3.78379e-15,3.35863e-10,0,0,0,0,0,0,3.35867e-10,2.9938e-18,2.65741e-13,0,0,0,0,0,0,0.0294494
2.99444,1316.73,2.88062e-15,2.10358e-10,0,0,0,0,0,0,2.10361e-10,2.1877e-18,1.59758e-13,0,0,0,0,0,0,0.0299444
3.04434,1371.36,1.98372e-15,1.40536e-10,0,0,0,0,0,0,1.40538e-10,1.44653e-18,1.02479e-13,0,0,0,0,0,0,0.0304434
3.09466,1427.78,1.34169e-15,9.40098e-11,0,0,0,0,0,0,9.40112e-11,9.397e-19,6.58432e-14,0,0,0,0,0,0,0.0309466
3.14539,1486.03,9.65657e-16,6.2808e-11,0,0,0,0,0,0,6.28089e-11,6.49824e-19,4.22656e-14,0,0,0,0,0,0,0.0314539
3.19654,1546.17,7.73352e-16,4.05113e-11,0,0,0,0,0,0,4.05121e-11,5.00173e-19,2.62011e-14,0,0,0,0,0,0,0.0319654
3.24809,1608.21,6.08224e-16,2.74898e-11,0,0,0,0,0,0,2.74905e-11,3.78199e-19,1.70935e-14,0,0,0,0,0,0,0.0324809
3.30006,1672.19,4.36294e-16,1.77062e-11,0,0,0,0,0,0,1.77066e-11,2.60912e-19,1.05886e-14,0,0,0,0,0,0,0.0330006
3.35244,1738.18,3.13743e-16,1.21856e-11,0,0,0,0,0,0,1.21859e-11,1.80501e-19,7.01054e-15,0,0,0,0,0,0,0.0335244
3.40524,1806.16,2.4959e-16,8.31716e-12,0,0,0,0,0,0,8.31741e-12,1.38189e-19,4.60489e-15,0,0,0,0,0,0,0.0340524
3.45844,1876.24,2.07005e-16,5.47317e-12,0,0,0,0,0,0,5.47338e-12,1.1033e-19,2.91709e-15,0,0,0,0,0,0,0.0345844
3.51206,1948.38,1.5506e-16,3.77005e-12,0,0,0,0,0,0,3.77021e-12,7.95839e-20,1.93496e-15,0,0,0,0,0,0,0.0351206
3.56609,2022.69,9.65314e-17,2.48155e-12,0,0,0,0,0,0,2.48165e-12,4.77242e-20,1.22685e-15,0,0,0,0,0,0,0.0356609
3.62054,2099.14,5.76889e-17,1.72756e-12,0,0,0,0,0,0,1.72762e-12,2.74822e-20,8.22984e-16,0,0,0,0,0,0,0.0362054
3.67539,2177.83,3.80599e-17,1.15e-12,0,0,0,0,0,0,1.15004e-12,1.74761e-20,5.28051e-16,0,0,0,0,0,0,0.0367539
3.73066,2258.71,3.45283e-17,7.96598e-13,0,0,0,0,0,0,7.96633e-13,1.52867e-20,3.52679e-16,0,0,0,0,0,0,0.0373066
3.78634,2341.92,2.59996e-17,5.32154e-13,0,0,0,0,0,0,5.3218e-13,1.11018e-20,2.2723e-16,0,0,0,0,0,0,0.0378634
3.84243,2427.35,1.66713e-17,3.73962e-13,0,0,0,0,0,0,3.73979e-13,6.86808e-21,1.54062e-16,0,0,0,0,0,0,0.0384243
3.89894,2515.24,1.36303e-17,2.49965e-13,0,0,0,0,0,0,2.49979e-13,5.41907e-21,9.93802e-17,0,0,0,0,0,0,0.0389894
3.95586,2605.39,1.97594e-17,1.64595e-13,0,0,0,0,0,0,1.64614e-13,7.58406e-21,6.31746e-17,0,0,0,0,0,0,0.0395586
4.01319,2698.02,1.50944e-17,1.19244e-13,1.54892e-07,0,0,0,0,0,1.54892e-07,5.59461e-21,4.41966e-17,5.74095e-11,0,0,0,0,0,0.0401319
4.07093,2793.05,5.26628e-18,8.03699e-14,2.27568e-08,0,0,0,0,0,2.27569e-08,1.8855e-21,2.8775e-17,8.14766e-12,0,0,0,0,0,0.0407093
4.12909,2890.49,1.59409e-18,5.58797e-14,6.5137e-09,0,0,0,0,0,6.51376e-09,5.51493e-22,1.93322e-17,2.25349e-12,0,0,0,0,0,0.0412909
4.18765,2990.52,4.59171e-18,3.77611e-14,2.35112e-09,0,0,0,0,0,2.35116e-09,1.53542e-21,1.26269e-17,7.8619e-13,0,0,0,0,0,0.0418765
4.24663,3092.94,6.05519e-18,2.591e-14,9.86578e-10,0,0,0,0,0,9.86604e-10,1.95775e-21,8.37716e-18,3.18977e-13,0,0,0,0,0,0.0424663
4.30603,3197.99,3.1637e-18,1.8368e-14,4.40492e-10,0,0,0,0,0,4.4051e-10,9.89275e-22,5.74359e-18,1.3774e-13,0,0,0,0,0,0.0430603
4.36583,3305.59,4.71785e-19,1.21064e-14,2.03962e-10,0,0,0,0,0,2.03974e-10,1.42723e-22,3.6624e-18,6.1702e-14,0,0,0,0,0,0.0436583
4.42605,3415.63,2.0471e-19,8.23931e-15,9.86615e-11,0,0,0,0,0,9.86697e-11,5.99334e-23,2.41224e-18,2.88853e-14,0,0,0,0,0,0.0442605
4.48668,3528.49,1.22574e-18,6.23011e-15,5.2513e-11,0,0,0,0,0,5.25192e-11,3.47385e-22,1.76566e-18,1.48826e-14,0,0,0,0,0,0.0448668
4.54772,3643.87,2.22105e-18,4.11072e-15,2.76586e-11,0,0,0,0,0,2.76627e-11,6.09531e-22,1.12812e-18,7.59044e-15,0,0,0,0,0,0.0454772
4.60918,3761.71,1.3764e-18,2.62954e-15,1.43899e-11,0,0,0,0,0,1.43926e-11,3.65898e-22,6.99027e-19,3.82537e-15,0,0,0,0,0,0.0460918
4.67105,3882.51,1.01427e-19,2.06666e-15,8.05067e-12,0,0,0,0,0,8.05274e-12,2.61239e-23,5.32301e-19,2.07357e-15,0,0,0,0,0,0.0467105
4.73333,4005.84,3.5821e-19,1.39692e-15,4.57765e-12,0,0,0,0,0,4.57904e-12,8.9422e-23,3.48721e-19,1.14274e-15,0,0,0,0,0,0.0473333
4.79602,4131.65,9.09326e-19,8.55143e-16,2.54588e-12,0,0,0,0,0,2.54674e-12,2.20088e-22,2.06974e-19,6.1619e-16,0,0,0,0,0,0.0479602
4.85912,4260.43,4.11912e-19,6.85068e-16,1.50169e-12,0,0,0,0,0,1.50237e-12,9.66833e-23,1.60798e-19,3.52474e-16,0,0,0,0,0,0.0485912
4.92264,4391.83,8.06054e-20,4.99968e-16,8.64639e-13,0,0,0,0,0,8.65139e-13,1.83535e-23,1.1384e-19,1.96875e-16,0,0,0,0,0,0.0492264
4.98657,4525.72,1.06767e-19,3.16832e-16,5.02178e-13,0,0,0,0,0,5.02495e-13,2.35911e-23,7.0007e-20,1.10961e-16,0,0,0,0,0,0.0498657
5.05091,4662.41,7.56344e-20,2.13018e-16,2.93892e-13,0,0,0,0,0,2.94105e-13,1.62222e-23,4.56884e-20,6.30344e-17,0,0,0,0,0,0.0505091
5.11567,4801.96,2.10031e-20,1.66038e-16,1.83787e-13,0,0,0,0,0,1.83953e-13,4.37386e-24,3.45772e-20,3.82734e-17,0,0,0,0,0,0.0511567
5.18083,4943.99,3.1263e-20,1.21906e-16,1.10984e-13,0,0,0,0,0,1.11106e-13,6.32343e-24,2.46574e-20,2.24484e-17,0,0,0,0,0,0.0518083
5.24641,5088.47,1.35653e-19,6.28829e-17,6.72445e-14,0,0,0,0,0,6.73076e-14,2.66588e-23,1.23579e-20,1.32151e-17,0,0,0,0,0,0.0524641
5.3124,5236.11,2.09914e-19,5.53113e-17,4.12322e-14,0,0,0,0,0,4.12877e-14,4.00897e-23,1.05634e-20,7.87459e-18,0,0,0,0,0,0.053124
5.37881,5386.28,1.31081e-19,4.99729e-17,2.5493e-14,0,0,0,0,0,2.55431e-14,2.43362e-23,9.27781e-21,4.73296e-18,0,0,0,0,0,0.0537881
5.44563,5538.85,2.07841e-19,3.06173e-17,1.57397e-14,0,0,0,0,0,1.57705e-14,3.75242e-23,5.52773e-21,2.84169e-18,0,0,0,0,0,0.0544563
5.51286,5693.85,2.71166e-19,1.3626e-17,9.90746e-15,0,0,0,0,0,9.92136e-15,4.76244e-23,2.39311e-21,1.74003e-18,0,0,0,0,0,0.0551286
5.5805,5852.09,1.2559e-19,1.01939e-17,6.22579e-15,0,0,0,0,0,6.23611e-15,2.14606e-23,1.74193e-21,1.06386e-18,0,0,0,0,0,0.055805
5.64855,6012.66,5.32571e-20,8.46435e-18,3.71014e-15,0,0,0,0,0,3.71866e-15,8.85749e-24,1.40775e-21,6.17054e-19,0,0,0,0,0,0.0564855
5.71702,6175.52,5.32297e-20,7.24298e-18,2.40401e-15,0,0,0,0,0,2.4113e-15,8.61947e-24,1.17285e-21,3.8928e-19,0,0,0,0,0,0.0571702
5.7859,6340.62,1.42744e-20,3.01655e-18,1.52807e-15,0,0,0,0,0,1.5311e-15,2.25127e-24,4.7575e-22,2.40996e-19,0,0,0,0,0,0.057859
5.85519,6508.99,2.08802e-21,3.68961e-18,1.00352e-15,0,0,0,0,0,1.00721e-15,3.2079e-25,5.66848e-22,1.54174e-19,0,0,0,0,0,0.0585519
5.92489,6679.58,7.7087e-20,4.3002e-18,6.35876e-16,0,0,0,0,0,6.40253e-16,1.15407e-23,6.43783e-22,9.5197e-20,0,0,0,0,0,0.0592489
5.99501,6852.28,1.05981e-19,2.36286e-18,3.82626e-16,0,0,0,0,0,3.85095e-16,1.54665e-23,3.44829e-22,5.58393e-20,0,0,0,0,0,0.0599501
6.06554,7027.04,7.69362e-21,-8.89885e-20,2.61271e-16,2.93917e-08,0,0,0,0,2.93917e-08,1.09486e-24,-1.26637e-23,3.71808e-20,4.18266e-12,0,0,0,0,0.0606554
6.13648,7204.54,1.29272e-19,8.59442e-19,1.65815e-16,6.63727e-09,0,0,0,0,6.63727e-09,1.79431e-23,1.19292e-22,2.30153e-20,9.21263e-13,0,0,0,0,0.0613648
6.20783,7384.54,1.21015e-19,1.00036e-18,9.92376e-17,2.05487e-09,0,0,0,0,2.05487e-09,1.63877e-23,1.35466e-22,1.34386e-20,2.78267e-13,0,0,0,0,0.0620783
6.2796,7566.43,1.57967e-20,4.39453e-19,7.16052e-17,7.45445e-10,0,0,0,0,7.45445e-10,2.08774e-24,5.80793e-23,9.46354e-21,9.85201e-14,0,0,0,0,0.062796
6.35178,7750.14,5.6451e-20,-1.22095e-19,4.73132e-17,2.93184e-10,0,0,0,0,2.93184e-10,7.28386e-24,-1.57539e-23,6.10481e-21,3.78294e-14,0,0,0,0,0.0635178
6.42437,7935.6,6.90307e-20,-7.54652e-20,2.87738e-17,1.25996e-10,0,0,0,0,1.25996e-10,8.69886e-24,-9.50971e-24,3.62591e-21,1.58774e-14,0,0,0,0,0.0642437
