t,T+R,N_0,N_1,N_2,N_3
266,0.901056,3.57431e-28,3.46113e-28,4.82702e-29,1.3743e-28
267,0.900239,3.99342e-28,3.30909e-28,5.7709e-29,1.51177e-28
268,0.899481,6.40231e-28,3.39787e-28,9.21512e-29,1.0392e-28
269,0.898772,8.94495e-28,2.91886e-28,7.40349e-29,7.34946e-29
270,0.898106,6.47244e-28,2.74753e-28,6.93039e-29,4.72746e-29
271,0.897476,6.81158e-28,8.17126e-29,1.18123e-28,3.40201e-29
272,0.896879,8.1894e-28,1.77448e-28,1.13242e-28,1.52482e-29
273,0.896316,1.0366e-27,1.90619e-28,8.25711e-29,1.62365e-30
274,0.895784,7.14307e-28,4.35175e-29,1.2279e-28,9.83052e-30
275,0.895283,6.77589e-28,4.70663e-29,1.17255e-28,8.88077e-30
276,0.894814,9.79999e-28,1.03457e-28,1.04334e-28,-4.40674e-30
277,0.894372,9.57194e-28,3.53395e-29,6.07216e-29,-2.94651e-29
278,0.893955,6.52171e-28,1.0889e-28,5.42634e-29,-1.69055e-29
279,0.893556,6.61927e-28,1.43924e-28,5.04155e-29,1.42158e-29
280,0.893169,7.83503e-28,3.30689e-28,2.52233e-29,1.39752e-29
281,0.892784,7.48575e-28,1.44476e-28,1.05034e-29,-5.83489e-29
282,0.892392,4.58186e-28,1.34829e-28,1.90328e-30,-6.73838e-29
283,0.891981,4.67855e-28,3.85509e-28,-2.79265e-32,-1.90016e-29
284,0.891541,5.48436e-28,5.05763e-28,4.9737e-30,-2.75514e-29
285,0.891063,4.01445e-28,2.35911e-28,1.47314e-29,-4.83859e-29
286,0.890535,3.44364e-28,2.89894e-28,3.88694e-29,-6.48804e-29
287,0.88995,3.32502e-28,5.5627e-28,4.58784e-29,-2.72619e-29
288,0.889297,2.62005e-28,6.31245e-28,6.06593e-29,-4.95699e-29
289,0.888568,1.87783e-28,1.12435e-28,7.45281e-29,-6.31902e-29
290,0.887753,1.61765e-28,6.77295e-29,9.99887e-29,-6.74616e-29
291,0.886842,1.28041e-28,3.7293e-28,9.47521e-29,-3.87776e-29
292,0.885823,1.37555e-28,4.35177e-28,1.00067e-28,-4.65763e-29
293,0.884682,6.50817e-29,3.17361e-29,1.10717e-28,-7.79823e-29
294,0.883405,6.44734e-29,1.59354e-28,7.95633e-29,-5.17917e-29
295,0.881974,5.00085e-29,8.721e-29,7.84263e-29,-4.11176e-29
296,0.880374,1.63973e-29,1.72034e-28,5.8392e-29,-1.76508e-29
297,0.878587,-2.6052e-30,-1.34859e-28,6.26618e-29,-5.66825e-30
298,0.876596,-1.14181e-29,-1.99984e-28,4.27731e-29,9.51923e-30
299,0.874386,-2.63336e-29,1.19256e-28,2.57382e-29,2.05346e-29
300,0.871946,-3.34222e-29,-7.41313e-29,2.61782e-29,6.22765e-29
301,0.869266,-4.50237e-29,-1.4604e-28,2.98575e-29,1.30028e-28
302,0.866341,-5.29734e-29,-6.42545e-29,2.97353e-29,1.44129e-28
303,0.86317,-6.35593e-29,-5.27792e-29,2.22351e-29,1.6701e-28
304,0.859754,-5.17127e-29,-8.97071e-29,1.12291e-29,2.63288e-28
305,0.856098,-8.21148e-29,-1.13516e-28,6.52657e-29,3.64169e-28
306,0.85221,-8.58864e-29,4.96184e-29,5.32572e-29,3.99523e-28
307,0.848097,-6.71071e-29,-2.2148e-30,3.0148e-29,3.9014e-28
308,0.843767,-4.71425e-29,-3.79534e-29,2.5784e-29,5.75104e-28
309,0.839226,-1.2715e-28,-9.21578e-29,2.85923e-29,6.33161e-28
310,0.834478,-3.5147e-29,-5.38532e-29,5.39785e-29,6.23529e-28
311,0.829526,-3.40541e-29,1.67535e-28,3.7964e-29,7.22513e-28
312,0.82437,-7.66412e-29,-1.56567e-28,2.07304e-29,9.42926e-28
313,0.819007,-2.37269e-29,-6.24229e-29,2.32541e-29,9.29498e-28
314,0.813437,3.80451e-29,9.19973e-29,3.44501e-29,9.66277e-28
315,0.807655,-3.91002e-29,-3.26826e-29,7.80403e-30,1.17929e-27
316,0.801662,-5.0986e-29,-1.26379e-28,7.271e-31,1.18501e-27
317,0.795461,9.92221e-29,-2.13499e-29,3.08333e-29,1.19105e-27
