t,T+R,N_0,N_1,N_2
289,0.0278818,4.20662e-26,5.93898e-26,4.80242e-26
290,0.02693,3.58782e-26,4.12249e-26,2.43366e-26
291,0.0260014,2.59253e-26,3.77724e-26,3.28992e-26
292,0.0250959,3.20096e-26,7.34742e-26,4.16221e-26
293,0.0242132,3.6367e-26,4.09434e-26,1.97822e-26
294,0.0233531,2.21784e-26,3.77799e-26,1.99226e-26
295,0.0225154,2.55525e-26,5.29456e-26,3.95934e-26
296,0.0216997,3.67479e-26,5.37455e-26,2.70165e-26
297,0.0209059,2.14832e-26,3.27981e-26,2.26137e-26
298,0.0201337,3.05102e-26,6.28438e-26,2.88968e-26
299,0.0193829,4.02404e-26,5.15242e-26,1.00216e-26
300,0.0186531,3.03446e-26,3.96223e-26,2.95099e-26
301,0.0179441,3.5955e-26,6.09589e-26,3.32282e-26
302,0.0172557,4.34107e-26,4.5435e-26,2.6819e-26
303,0.0165874,3.2966e-26,1.97234e-26,2.21991e-26
304,0.0159391,4.61905e-26,5.99411e-26,2.81601e-26
305,0.0153105,5.66269e-26,5.40695e-26,2.30983e-26
306,0.0147011,4.79561e-26,2.94588e-26,1.48307e-26
307,0.0141108,4.49136e-26,4.01318e-26,1.84842e-26
308,0.0135391,5.24806e-26,4.53552e-26,1.60428e-26
309,0.0129859,3.88748e-26,1.80714e-26,1.51235e-26
310,0.0124506,3.73729e-26,3.31579e-26,1.42747e-26
311,0.0119331,5.22757e-26,4.11394e-26,1.3846e-26
312,0.0114329,5.05241e-26,1.85337e-26,9.8701e-27
313,0.0109498,6.53047e-26,3.04738e-26,1.62947e-26
314,0.0104833,6.61226e-26,3.43003e-26,7.69825e-27
315,0.0100331,5.24354e-26,9.27308e-27,4.90657e-27
316,0.00959892,5.4463e-26,4.05444e-26,1.41788e-26
317,0.00918033,8.77776e-26,3.31557e-26,7.88134e-27
318,0.00877699,4.17078e-26,1.73454e-26,6.5114e-27
319,0.00838853,3.59064e-26,4.02306e-26,1.50321e-26
