t,T+R,N_0,N_1,N_2,N_3
318,0.362202,1.27725e-27,2.21008e-28,-7.37381e-29,2.88305e-28
319,0.358827,1.25011e-27,2.39606e-28,-5.40985e-29,2.79462e-28
320,0.355411,8.85371e-28,3.25913e-28,-4.86962e-29,2.92333e-28
321,0.351953,4.49355e-28,3.82823e-28,-8.50893e-30,3.05865e-28
322,0.348454,4.70143e-28,5.12756e-28,9.36086e-29,3.32257e-28
323,0.344912,5.6911e-28,6.61934e-28,1.69598e-28,4.2447e-28
324,0.341328,1.47761e-28,6.05074e-28,2.39157e-28,3.92216e-28
325,0.337701,7.4424e-29,5.63958e-28,3.98796e-28,4.42337e-28
326,0.334032,3.27231e-28,1.00208e-27,4.35958e-28,4.43502e-28
327,0.330322,1.96248e-28,9.02296e-28,5.17395e-28,4.69758e-28
328,0.326572,7.16948e-29,7.92821e-28,6.13786e-28,5.42315e-28
329,0.322782,4.22825e-28,8.22942e-28,6.87429e-28,5.22903e-28
330,0.318953,4.11944e-28,9.03093e-28,7.93854e-28,6.07933e-28
331,0.315086,4.7509e-28,6.92039e-28,9.13642e-28,5.52466e-28
332,0.311184,9.8389e-28,8.98525e-28,7.13189e-28,6.46777e-28
333,0.307248,9.17196e-28,6.72652e-28,1.05454e-27,5.12642e-28
334,0.30328,1.10783e-27,6.41615e-28,1.0186e-27,6.36573e-28
335,0.299282,1.31254e-27,4.96552e-28,1.10436e-27,5.96693e-28
336,0.295255,1.77074e-27,4.87222e-28,8.7871e-28,5.1528e-28
337,0.291203,1.54914e-27,2.98036e-28,1.14941e-27,4.91172e-28
338,0.287127,1.99084e-27,2.47272e-28,9.94314e-28,5.97966e-28
339,0.283031,2.30314e-27,5.4869e-29,8.65356e-28,4.47746e-28
340,0.278916,2.16422e-27,3.77466e-29,8.17308e-28,4.77507e-28
341,0.274786,2.38912e-27,-2.6643e-28,8.36822e-28,4.08381e-28
342,0.270643,2.49009e-27,-2.36094e-29,7.2586e-28,5.16453e-28
343,0.266491,2.53263e-27,-1.91398e-28,5.3367e-28,4.55484e-28
344,0.262333,2.55218e-27,-3.07387e-28,5.37024e-28,4.04129e-28
345,0.25817,2.50597e-27,-2.22549e-28,3.22275e-28,4.55199e-28
346,0.254008,2.77994e-27,-2.89622e-28,1.82417e-28,3.9649e-28
347,0.249848,2.32419e-27,-2.73234e-28,1.25961e-28,3.94738e-28
348,0.245694,2.13499e-27,-1.89259e-28,5.18596e-29,4.63554e-28
349,0.241549,2.20874e-27,-1.41093e-28,1.08926e-29,4.44013e-28
350,0.237416,1.9093e-27,-1.06893e-28,-4.62774e-29,5.19218e-28
351,0.233298,1.64706e-27,-6.55589e-30,-7.30164e-29,5.25121e-28
352,0.229199,1.86168e-27,4.41198e-29,-6.04338e-29,5.09534e-28
