t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6,Norm_7,AvgX_7
145,0.212411,14.1859,0.475183,31.735,0.0202368,1.35151,0.219855,14.683,0.000642134,0.0428849,0.0572991,3.82671,1.05273e-05,0.000703067,0.0143627,0.959213
146,0.237524,15.9707,0.463298,31.1513,0.0210883,1.41794,0.20917,14.0642,0.000620825,0.0417431,0.0546014,3.6713,9.96369e-06,0.00066994,0.0136874,0.920317
147,0.263913,17.8646,0.451679,30.5747,0.0229095,1.55077,0.196626,13.3098,0.000607896,0.0411492,0.0513762,3.47772,9.42273e-06,0.000637836,0.0128793,0.871813
148,0.291504,19.8643,0.440211,29.9978,0.0254551,1.73462,0.182611,12.4439,0.000607742,0.0414141,0.0476569,3.24754,8.96787e-06,0.000611108,0.0119458,0.814039
149,0.320222,21.9663,0.428759,29.4115,0.0284188,1.94944,0.167537,11.4925,0.000620742,0.042581,0.0435265,2.98579,8.63797e-06,0.000592539,0.0109075,0.748224
150,0.34999,24.1667,0.417174,28.8057,0.0314637,2.17256,0.151801,10.4818,0.000640011,0.0441925,0.0391235,2.70146,8.39928e-06,0.000579967,0.0097998,0.676673
151,0.380726,26.4613,0.405295,28.1689,0.0342536,2.3807,0.135771,9.4364,0.000654014,0.0454554,0.0346246,2.40648,8.15724e-06,0.000566946,0.00866783,0.602433
152,0.41234,28.8451,0.392951,27.4887,0.0364793,2.55189,0.1198,8.38056,0.000653142,0.0456902,0.0302098,2.11331,7.825e-06,0.000547394,0.00755807,0.528721
153,0.444736,31.3124,0.379968,26.7523,0.0378848,2.66734,0.104233,7.33873,0.000634807,0.0446947,0.0260272,1.83249,7.37276e-06,0.000519092,0.00650816,0.458218
154,0.477802,33.8565,0.366173,25.9465,0.0382892,2.71312,0.0894127,6.33567,0.000603397,0.042756,0.022171,1.57101,6.83354e-06,0.000484216,0.00554185,0.392689
155,0.511417,36.4695,0.3514,25.0586,0.0376051,2.68164,0.0756553,5.39503,0.000566087,0.0403681,0.0186817,1.33221,6.2697e-06,0.000447097,0.00466862,0.332922
156,0.545439,39.1421,0.335508,24.0769,0.0358485,2.57258,0.0632194,4.53678,0.000528164,0.0379023,0.0155624,1.11679,5.72361e-06,0.00041074,0.00388841,0.279042
157,0.579714,41.8635,0.318385,22.9919,0.0331363,2.39291,0.0522697,3.7746,0.000490363,0.0354111,0.0128013,0.924435,5.20428e-06,0.000375822,0.00319762,0.230913
158,0.614067,44.6215,0.299966,21.7972,0.0296702,2.156,0.0428596,3.11441,0.000448908,0.0326201,0.0103897,0.754969,4.67253e-06,0.000339531,0.00259369,0.188472
159,0.648305,47.402,0.280243,20.4904,0.0257093,1.87978,0.0349378,2.55454,0.00039812,0.0291092,0.0083264,0.608799,4.07893e-06,0.000298238,0.00207665,0.151838
160,0.682218,50.1893,0.259272,19.0741,0.0215371,1.58444,0.0283755,2.08752,0.000334932,0.0246402,0.00661201,0.486432,3.39066e-06,0.000249444,0.00164699,0.121165
161,0.715579,52.9664,0.237183,17.556,0.0174295,1.29011,0.0230037,1.70271,0.000262733,0.0194472,0.00523607,0.387568,2.6435e-06,0.000195669,0.00130261,0.096418
162,0.748149,55.7144,0.214179,15.9498,0.0136275,1.01484,0.018646,1.38856,0.000191277,0.0142443,0.00416952,0.310503,1.92993e-06,0.000143721,0.00103632,0.0771741
163,0.779675,58.4135,0.19053,14.2746,0.0103198,0.773166,0.0151403,1.13432,0.000131837,0.00987728,0.00336534,0.252132,1.35727e-06,0.000101687,0.000836298,0.0626558
164,0.809899,61.0427,0.166575,12.5549,0.00763113,0.575164,0.0123474,0.930637,9.11428e-05,0.0068695,0.00276755,0.208592,9.83376e-07,7.41179e-05,0.000688164,0.0518675
165,0.83856,63.5806,0.142704,10.82,0.00561727,0.425908,0.0101502,0.769598,6.88325e-05,0.00521896,0.00232148,0.176018,7.93758e-07,6.01836e-05,0.000578009,0.0438253
166,0.865399,66.0052,0.119349,9.10294,0.00426565,0.325346,0.00844911,0.644425,5.97039e-05,0.00455369,0.00198176,0.151151,7.29341e-07,5.56278e-05,0.000494163,0.0376905
167,0.890167,68.2948,0.0969711,7.43975,0.00350117,0.268615,0.00715875,0.549229,5.78397e-05,0.00443754,0.00171547,0.131613,7.28416e-07,5.5885e-05,0.000428326,0.0328617
168,0.912624,70.4283,0.076033,5.86755,0.00319951,0.24691,0.00620494,0.478843,5.91742e-05,0.00456654,0.00150288,0.115979,7.52839e-07,5.80975e-05,0.000375501,0.0289779
169,0.932555,72.3857,0.0569835,4.42311,0.00320737,0.248959,0.00552247,0.428659,6.17939e-05,0.0047965,0.00133557,0.103668,7.86839e-07,6.10751e-05,0.000333714,0.0259031
170,0.949766,74.1486,0.0402321,3.14093,0.00336795,0.262937,0.00505185,0.3944,6.52004e-05,0.00509022,0.00121309,0.0947064,8.28118e-07,6.46514e-05,0.000303029,0.0236575
171,0.964096,75.7005,0.0261275,2.05153,0.00354723,0.278527,0.00473669,0.371923,6.93434e-05,0.00544482,0.00113805,0.089359,8.77138e-07,6.88726e-05,0.000284302,0.0223233
172,0.975417,77.0276,0.0149402,1.17981,0.00365619,0.288725,0.00452329,0.357199,7.35387e-05,0.00580726,0.00111071,0.0877117,9.26803e-07,7.31886e-05,0.000277805,0.0219379
173,0.983641,78.1186,0.00684809,0.54386,0.00366526,0.291087,0.00436274,0.34648,7.60723e-05,0.0060415,0.00112434,0.0892923,9.58476e-07,7.61201e-05,0.000281889,0.022387
174,0.988716,78.9655,0.00193021,0.15416,0.00360948,0.288277,0.00421334,0.336506,7.56034e-05,0.00603819,0.00116213,0.0928157,9.5775e-07,7.64923e-05,0.000292356,0.0233495
175,0.990634,79.5631,0.000164472,0.0132096,0.00358524,0.28795,0.00404095,0.32455,7.36415e-05,0.00591454,0.00119843,0.0962525,9.40105e-07,7.55049e-05,0.000302511,0.0242963
176,0.989425,79.9098,0.00143167,0.115627,0.00374008,0.302063,0.00381726,0.308296,7.52762e-05,0.0060796,0.00120464,0.0972915,9.59789e-07,7.75162e-05,0.000304975,0.0246309
177,0.985159,80.0069,0.00552391,0.448609,0.00425681,0.345705,0.00351885,0.285773,8.64404e-05,0.00702001,0.00115943,0.0941602,1.07845e-06,8.75836e-05,0.000294104,0.0238848
178,0.977942,79.859,0.0121571,0.992752,0.00533241,0.435446,0.00313122,0.255696,0.000109796,0.008966,0.00105736,0.086344,1.32163e-06,0.000107925,0.000268551,0.0219299
179,0.967912,79.4736,0.0209871,1.72321,0.00715237,0.587269,0.00266001,0.218409,0.000143339,0.0117693,0.000911545,0.0748454,1.66661e-06,0.000136842,0.000231716,0.0190258
180,0.955236,78.8605,0.0316287,2.61114,0.00986241,0.814201,0.00214776,0.17731,0.000183246,0.015128,0.000748817,0.0618194,2.06923e-06,0.000170827,0.00019058,0.0157335
181,0.940105,78.0321,0.043677,3.62535,0.0135413,1.12398,0.00169019,0.140292,0.000228282,0.0189482,0.00060227,0.0499906,2.5226e-06,0.000209385,0.000153546,0.0127448
182,0.922726,77.0024,0.0567286,4.73406,0.0181801,1.51715,0.0014439,0.120495,0.000281997,0.023533,0.000507262,0.0423316,3.06411e-06,0.000255703,0.000129423,0.0108004
183,0.903318,75.7869,0.0704024,5.90664,0.0236725,1.98608,0.0016197,0.13589,0.000351322,0.0294753,0.000504133,0.0422959,3.77902e-06,0.000317054,0.00012814,0.0107508
184,0.882107,74.4017,0.084357,7.11513,0.0298178,2.51499,0.0024624,0.207692,0.000442862,0.0373534,0.00064542,0.0544382,4.7361e-06,0.000399468,0.000162713,0.0137241
185,0.859317,72.8635,0.098304,8.33542,0.0363367,3.08107,0.00422474,0.358225,0.000558487,0.0473554,0.00100181,0.0849457,5.9662e-06,0.000505887,0.000250885,0.0212731
186,0.835169,71.1889,0.112017,9.54819,0.042894,3.65624,0.00714594,0.609112,0.000691852,0.0589728,0.00166068,0.141555,7.40076e-06,0.000630833,0.000414865,0.0353627
187,0.80987,69.3941,0.125335,10.7394,0.0491251,4.20931,0.0114408,0.980308,0.000827895,0.0709386,0.00271421,0.232568,8.89073e-06,0.000761807,0.000678154,0.058108
188,0.783618,67.4945,0.138166,11.9005,0.0546629,4.70822,0.0172964,1.48977,0.000947234,0.081587,0.00423898,0.365111,1.02332e-05,0.000881402,0.0010604,0.0913343
189,0.756593,65.5043,0.150481,13.0283,0.0591648,5.12237,0.0248681,2.15303,0.00103416,0.0895353,0.00627624,0.543384,1.12702e-05,0.000975755,0.00157187,0.136089
190,0.728955,63.4366,0.162314,14.1252,0.0623388,5.42497,0.0342631,2.98171,0.00108329,0.094272,0.00882202,0.767727,1.19486e-05,0.00103981,0.0022113,0.192436
191,0.700849,61.3031,0.173754,15.1982,0.0639707,5.59551,0.0455121,3.98093,0.00110011,0.096226,0.0118345,1.03516,1.2325e-05,0.00107807,0.0029674,0.259558
192,0.672396,59.1139,0.184937,16.2588,0.0639486,5.62206,0.0585338,5.14602,0.00109535,0.0962983,0.0152525,1.34093,1.25071e-05,0.00109956,0.00382444,0.336227
193,0.6437,56.8778,0.19604,17.3222,0.0622798,5.50309,0.0731083,6.4599,0.00107799,0.0952516,0.0190147,1.68015,1.25761e-05,0.00111124,0.00476686,0.421203
194,0.614847,54.6021,0.207269,18.4067,0.0590975,5.24821,0.0888753,7.89265,0.00105145,0.093375,0.0230662,2.04842,1.25571e-05,0.00111515,0.00578151,0.513433
195,0.585905,52.2926,0.218851,19.5327,0.0546503,4.87759,0.105363,9.40374,0.00101442,0.0905378,0.0273492,2.44095,1.24316e-05,0.00110954,0.00685465,0.611784
196,0.556932,49.9544,0.231023,20.7218,0.0492787,4.42009,0.122041,10.9466,0.000964203,0.086485,0.0317825,2.85076,1.21712e-05,0.00109171,0.00796677,0.714586
197,0.527973,47.5917,0.244022,21.9963,0.0433807,3.91036,0.13838,12.4736,0.000900704,0.0811899,0.0362442,3.26707,1.17875e-05,0.00106253,0.00908755,0.819156
198,0.499069,45.2081,0.258079,23.3781,0.0373734,3.38547,0.153896,13.9406,0.000829146,0.0751081,0.040568,3.67485,1.13347e-05,0.00102675,0.0101748,0.921688
199,0.470256,42.807,0.273409,24.8882,0.0316567,2.88168,0.168167,15.3081,0.000759694,0.0691543,0.0445611,4.05636,1.09238e-05,0.000994384,0.0111793,1.01764
200,0.441574,40.3922,0.290206,26.5461,0.0265821,2.43155,0.180832,16.5413,0.00070317,0.0643212,0.0480384,4.39423,1.06419e-05,0.000973445,0.0120533,1.10255
201,0.413065,37.9677,0.308637,28.369,0.0224275,2.06147,0.191575,17.609,0.000665058,0.0611302,0.0508596,4.67487,1.05247e-05,0.000967404,0.0127608,1.17294
202,0.38478,35.5386,0.32883,30.371,0.0193777,1.78974,0.200121,18.4833,0.000642626,0.0593534,0.0529535,4.89083,1.05019e-05,0.00096996,0.013284,1.22692
203,0.356782,33.1109,0.350872,32.5624,0.0175112,1.62512,0.206256,19.1415,0.000627935,0.058275,0.0543176,5.0409,1.0472e-05,0.000971848,0.013623,1.26427
204,0.329145,30.692,0.374793,34.9485,0.0167945,1.56605,0.209855,19.5684,0.00061453,0.0573034,0.0549977,5.1284,1.03612e-05,0.000966155,0.0137901,1.28589
205,0.301961,28.2909,0.400562,37.5289,0.0170869,1.60088,0.210915,19.7608,0.000602286,0.0564285,0.0550594,5.15854,1.01898e-05,0.000954691,0.0138027,1.29319
206,0.275337,25.9184,0.428076,40.2963,0.0181578,1.70926,0.209579,19.7284,0.00059704,0.0562014,0.0545657,5.13646,1.00574e-05,0.000946738,0.0136772,1.28748
207,0.249398,23.5871,0.457152,43.2356,0.0197149,1.86456,0.206121,19.4941,0.000606069,0.0573196,0.0535711,5.06655,1.00712e-05,0.000952498,0.0134268,1.26985
208,0.224284,21.3112,0.487526,46.324,0.0214398,2.03717,0.200915,19.0906,0.000632698,0.060118,0.0521279,4.95311,1.02938e-05,0.000978105,0.0130642,1.24134
209,0.200152,19.1067,0.518852,49.5301,0.0230244,2.19793,0.194382,18.5558,0.000672674,0.064214,0.0503012,4.80179,1.06707e-05,0.00101863,0.012605,1.20329
210,0.17717,16.9911,0.550707,52.8144,0.024203,2.32114,0.186945,17.9285,0.000713605,0.0684367,0.0481794,4.62054,1.10591e-05,0.0010606,0.0120712,1.15767
211,0.155517,14.9832,0.582596,56.1301,0.0247751,2.38695,0.178998,17.2455,0.000738494,0.0711499,0.0458735,4.41967,1.12409e-05,0.001083,0.0114906,1.10706
212,0.135376,13.1026,0.613971,59.424,0.0246181,2.3827,0.170892,16.54,0.000732749,0.0709201,0.0435052,4.21071,1.1047e-05,0.00106919,0.0108938,1.05438
213,0.116934,11.3692,0.644239,62.638,0.0236926,2.30358,0.162934,15.8418,0.000691363,0.0672197,0.041188,4.00462,1.04123e-05,0.00101237,0.01031,1.00242
214,0.100372,9.80319,0.672788,65.7105,0.0220399,2.15262,0.155394,15.1772,0.000621368,0.0606884,0.0390136,3.81042,9.43437e-06,0.000921445,0.00976214,0.953458
215,0.0858628,8.424,0.699002,68.5791,0.0197751,1.94014,0.148501,14.5694,0.000537799,0.0527635,0.0370468,3.63466,8.30051e-06,0.000814363,0.00926684,0.909169
216,0.0735673,7.25012,0.722289,71.1822,0.0170738,1.68264,0.14244,14.0376,0.000456182,0.0449571,0.0353313,3.48193,7.21216e-06,0.000710764,0.00883479,0.870676
217,0.0636263,6.29846,0.742104,73.4619,0.0141533,1.40105,0.137353,13.5968,0.000386705,0.0382805,0.0338969,3.3555,6.29953e-06,0.0006236,0.00847374,0.838827
218,0.0561581,5.5839,0.75797,75.3663,0.0112478,1.11839,0.133331,13.2573,0.000332518,0.0330629,0.0327663,3.25802,5.60116e-06,0.000556933,0.00818911,0.814258
219,0.0512543,5.11887,0.769502,76.8517,0.00858099,0.857001,0.130425,13.0258,0.000291094,0.0290721,0.031956,3.19151,5.07706e-06,0.000507056,0.00798532,0.79751
220,0.0489769,4.91296,0.776422,77.8844,0.00633878,0.635855,0.128662,12.9063,0.00025683,0.0257631,0.0314744,3.15726,4.64091e-06,0.000465539,0.00786416,0.788868
221,0.0493562,4.97272,0.778573,78.4425,0.00464747,0.46824,0.12805,12.9013,0.000224205,0.022589,0.0313189,3.15543,4.20924e-06,0.000424087,0.00782512,0.788393
222,0.0523904,5.30144,0.775924,78.5166,0.00356099,0.360341,0.12859,13.0122,0.000190926,0.01932,0.0314757,3.18506,3.74013e-06,0.000378468,0.00786426,0.795793
223,0.0580453,5.89917,0.768568,78.1099,0.00305878,0.310865,0.130267,13.2391,0.000159329,0.0161927,0.0319229,3.24434,3.2641e-06,0.000331732,0.00797612,0.810617
224,0.0662558,6.7627,0.75672,77.2381,0.00305385,0.311705,0.133039,13.5793,0.000134728,0.0137516,0.0326384,3.33138,2.85663e-06,0.000291574,0.00815485,0.832361
225,0.0769283,7.8858,0.740704,75.9284,0.00340908,0.349459,0.136832,14.0265,0.000121892,0.012495,0.0336053,3.44483,2.60397e-06,0.000266928,0.00839646,0.860708
226,0.0899435,9.25942,0.720934,74.2181,0.00395898,0.407565,0.141526,14.5696,0.000122589,0.0126202,0.0348135,3.58395,2.5529e-06,0.000262813,0.00869872,0.895508
227,0.105161,10.8721,0.697899,72.1526,0.00453409,0.468759,0.146957,15.1932,0.000135452,0.0140038,0.0362525,3.74798,2.71035e-06,0.000280211,0.00905944,0.936614
228,0.122421,12.7102,0.672132,69.7832,0.00498527,0.517589,0.152927,15.8775,0.00015686,0.0162858,0.0379007,3.93499,3.03305e-06,0.000314902,0.0094737,0.983594
229,0.141554,14.7587,0.644196,67.1649,0.00520536,0.542719,0.159215,16.6,0.000181261,0.0188986,0.0397147,4.14072,3.44312e-06,0.000358985,0.00993051,1.03537
230,0.162381,17.0012,0.614652,64.3537,0.00514577,0.538759,0.16558,17.3361,0.000201711,0.0211191,0.0416229,4.35789,3.83092e-06,0.000401095,0.0104121,1.09014
231,0.18472,19.4209,0.584046,61.4048,0.00482619,0.50741,0.17177,18.0594,0.000212174,0.0223073,0.0435275,4.57634,4.101e-06,0.000431167,0.010893,1.14526
232,0.20839,22.0006,0.552887,58.3706,0.00433591,0.457761,0.177516,18.7411,0.000210996,0.0222758,0.0453118,4.78375,4.21705e-06,0.000445211,0.0113439,1.19762
233,0.233216,24.7235,0.521634,55.2991,0.00382688,0.405693,0.182526,19.3498,0.000202718,0.0214904,0.046857,4.96737,4.22933e-06,0.000448356,0.011734,1.24394
234,0.259028,27.5731,0.490691,52.2331,0.00349887,0.372448,0.186486,19.8511,0.000196431,0.0209097,0.048058,5.11568,4.25471e-06,0.000452906,0.0120372,1.28134
235,0.285671,30.5339,0.460399,49.2096,0.00357853,0.382491,0.189074,20.2091,0.000202028,0.0215937,0.0488377,5.22001,4.42201e-06,0.000472645,0.0122339,1.30762
236,0.312998,33.5913,0.431033,46.259,0.00429422,0.460861,0.18998,20.3888,0.000226934,0.0243549,0.0491495,5.27478,4.82577e-06,0.000517907,0.0123133,1.32148
237,0.340878,36.7321,0.402807,43.4054,0.0058486,0.630229,0.188944,20.3601,0.000274403,0.0295689,0.0489722,5.27711,5.49771e-06,0.000592419,0.0122704,1.32223
238,0.369191,39.944,0.375871,40.6667,0.0083917,0.907925,0.185797,20.102,0.000342949,0.0371048,0.0482968,5.22538,6.39603e-06,0.000692007,0.0121035,1.30952
239,0.397832,43.216,0.350319,38.0547,0.0119974,1.30326,0.18049,19.6065,0.000426995,0.046384,0.0471168,5.11824,7.42908e-06,0.000807013,0.0118108,1.283
240,0.426705,46.5383,0.326197,35.5765,0.0166464,1.81553,0.17311,18.8801,0.000519407,0.0566488,0.045424,4.95414,8.48101e-06,0.000924976,0.0113899,1.24224
241,0.455726,49.9018,0.30351,33.2343,0.022219,2.43297,0.163866,17.9433,0.000615034,0.067346,0.043215,4.73202,9.48543e-06,0.00103865,0.0108393,1.1869
242,0.484817,53.2982,0.282232,31.027,0.0284982,3.13294,0.153061,16.8267,0.000712469,0.078325,0.0405071,4.45313,1.0423e-05,0.00114585,0.0101622,1.11718
243,0.513907,56.7196,0.262308,28.9508,0.0351849,3.88334,0.141049,15.5674,0.000812023,0.0896225,0.0373557,4.12293,1.13284e-05,0.00125031,0.00937238,1.03442
244,0.542927,60.1584,0.243667,26.9993,0.0419206,4.64497,0.128199,14.2049,0.000911806,0.101032,0.0338659,3.75248,1.22043e-05,0.00135228,0.00849601,0.941391
245,0.571809,63.607,0.226222,25.1645,0.0483173,5.37473,0.114876,12.7786,0.00100572,0.111875,0.0301857,3.3578,1.30178e-05,0.00144808,0.0075712,0.842207
246,0.600485,67.0575,0.20987,23.4366,0.0539894,6.02911,0.101432,11.3271,0.00108531,0.121198,0.0264842,2.95755,1.36888e-05,0.00152866,0.00664109,0.741625
247,0.628881,70.5013,0.194497,21.8043,0.0585859,6.56784,0.0882127,9.88917,0.00114333,0.128174,0.0229198,2.56944,1.41419e-05,0.00158539,0.00574647,0.644213
248,0.656918,73.9293,0.179981,20.2549,0.0618213,6.95735,0.0755583,8.5033,0.00117629,0.132379,0.0196131,2.20725,1.43361e-05,0.00161338,0.00491774,0.55344
249,0.684513,77.3314,0.166189,18.7748,0.0635015,7.17394,0.0637924,7.20681,0.00118471,0.13384,0.0166332,1.87911,1.42642e-05,0.00161147,0.00417212,0.471336
250,0.71157,80.6963,0.15299,17.3499,0.0635437,7.20623,0.0531946,6.03259,0.00117193,0.132903,0.0140017,1.58788,1.39692e-05,0.00158419,0.00351426,0.398538
251,0.737987,84.0116,0.140254,15.9663,0.0619874,7.05658,0.0439648,5.0049,0.00114199,0.130003,0.0117098,1.33303,1.34881e-05,0.00153547,0.00294125,0.334829
252,0.76365,87.2634,0.127866,14.6114,0.0589928,6.74119,0.0361935,4.13588,0.00109693,0.125347,0.00973971,1.11297,1.28625e-05,0.00146981,0.00244807,0.279745
253,0.788436,90.4366,0.115729,13.2746,0.0548252,6.28865,0.0298519,3.42412,0.00103504,0.118723,0.00807879,0.926668,1.20675e-05,0.00138419,0.00203151,0.233021
254,0.812213,93.5149,0.103774,11.9482,0.0498292,5.73712,0.0248079,2.85628,0.000952544,0.109672,0.00672101,0.773829,1.10744e-05,0.00127506,0.00169043,0.194629
255,0.834841,96.4807,0.0919664,10.6283,0.0443934,5.13044,0.0208613,2.41089,0.000848545,0.0980644,0.00565623,0.653677,9.86041e-06,0.00113955,0.00142286,0.164437
256,0.856174,99.3156,0.0803087,9.31575,0.0389135,4.51394,0.0177863,2.0632,0.000729638,0.0846375,0.00485701,0.56341,8.49914e-06,0.000985895,0.00122232,0.141788
257,0.876061,102,0.0688477,8.01599,0.0337574,3.9304,0.0153682,1.78933,0.000609933,0.0710149,0.00427274,0.497478,7.1354e-06,0.000830779,0.00107623,0.125306
258,0.894349,104.515,0.0576749,6.73999,0.0292362,3.41659,0.0134244,1.5688,0.000506039,0.0591366,0.00383638,0.448326,5.95118e-06,0.000695465,0.000967468,0.11306
259,0.910886,106.84,0.0469268,5.50417,0.0255826,3.00065,0.0118103,1.38526,0.000430694,0.0505172,0.00347975,0.408149,5.08483e-06,0.000596413,0.000878704,0.103066
260,0.925524,108.956,0.0367826,4.33017,0.0229369,2.7002,0.0104161,1.22622,0.000388824,0.0457737,0.00315055,0.370893,4.59013e-06,0.000540365,0.000796431,0.0937584
261,0.93812,110.842,0.0274583,3.2443,0.0213393,2.52132,0.00916456,1.08282,0.000377086,0.0445541,0.00282222,0.333455,4.42986e-06,0.000523404,0.000714045,0.0843669
262,0.948541,112.481,0.0191979,2.27656,0.0207303,2.45828,0.00801353,0.950274,0.000385964,0.0457691,0.00249492,0.295856,4.4976e-06,0.000533342,0.000631593,0.0748966
263,0.956668,113.856,0.0122611,1.45923,0.0209588,2.49438,0.00696326,0.828722,0.000403583,0.0480319,0.00218703,0.260286,4.65956e-06,0.000554551,0.000553999,0.0659334
264,0.962395,114.951,0.00690865,0.82519,0.0217995,2.6038,0.00606018,0.723847,0.000420294,0.0502013,0.00192363,0.229764,4.8129e-06,0.000574867,0.00048762,0.0582429
265,0.965639,115.754,0.00338766,0.406087,0.0229794,2.7546,0.00539178,0.646326,0.000431909,0.051774,0.00172701,0.20702,4.90961e-06,0.000588527,0.000438071,0.0525126
266,0.966335,116.252,0.00191663,0.230573,0.0242093,2.91241,0.00507028,0.609963,0.000439221,0.0528389,0.00161461,0.19424,4.97018e-06,0.00059792,0.000409529,0.049267
267,0.964443,116.437,0.00267314,0.322729,0.0252166,3.0444,0.00520919,0.628907,0.000444285,0.0536387,0.00160287,0.193515,5.01351e-06,0.000605282,0.000405944,0.0490097
268,0.959944,116.306,0.00578426,0.700814,0.0257756,3.12294,0.00589957,0.714785,0.000446859,0.0541409,0.00171199,0.207422,5.04688e-06,0.000611474,0.000432344,0.0523823
269,0.952846,115.854,0.0113203,1.3764,0.0257299,3.12843,0.00719343,0.874629,0.000444159,0.054004,0.0019661,0.239052,5.02862e-06,0.000611415,0.000494932,0.0601773
270,0.943179,115.082,0.0192918,2.35389,0.025006,3.05112,0.00909821,1.11012,0.000433204,0.0528574,0.00238767,0.291332,4.92961e-06,0.000601487,0.000599587,0.0731588
271,0.930995,113.994,0.0296499,3.63042,0.0236167,2.8917,0.0115824,1.41818,0.000412793,0.0505436,0.00298908,0.365991,4.72642e-06,0.000578717,0.000749689,0.0917941
272,0.916369,112.595,0.0422899,5.19617,0.0216556,2.66084,0.0145878,1.79241,0.00038337,0.0471048,0.0037658,0.462706,4.42824e-06,0.0005441,0.00094416,0.116009
273,0.899396,110.893,0.0570576,7.03508,0.0192831,2.37756,0.0180425,2.2246,0.000346085,0.0426715,0.00469368,0.57872,4.04546e-06,0.000498796,0.00117698,0.145119
274,0.880188,108.901,0.0737597,9.12589,0.0167055,2.06688,0.0218711,2.70599,0.000302607,0.0374399,0.00573206,0.709197,3.59847e-06,0.00044522,0.00143757,0.177863
275,0.858873,106.63,0.0921751,11.4437,0.0141491,1.75663,0.0259998,3.22791,0.000255495,0.03172,0.00683142,0.84813,3.11173e-06,0.000386326,0.00171331,0.212709
276,0.835591,104.096,0.112069,13.9614,0.0118324,1.47405,0.0303593,3.7821,0.00020807,0.0259209,0.00794538,0.989819,2.61057e-06,0.000325219,0.00199202,0.248161
277,0.810493,101.315,0.133208,16.6515,0.00993961,1.24249,0.0348864,4.36094,0.000163896,0.0204876,0.00904156,1.13023,2.12279e-06,0.000265357,0.00226554,0.283202
278,0.783738,98.3043,0.155366,19.4875,0.00860053,1.07876,0.0395262,4.95776,0.000126798,0.0159043,0.0101094,1.26802,1.6747e-06,0.000210057,0.0025311,0.317476
279,0.75549,95.0827,0.178339,22.445,0.00787781,0.991467,0.0442374,5.56753,0.000100994,0.0127106,0.0111605,1.40461,1.31186e-06,0.000165105,0.00279205,0.351395
280,0.725917,91.6695,0.201947,25.502,0.00776374,0.980412,0.0490009,6.18788,8.98513e-05,0.0113465,0.0122247,1.54375,1.07597e-06,0.000135875,0.00305617,0.385935
281,0.695187,88.0844,0.22603,28.6394,0.00818462,1.03704,0.0538301,6.8206,9.32156e-05,0.011811,0.0133401,1.69027,9.89538e-07,0.00012538,0.0033335,0.422374
282,0.663474,84.348,0.250453,31.8403,0.00901143,1.14563,0.0587799,7.47274,0.000105965,0.0134714,0.0145418,1.84872,1.01872e-06,0.000129511,0.00363322,0.461895
