E,T,R0,R1,R,E/V0,N_R0,N_R1
40.3163,6.10136E-15,0.891712,0.102919,0.994631,0.403163,0.8965254451,0.1034745549
40.3345,6.17755E-15,0.891627,0.103004,0.994631,0.403345,0.8964399863,0.1035600137
40.3527,6.25471E-15,0.891543,0.103089,0.994632,0.403527,0.8963546317,0.1036453683
40.371,6.3331E-15,0.891458,0.103175,0.994633,0.40371,0.8962682718,0.1037317282
40.3892,6.41299E-15,0.891373,0.103261,0.994634,0.403892,0.8961819121,0.1038180879
40.4075,6.49423E-15,0.891289,0.103346,0.994634,0.404075,0.896097459,0.1039035464
40.4258,6.57658E-15,0.891204,0.103431,0.994635,0.404258,0.8960110995,0.1039889005
40.444,6.65975E-15,0.891119,0.103516,0.994635,0.40444,0.8959256411,0.1040743589
40.4623,6.74349E-15,0.891034,0.103602,0.994636,0.404623,0.8958392819,0.1041607181
40.4806,6.82789E-15,0.890949,0.103687,0.994636,0.404806,0.8957538235,0.1042461765
40.4988,6.91322E-15,0.890864,0.103773,0.994637,0.404988,0.8956674646,0.1043325354
40.5171,6.99986E-15,0.890779,0.103859,0.994637,0.405171,0.8955820063,0.1044189991
40.5354,7.08803E-15,0.890693,0.103944,0.994638,0.405354,0.8954946423,0.1045043523
40.5537,7.17776E-15,0.890608,0.10403,0.994638,0.405537,0.895409184,0.104590816
40.572,7.26882E-15,0.890523,0.104116,0.994639,0.40572,0.8953228257,0.1046771743
40.5903,7.36085E-15,0.890437,0.104202,0.994639,0.405903,0.8952363621,0.1047636379
40.6086,7.4536E-15,0.890352,0.104288,0.994639,0.406086,0.895150904,0.1048501014
40.6269,7.54706E-15,0.890266,0.104374,0.99464,0.406269,0.8950635406,0.1049364594
40.6452,7.64145E-15,0.890181,0.10446,0.99464,0.406452,0.8949780825,0.1050229229
40.6635,7.73722E-15,0.890095,0.104546,0.994641,0.406635,0.8948907194,0.1051092806
40.6818,7.83458E-15,0.890009,0.104632,0.994641,0.406818,0.894804256,0.105195744
40.7001,7.93368E-15,0.889923,0.104718,0.994642,0.407001,0.8947168931,0.1052821015
40.7185,8.0343E-15,0.889838,0.104805,0.994642,0.407185,0.8946314352,0.1053695702
40.7368,8.13607E-15,0.889752,0.104891,0.994643,0.407368,0.8945440726,0.1054559274
40.7551,8.23882E-15,0.889666,0.104977,0.994643,0.407551,0.8944576094,0.1055423906
40.7735,8.34223E-15,0.88958,0.105064,0.994643,0.407735,0.8943711462,0.1056298592
40.7918,8.44673E-15,0.889493,0.10515,0.994644,0.407918,0.8942827786,0.1057162161
40.8102,8.55257E-15,0.889407,0.105237,0.994644,0.408102,0.8941963155,0.1058036845
40.8285,8.66012E-15,0.889321,0.105324,0.994645,0.408285,0.8941089534,0.1058910466
40.8469,8.76959E-15,0.889235,0.105411,0.994645,0.408469,0.8940224904,0.1059785149
40.8652,8.88075E-15,0.889148,0.105497,0.994646,0.408652,0.8939341233,0.1060648713
40.8836,8.99338E-15,0.889062,0.105584,0.994646,0.408836,0.8938476604,0.1061523396
40.9019,9.10706E-15,0.888975,0.105671,0.994646,0.409019,0.8937601921,0.1062398079
40.9203,9.22164E-15,0.888889,0.105758,0.994647,0.409203,0.8936728307,0.1063271693
40.9387,9.3373E-15,0.888802,0.105845,0.994647,0.409387,0.8935853624,0.1064146376
40.9571,9.45435E-15,0.888715,0.105932,0.994648,0.409571,0.8934969959,0.1065019987
40.9755,9.57322E-15,0.888629,0.10602,0.994648,0.409755,0.8934105332,0.1065904722
40.9938,9.69409E-15,0.888542,0.106107,0.994649,0.409938,0.8933221669,0.1066778331
41.0122,9.81694E-15,0.888455,0.106194,0.994649,0.410122,0.8932346989,0.1067653011
41.0306,9.94144E-15,0.888368,0.106281,0.994649,0.410306,0.8931472308,0.1068527692
41.049,1.00672E-14,0.888281,0.106369,0.99465,0.41049,0.8930588649,0.1069411351
41.0674,1.01941E-14,0.888194,0.106456,0.99465,0.410674,0.892971397,0.107028603
41.0858,1.03221E-14,0.888107,0.106545,0.994652,0.410858,0.8928821337,0.1071178663
41.1042,1.04516E-14,0.888019,0.106633,0.994653,0.411042,0.8927927629,0.1072062317
41.1227,1.0583E-14,0.887932,0.106721,0.994653,0.411227,0.8927052952,0.1072947048
41.1411,1.07166E-14,0.887845,0.106809,0.994653,0.411411,0.8926178275,0.1073831779
41.1595,1.08523E-14,0.887757,0.106896,0.994654,0.411595,0.8925284571,0.1074705375
41.1779,1.099E-14,0.88767,0.106984,0.994654,0.411779,0.8924409895,0.1075590105
41.1964,1.11292E-14,0.887582,0.107072,0.994655,0.411964,0.8923516194,0.1076473752
41.2148,1.12697E-14,0.887495,0.10716,0.994655,0.412148,0.8922641519,0.1077358481
41.2332,1.14115E-14,0.887407,0.107249,0.994656,0.412332,0.892174782,0.107825218
41.2517,1.15547E-14,0.887319,0.107337,0.994656,0.412517,0.8920863092,0.1079136908
41.2701,1.17E-14,0.887232,0.107425,0.994657,0.412701,0.891997945,0.108002055
41.2886,1.18477E-14,0.887144,0.107513,0.994657,0.412886,0.8919094723,0.1080905277
41.3071,1.19976E-14,0.887056,0.107602,0.994657,0.413071,0.8918209996,0.1081800058
41.3255,1.21498E-14,0.886968,0.10769,0.994658,0.413255,0.8917316304,0.1082683696
41.344,1.23038E-14,0.88688,0.107779,0.994658,0.41344,0.8916431577,0.1083578476
41.3624,1.24593E-14,0.886792,0.107867,0.994659,0.413624,0.8915537888,0.1084462112
41.3809,1.26162E-14,0.886703,0.107956,0.994659,0.413809,0.8914643109,0.1085356891
41.3994,1.27748E-14,0.886615,0.108045,0.99466,0.413994,0.8913749422,0.1086250578
41.4179,1.29355E-14,0.886527,0.108133,0.99466,0.414179,0.8912864697,0.1087135303
41.4364,1.30986E-14,0.886438,0.108222,0.99466,0.414364,0.8911969919,0.1088030081
41.4549,1.32644E-14,0.88635,0.108311,0.994661,0.414549,0.8911076236,0.1088923764
41.4734,1.34326E-14,0.886261,0.1084,0.994661,0.414734,0.8910181459,0.1089818541
41.4918,1.36029E-14,0.886173,0.108489,0.994662,0.414918,0.8909287778,0.1090712222
41.5104,1.3775E-14,0.886084,0.108578,0.994662,0.415104,0.8908393002,0.1091606998
41.5289,1.39486E-14,0.885995,0.108667,0.994663,0.415289,0.890748927,0.1092500676
41.5474,1.41242E-14,0.885907,0.108756,0.994663,0.415474,0.8906604548,0.1093395452
41.5659,1.4302E-14,0.885818,0.108846,0.994663,0.415659,0.8905709773,0.1094300281
41.5844,1.44824E-14,0.885729,0.108935,0.994664,0.415844,0.8904806045,0.1095193955
41.6029,1.46656E-14,0.88564,0.109024,0.994664,0.416029,0.8903911271,0.1096088729
41.6215,1.48516E-14,0.885551,0.109114,0.994665,0.416215,0.8903007545,0.1096992455
41.64,1.504E-14,0.885462,0.109203,0.994665,0.4164,0.8902112772,0.1097887228
41.6585,1.52303E-14,0.885372,0.109293,0.994666,0.416585,0.8901198995,0.1098790951
41.6771,1.54225E-14,0.885283,0.109383,0.994666,0.416771,0.8900304223,0.1099695777
41.6956,1.56168E-14,0.885194,0.109472,0.994666,0.416956,0.889940945,0.110059055
41.7142,1.58135E-14,0.885105,0.109562,0.994667,0.417142,0.8898505731,0.1101494269
41.7327,1.60131E-14,0.885015,0.109652,0.994667,0.417327,0.8897600906,0.1102399094
41.7513,1.62157E-14,0.884926,0.109742,0.994668,0.417513,0.8896697189,0.1103302811
41.7698,1.64213E-14,0.884836,0.109832,0.994668,0.417698,0.8895792365,0.1104207635
41.7884,1.66296E-14,0.884746,0.109922,0.994668,0.417884,0.889488754,0.110511246
41.807,1.68401E-14,0.884657,0.110012,0.994669,0.41807,0.8893983828,0.1106016172
41.8255,1.70528E-14,0.884567,0.110104,0.994671,0.418255,0.8893061123,0.1106938877
41.8441,1.72679E-14,0.884477,0.110194,0.994671,0.418441,0.8892156301,0.1107843699
41.8627,1.74856E-14,0.884387,0.110284,0.994671,0.418627,0.8891251479,0.1108748521
41.8813,1.77063E-14,0.884297,0.110375,0.994672,0.418813,0.8890337719,0.1109662281
41.8999,1.79304E-14,0.884207,0.110465,0.994672,0.418999,0.8889432898,0.1110567102
41.9184,1.81578E-14,0.884117,0.110556,0.994673,0.419184,0.8888519141,0.1111480859
41.937,1.83882E-14,0.884027,0.110647,0.994673,0.41937,0.8887614321,0.1112395732
41.9556,1.86211E-14,0.883936,0.110737,0.994674,0.419556,0.8886690514,0.1113299433
41.9743,1.88566E-14,0.883846,0.110828,0.994674,0.419743,0.8885785695,0.1114214305
41.9929,1.90945E-14,0.883756,0.110919,0.994674,0.419929,0.8884880876,0.1115129178
42.0115,1.93354E-14,0.883665,0.11101,0.994675,0.420115,0.8883957071,0.1116042929
42.0301,1.95796E-14,0.883575,0.111101,0.994675,0.420301,0.8883052253,0.11169578
42.0487,1.98275E-14,0.883484,0.111192,0.994676,0.420487,0.8882128452,0.1117871548
42.0673,2.0079E-14,0.883393,0.111283,0.994676,0.420673,0.8881213581,0.1118786419
42.086,2.03337E-14,0.883303,0.111374,0.994677,0.42086,0.8880299836,0.1119700164
42.1046,2.05915E-14,0.883212,0.111465,0.994677,0.421046,0.8879384966,0.1120615034
42.1232,2.08519E-14,0.883121,0.111556,0.994677,0.421232,0.8878470096,0.1121529904
42.1419,2.11152E-14,0.88303,0.111648,0.994678,0.421419,0.8877546301,0.1122453699
42.1605,2.13818E-14,0.882939,0.111739,0.994678,0.421605,0.8876631432,0.1123368568
42.1792,2.1652E-14,0.882848,0.111831,0.994679,0.421792,0.887570764,0.112429236
42.1978,2.19262E-14,0.882757,0.111922,0.994679,0.421978,0.8874792772,0.1125207228
42.2165,2.22043E-14,0.882666,0.112014,0.994679,0.422165,0.8873877904,0.1126132149
42.2352,2.24862E-14,0.882574,0.112106,0.99468,0.422352,0.8872944062,0.1127055938
42.2538,2.27713E-14,0.882483,0.112197,0.99468,0.422538,0.8872029195,0.1127970805
42.2725,2.30596E-14,0.882392,0.112289,0.994681,0.422725,0.887110541,0.112889459
42.2912,2.33509E-14,0.8823,0.112381,0.994681,0.422912,0.887018049,0.112981951
42.3099,2.36458E-14,0.882209,0.112473,0.994682,0.423099,0.8869256707,0.1130743293
42.3285,2.39447E-14,0.882117,0.112565,0.994682,0.423285,0.8868331788,0.1131668212
42.3472,2.4248E-14,0.882025,0.112657,0.994682,0.423472,0.886740687,0.113259313
42.3659,2.45558E-14,0.881933,0.112749,0.994683,0.423659,0.8866473037,0.1133516909
42.3846,2.48676E-14,0.881842,0.112842,0.994683,0.423846,0.8865558173,0.1134451881
42.4033,2.51831E-14,0.88175,0.112934,0.994684,0.424033,0.8864624343,0.1135375657
42.422,2.55021E-14,0.881658,0.113026,0.994684,0.42422,0.8863699426,0.1136300574
42.4407,2.58244E-14,0.881566,0.113119,0.994684,0.424407,0.8862774509,0.1137235544
42.4594,2.61507E-14,0.881474,0.113211,0.994685,0.424594,0.8861840683,0.1138159317
42.4782,2.64815E-14,0.881381,0.113304,0.994685,0.424782,0.8860905714,0.1139094286
42.4969,2.68169E-14,0.881289,0.113396,0.994685,0.424969,0.8859980798,0.1140019202
42.5156,2.71574E-14,0.881197,0.113489,0.994686,0.425156,0.8859046976,0.1140953024
42.5343,2.75023E-14,0.881105,0.113582,0.994686,0.425343,0.8858122061,0.1141887993
42.5531,2.78515E-14,0.881012,0.113675,0.994687,0.425531,0.8857178188,0.1142821812
42.5718,2.82044E-14,0.88092,0.113767,0.994687,0.425718,0.8856253274,0.1143746726
42.5906,2.85612E-14,0.880827,0.113862,0.994689,0.425906,0.8855300501,0.1144699499
42.6093,2.89224E-14,0.880734,0.113955,0.994689,0.426093,0.8854365535,0.1145634465
42.628,2.92883E-14,0.880642,0.114048,0.99469,0.42628,0.8853431722,0.1146568278
42.6468,2.96596E-14,0.880549,0.114141,0.99469,0.426468,0.8852496758,0.1147503242
42.6656,3.00361E-14,0.880456,0.114235,0.994691,0.426656,0.8851552894,0.1148447106
42.6843,3.04179E-14,0.880363,0.114328,0.994691,0.426843,0.8850617931,0.1149382069
42.7031,3.08042E-14,0.88027,0.114421,0.994691,0.427031,0.8849682967,0.1150317033
42.7219,3.11948E-14,0.880177,0.114515,0.994692,0.427219,0.8848739107,0.1151260893
42.7406,3.15898E-14,0.880084,0.114608,0.994692,0.427406,0.8847804144,0.1152195856
42.7594,3.19894E-14,0.879991,0.114702,0.994693,0.427594,0.8846860288,0.1153139712
42.7782,3.23944E-14,0.879897,0.114796,0.994693,0.427782,0.8845915272,0.1154084728
42.797,3.2805E-14,0.879804,0.114889,0.994693,0.42797,0.8844980311,0.1155019689
42.8158,3.32216E-14,0.87971,0.114983,0.994694,0.428158,0.8844026404,0.1155963543
42.8346,3.36439E-14,0.879617,0.115077,0.994694,0.428346,0.8843091443,0.1156908557
42.8534,3.40713E-14,0.879523,0.115171,0.994695,0.428534,0.884213754,0.1157852407
42.8722,3.45037E-14,0.87943,0.115265,0.994695,0.428722,0.884120258,0.115879742
42.891,3.49408E-14,0.879336,0.115359,0.994695,0.42891,0.8840257566,0.1159742434
42.9098,3.53832E-14,0.879242,0.115453,0.994696,0.429098,0.8839303667,0.116068628
42.9286,3.58313E-14,0.879148,0.115548,0.994696,0.429286,0.8838358654,0.1161641346
42.9474,3.62858E-14,0.879055,0.115642,0.994697,0.429474,0.8837414811,0.1162585189
42.9663,3.67467E-14,0.878961,0.115736,0.994697,0.429663,0.8836469799,0.1163530201
42.9851,3.7214E-14,0.878867,0.115831,0.994697,0.429851,0.8835524788,0.1164485265
43.0039,3.7687E-14,0.878772,0.115925,0.994698,0.430039,0.8834560842,0.1165429105
43.0228,3.81654E-14,0.878678,0.11602,0.994698,0.430228,0.8833615831,0.1166384169
43.0416,3.86492E-14,0.878584,0.116115,0.994699,0.430416,0.8832661941,0.1167338059
43.0604,3.91388E-14,0.87849,0.116209,0.994699,0.430604,0.8831716931,0.1168283069
43.0793,3.96347E-14,0.878395,0.116304,0.994699,0.430793,0.8830761869,0.1169238131
43.0981,4.01375E-14,0.878301,0.116399,0.9947,0.430981,0.8829807982,0.1170192018
43.117,4.06475E-14,0.878206,0.116494,0.9947,0.43117,0.882885292,0.117114708
43.1359,4.11644E-14,0.878112,0.116589,0.9947,0.431359,0.8827907912,0.1172102141
43.1547,4.16877E-14,0.878017,0.116684,0.994701,0.431547,0.8826943976,0.1173056024
43.1736,4.22172E-14,0.877922,0.116779,0.994701,0.431736,0.8825988915,0.1174011085
43.1925,4.27528E-14,0.877827,0.116874,0.994702,0.431925,0.8825024982,0.1174964964
43.2113,4.32947E-14,0.877732,0.11697,0.994702,0.432113,0.8824069922,0.1175930078
43.2302,4.38437E-14,0.877637,0.117065,0.994702,0.432302,0.8823114863,0.1176885137
43.2491,4.44002E-14,0.877542,0.11716,0.994703,0.432491,0.8822150933,0.1177839013
43.268,4.49646E-14,0.877447,0.117256,0.994703,0.43268,0.8821195875,0.1178804125
43.2869,4.55365E-14,0.877352,0.117351,0.994703,0.432869,0.8820240816,0.1179759184
43.3058,4.61156E-14,0.877257,0.117447,0.994704,0.433058,0.881927689,0.118072311
43.3247,4.67015E-14,0.877161,0.117543,0.994704,0.433247,0.8818311779,0.1181688221
43.3436,4.72942E-14,0.877066,0.117639,0.994705,0.433436,0.8817347857,0.1182652143
43.3625,4.78941E-14,0.876971,0.117736,0.994706,0.433625,0.8816383937,0.1183626117
43.3814,4.85018E-14,0.876875,0.117832,0.994707,0.433814,0.8815409965,0.1184590035
43.4003,4.91178E-14,0.876779,0.117928,0.994707,0.434003,0.8814444857,0.1185555143
43.4193,4.97424E-14,0.876684,0.118024,0.994708,0.434193,0.8813480941,0.1186519059
43.4382,5.03754E-14,0.876588,0.11812,0.994708,0.434382,0.8812515834,0.1187484166
43.4571,5.10162E-14,0.876492,0.118216,0.994708,0.434571,0.8811550726,0.1188449274
43.4761,5.16647E-14,0.876396,0.118313,0.994709,0.434761,0.8810576762,0.1189423238
43.495,5.23207E-14,0.8763,0.118409,0.994709,0.43495,0.8809611655,0.1190388345
43.5139,5.29847E-14,0.876204,0.118505,0.994709,0.435139,0.8808646549,0.1191353451
43.5329,5.36575E-14,0.876108,0.118602,0.99471,0.435329,0.8807672588,0.1192327412
43.5518,5.43393E-14,0.876012,0.118699,0.99471,0.435518,0.8806707483,0.1193302571
43.5708,5.50307E-14,0.875915,0.118795,0.994711,0.435708,0.8805723471,0.1194266475
43.5898,5.57311E-14,0.875819,0.118892,0.994711,0.435898,0.8804758367,0.1195241633
43.6087,5.64404E-14,0.875723,0.118989,0.994711,0.436087,0.8803793263,0.1196216791
43.6277,5.7158E-14,0.875626,0.119086,0.994712,0.436277,0.8802809255,0.1197190745
43.6467,5.78841E-14,0.87553,0.119183,0.994712,0.436467,0.8801844152,0.1198165901
43.6656,5.86194E-14,0.875433,0.11928,0.994713,0.436656,0.8800860148,0.1199139852
43.6846,5.9364E-14,0.875336,0.119377,0.994713,0.436846,0.8799884992,0.1200115008
43.7036,6.01187E-14,0.87524,0.119474,0.994713,0.437036,0.8798919889,0.1201090164
43.7226,6.08838E-14,0.875143,0.119571,0.994714,0.437226,0.8797935889,0.1202064111
43.7416,6.1659E-14,0.875046,0.119668,0.994714,0.437416,0.8796960734,0.1203039266
43.7606,6.24439E-14,0.874949,0.119766,0.994714,0.437606,0.879598558,0.1204024473
43.7796,6.3238E-14,0.874852,0.119863,0.994715,0.437796,0.8795001583,0.1204998417
43.7986,6.40418E-14,0.874755,0.119961,0.994715,0.437986,0.879402643,0.1205983623
43.8176,6.48554E-14,0.874657,0.120058,0.994716,0.438176,0.8793032383,0.1206957564
43.8366,6.56798E-14,0.87456,0.120156,0.994716,0.438366,0.879205723,0.120794277
43.8556,6.65154E-14,0.874463,0.120254,0.994716,0.438556,0.8791082078,0.1208927975
43.8747,6.73623E-14,0.874365,0.120351,0.994717,0.438747,0.8790088035,0.1209901912
43.8937,6.82204E-14,0.874268,0.120449,0.994717,0.438937,0.8789112883,0.1210887117
43.9127,6.9089E-14,0.87417,0.120547,0.994717,0.439127,0.8788127679,0.1211872321
43.9318,6.99683E-14,0.874072,0.120645,0.994718,0.439318,0.878713364,0.1212856307
43.9508,7.08578E-14,0.873975,0.120743,0.994718,0.439508,0.8786158489,0.1213841511
43.9698,7.17586E-14,0.873877,0.120842,0.994718,0.439698,0.8785173285,0.1214836768
43.9889,7.26712E-14,0.873779,0.12094,0.994719,0.439889,0.8784179251,0.1215820749
44.0079,7.3596E-14,0.873681,0.121038,0.994719,0.440079,0.8783194048,0.1216805952
44.027,7.45335E-14,0.873583,0.121136,0.99472,0.44027,0.8782200016,0.1217789931
44.0461,7.54831E-14,0.873485,0.121235,0.99472,0.440461,0.8781214814,0.1218785186
44.0651,7.64446E-14,0.873387,0.121333,0.99472,0.440651,0.8780229612,0.1219770388
44.0842,7.74176E-14,0.873289,0.121432,0.994721,0.440842,0.8779235585,0.1220764415
44.1033,7.84024E-14,0.87319,0.121531,0.994721,0.441033,0.8778240331,0.1221759669
44.1223,7.93997E-14,0.873092,0.121629,0.994721,0.441223,0.877725513,0.122274487
44.1414,8.04099E-14,0.872993,0.121728,0.994722,0.441414,0.8776251053,0.1223738894
44.1605,8.14339E-14,0.872895,0.121827,0.994722,0.441605,0.8775265853,0.1224734147
44.1796,8.24717E-14,0.872796,0.121928,0.994724,0.441796,0.8774252959,0.1225747041
44.1987,8.3523E-14,0.872697,0.122027,0.994724,0.441987,0.8773257708,0.1226742292
44.2178,8.45873E-14,0.872599,0.122126,0.994725,0.442178,0.8772263691,0.1227736309
44.2369,8.56645E-14,0.8725,0.122225,0.994725,0.442369,0.8771268441,0.1228731559
44.256,8.67548E-14,0.872401,0.122324,0.994725,0.44256,0.8770273191,0.1229726809
44.2751,8.78589E-14,0.872302,0.122424,0.994726,0.442751,0.8769269125,0.1230730875
44.2942,8.89776E-14,0.872203,0.122523,0.994726,0.442942,0.8768273876,0.1231726124
44.3133,9.01112E-14,0.872104,0.122623,0.994726,0.443133,0.8767278627,0.1232731426
44.3324,9.12602E-14,0.872005,0.122722,0.994727,0.443324,0.8766274566,0.1233725434
44.3516,9.2424E-14,0.871905,0.122822,0.994727,0.443516,0.8765269265,0.1234730735
44.3707,9.36021E-14,0.871806,0.122922,0.994728,0.443707,0.8764265206,0.1235734794
44.3898,9.47945E-14,0.871706,0.123021,0.994728,0.443898,0.8763259906,0.1236730041
44.409,9.60015E-14,0.871607,0.123121,0.994728,0.44409,0.8762264659,0.1237735341
44.4281,9.72237E-14,0.871507,0.123221,0.994729,0.444281,0.8761250552,0.1238739395
44.4472,9.84623E-14,0.871408,0.123321,0.994729,0.444472,0.8760255306,0.1239744694
44.4664,9.97174E-14,0.871308,0.123421,0.994729,0.444664,0.8759250007,0.1240749993
44.4856,1.00989E-13,0.871208,0.123522,0.99473,0.444856,0.8758235903,0.1241764097
44.5047,1.02278E-13,0.871108,0.123622,0.99473,0.445047,0.8757230605,0.1242769395
44.5239,1.03582E-13,0.871008,0.123722,0.99473,0.445239,0.8756225307,0.1243774693
44.543,1.04902E-13,0.870908,0.123823,0.994731,0.44543,0.8755211208,0.1244788792
44.5622,1.06238E-13,0.870808,0.123923,0.994731,0.445622,0.8754205911,0.1245794089
44.5814,1.07592E-13,0.870708,0.124024,0.994731,0.445814,0.8753200614,0.1246809439
44.6006,1.08963E-13,0.870608,0.124124,0.994732,0.446006,0.8752186519,0.1247813481
44.6197,1.10353E-13,0.870507,0.124225,0.994732,0.446197,0.875117117,0.124882883
44.6389,1.11761E-13,0.870407,0.124326,0.994733,0.446389,0.8750157077,0.1249842923
44.6581,1.13187E-13,0.870306,0.124427,0.994733,0.446581,0.8749141729,0.1250858271
44.6773,1.14631E-13,0.870206,0.124528,0.994733,0.446773,0.8748136435,0.1251873618
44.6965,1.16092E-13,0.870105,0.124629,0.994734,0.446965,0.8747112293,0.1252887707
44.7157,1.17572E-13,0.870004,0.12473,0.994734,0.447157,0.8746096947,0.1253903053
44.7349,1.1907E-13,0.869903,0.124831,0.994734,0.447349,0.87450816,0.12549184
44.7541,1.20589E-13,0.869803,0.124932,0.994735,0.447541,0.8744067515,0.1255932485
44.7734,1.22127E-13,0.869702,0.125033,0.994735,0.447734,0.874305217,0.125694783
44.7926,1.23686E-13,0.869601,0.125135,0.994735,0.447926,0.8742036824,0.1257973229
44.8118,1.25265E-13,0.869499,0.125236,0.994736,0.448118,0.8741002638,0.1258987309
44.831,1.26864E-13,0.869398,0.125338,0.994736,0.44831,0.8739987293,0.1260012707
44.8503,1.28482E-13,0.869297,0.125439,0.994736,0.448503,0.8738971948,0.1261028052
44.8695,1.3012E-13,0.869196,0.125541,0.994737,0.448695,0.8737947819,0.1262052181
44.8887,1.31779E-13,0.869094,0.125643,0.994737,0.448887,0.8736922423,0.1263077577
44.908,1.33461E-13,0.868993,0.125745,0.994737,0.44908,0.8735907079,0.1264102974
44.9272,1.35164E-13,0.868891,0.125846,0.994738,0.449272,0.8734872901,0.1265117046
44.9465,1.3689E-13,0.86879,0.125948,0.994738,0.449465,0.8733857558,0.1266142442
44.9657,1.38638E-13,0.868688,0.12605,0.994738,0.449657,0.8732832163,0.1267167837
44.985,1.40408E-13,0.868586,0.126153,0.994739,0.44985,0.8731797989,0.1268202011
45.0043,1.422E-13,0.868484,0.126256,0.99474,0.450043,0.8730763818,0.1269236182
45.0235,1.44014E-13,0.868382,0.126359,0.994741,0.450235,0.8729729648,0.1270270352
45.0428,1.45852E-13,0.86828,0.126461,0.994741,0.450428,0.8728704256,0.1271295744
45.0621,1.47714E-13,0.868178,0.126563,0.994741,0.450621,0.8727678863,0.1272321137
45.0814,1.496E-13,0.868076,0.126666,0.994742,0.450814,0.8726644698,0.1273355302
45.1007,1.51511E-13,0.867974,0.126769,0.994742,0.451007,0.8725619306,0.1274390747
45.12,1.53447E-13,0.867871,0.126871,0.994743,0.4512,0.8724575091,0.1275414856
45.1392,1.55406E-13,0.867769,0.126974,0.994743,0.451392,0.8723549701,0.1276450299
