t,T+R,N_0,N_1,N_2,N_3
326,3.91759,2.06025e-26,2.02215e-27,3.60456e-27,3.28197e-28
327,3.96199,2.13165e-26,1.62327e-27,5.36373e-27,1.27348e-28
328,4.00654,2.1533e-26,1.71057e-27,6.56892e-27,2.95527e-28
329,4.0512,1.19102e-26,2.66518e-27,9.04432e-27,-1.56423e-28
330,4.09592,7.22325e-27,1.80414e-27,7.93156e-27,1.35819e-28
331,4.14067,1.25062e-26,1.71156e-27,1.06801e-26,8.37297e-28
332,4.18539,9.06785e-27,2.13161e-27,1.19326e-26,8.37228e-28
333,4.23004,3.35512e-27,3.45653e-27,9.90123e-27,9.35372e-28
334,4.2746,1.35654e-26,2.11554e-27,1.44877e-26,1.09679e-27
335,4.31902,1.56119e-26,1.98984e-27,1.21859e-26,1.66553e-27
336,4.36327,2.34341e-26,2.09691e-27,1.32257e-26,1.54088e-27
337,4.40732,1.58403e-26,1.01773e-27,1.30599e-26,1.38335e-27
338,4.45115,1.8056e-26,2.46344e-27,1.26286e-26,1.66719e-27
339,4.49471,2.97916e-26,9.10369e-28,1.43886e-26,1.46233e-27
340,4.538,2.43206e-26,9.65997e-28,1.21508e-26,1.91273e-27
341,4.581,1.98976e-26,1.183e-27,1.10311e-26,1.21154e-27
342,4.62368,3.05829e-26,8.20494e-28,1.11452e-26,1.46589e-27
343,4.66603,2.6539e-26,1.29674e-27,9.43535e-27,1.49053e-27
344,4.70805,3.87048e-26,1.17305e-27,7.49426e-27,1.10608e-27
345,4.74973,3.48007e-26,1.17616e-27,3.88654e-27,9.79504e-28
346,4.79106,3.7234e-26,1.27473e-27,4.88626e-27,6.22515e-28
347,4.83204,5.18236e-26,2.75946e-27,3.02529e-27,1.1173e-27
348,4.87267,5.00569e-26,1.36001e-27,1.63191e-27,7.44559e-28
349,4.91294,5.10359e-26,-4.2822e-28,1.95263e-27,3.67183e-28
350,4.95287,5.74975e-26,1.85634e-27,-2.36652e-29,3.29635e-28
351,4.99245,5.36001e-26,1.83832e-27,1.40539e-27,6.69179e-29
352,5.03169,5.42735e-26,2.39962e-27,1.90356e-27,-3.84512e-30
353,5.0706,5.68376e-26,1.88984e-27,1.81704e-27,-2.49613e-28
354,5.10918,4.81872e-26,2.61957e-27,1.16621e-27,-3.96388e-28
