t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
1079,7.655e-26,2.88072e-26,1.23258e-26,1.21169e-26,1.79469e-27,1.14938e-27,-4.7155e-28,7.93958e-28
1080,6.05404e-26,2.63172e-26,5.42075e-27,2.10157e-27,6.45608e-28,1.33447e-27,4.0527e-27,-1.95361e-28
1081,3.93738e-26,-1.27369e-28,1.89379e-27,1.1821e-28,2.80312e-28,2.56169e-28,5.12822e-28,1.34355e-27
1082,8.11699e-26,2.12787e-26,1.33565e-26,2.24348e-26,1.27148e-27,1.74099e-27,2.701e-27,1.68377e-27
1083,8.74309e-26,3.25082e-26,1.03444e-26,6.43047e-27,3.3208e-27,3.29661e-27,2.12419e-27,1.28312e-28
1084,3.23883e-26,1.07783e-27,3.73822e-27,-5.73292e-28,1.96591e-28,-1.6891e-29,2.93831e-27,4.01775e-27
1085,1.04693e-25,3.76779e-26,7.854e-27,2.79465e-26,1.60371e-27,-5.64005e-29,3.50816e-27,9.03372e-28
1086,7.51177e-26,2.40743e-26,2.20276e-26,5.80525e-27,1.92332e-27,2.02655e-27,1.00688e-27,1.10841e-27
1087,3.50517e-26,-1.39078e-27,-4.27468e-28,2.49838e-27,3.51375e-27,4.66104e-27,1.12307e-28,2.02989e-27
1088,5.31582e-26,1.05369e-26,4.2128e-27,1.60585e-26,6.89585e-28,-9.63533e-28,2.47256e-27,9.34527e-28
1089,6.13853e-26,1.71308e-26,1.05765e-26,2.30356e-27,2.1366e-27,1.23035e-27,1.6053e-27,4.30397e-27
1090,3.47119e-26,5.94488e-28,7.55347e-28,1.41737e-27,6.26386e-27,4.94607e-27,-1.8061e-28,-3.49161e-28
1091,6.46355e-26,1.13124e-26,3.58174e-27,1.09245e-26,3.7802e-27,4.34307e-28,6.88557e-27,3.58668e-27
1092,5.02754e-26,1.31981e-26,1.49737e-26,2.68468e-27,1.70152e-27,3.3813e-27,-3.30513e-28,-2.94209e-28
1093,4.56952e-26,5.25297e-27,5.40348e-27,2.02584e-27,1.17641e-27,2.1338e-27,5.8856e-27,2.85198e-27
1094,4.48907e-26,8.2678e-27,7.64904e-27,6.08229e-27,4.94839e-28,2.83121e-27,-2.33996e-28,2.23621e-27
1095,7.05396e-26,1.50748e-26,2.31461e-26,1.22908e-26,2.7807e-27,-2.21928e-27,2.98557e-27,-7.62848e-28
1096,4.02319e-26,3.00268e-27,1.44021e-28,-2.72034e-28,4.2542e-27,1.09497e-26,1.88569e-27,5.12314e-27
1097,5.82962e-26,1.87505e-28,1.17624e-26,1.22105e-26,7.28127e-28,3.26573e-27,3.5056e-27,3.26739e-27
1098,5.93265e-26,1.05788e-26,5.33802e-27,1.10516e-26,8.08537e-27,1.99651e-27,1.98384e-27,5.57317e-28
1099,6.62286e-26,8.24486e-27,8.80814e-27,1.90528e-27,3.66766e-28,1.07603e-26,7.8282e-27,8.86035e-27
1100,4.44037e-26,-1.33587e-27,4.33389e-27,1.36465e-26,3.17496e-27,-7.1862e-28,2.26916e-28,-1.23641e-27
1101,4.88715e-26,1.27212e-26,3.32465e-27,2.97679e-27,3.61643e-27,5.75652e-28,3.36717e-27,5.11149e-27
1102,5.16967e-26,1.14092e-27,1.10066e-26,1.21672e-27,3.6428e-27,8.75412e-27,6.22121e-27,7.77143e-27
1103,3.3811e-26,2.75624e-27,1.71766e-27,5.77528e-27,3.67677e-27,2.49607e-27,1.61144e-27,-1.09399e-27
1104,6.69194e-26,4.23188e-27,1.23084e-26,2.79292e-27,4.72819e-27,6.57989e-28,8.97274e-27,4.4141e-27
1105,6.10884e-26,1.37122e-27,2.14779e-27,6.94882e-27,5.40955e-27,1.25233e-26,2.89225e-27,8.82473e-27
1106,3.5196e-26,-1.48195e-28,7.29571e-27,1.14606e-27,2.19054e-27,5.01411e-28,1.9172e-27,-7.05664e-28
1107,6.75442e-26,3.02797e-27,3.00878e-27,1.73209e-26,8.477e-27,6.49469e-28,2.01356e-27,1.52055e-27
1108,6.16077e-26,1.14672e-27,9.43257e-27,4.92313e-27,2.74973e-27,7.81465e-27,8.52673e-27,1.02201e-26
1109,4.6417e-26,7.5521e-28,-3.07437e-28,3.58913e-27,5.33657e-27,1.50341e-27,7.08405e-28,3.49895e-27
1110,6.86149e-26,1.07939e-27,6.20566e-27,6.03222e-27,5.63164e-27,5.22449e-27,1.23531e-26,8.294e-27
1111,5.37166e-26,2.02581e-27,7.07011e-27,3.28141e-27,3.38705e-27,1.48526e-27,4.78335e-27,1.34687e-26
1112,4.17038e-26,1.90526e-27,3.5007e-27,1.08829e-27,4.29247e-27,9.80962e-27,2.37692e-27,-1.5495e-27
1113,3.77601e-26,3.43261e-27,3.69143e-27,4.46587e-27,6.17006e-27,1.49559e-27,1.80731e-27,1.64512e-27
1114,4.43574e-26,5.97021e-28,4.47846e-27,4.08785e-27,2.25769e-27,2.90381e-27,6.70814e-27,8.70737e-27
1115,4.73385e-26,1.23463e-27,3.71167e-27,4.46781e-28,7.57878e-28,6.55238e-27,1.06293e-27,-6.48582e-28
1116,4.01496e-26,7.23006e-28,1.79008e-27,6.13864e-27,7.04474e-27,-9.41404e-28,5.32759e-27,5.04484e-27
1117,5.35702e-26,1.94163e-27,2.07147e-28,2.91244e-27,2.07877e-27,5.05081e-27,1.16877e-26,1.67716e-26
1118,3.91126e-26,-1.50967e-28,4.60182e-27,4.6682e-28,1.7446e-27,1.00564e-26,3.5497e-28,-1.8783e-27
1119,5.25647e-26,3.84691e-28,2.02189e-27,3.30829e-27,5.60712e-27,-8.09063e-28,7.11722e-27,9.09791e-27
1120,5.51565e-26,2.4609e-28,1.90175e-27,2.25966e-27,4.81467e-27,8.53842e-27,7.64593e-27,1.24049e-26
1121,3.92644e-26,-2.16247e-29,2.16818e-27,3.29458e-27,5.16578e-27,1.08859e-26,5.4318e-27,1.52752e-27
1122,3.28967e-26,1.20059e-27,2.04522e-27,9.11541e-27,3.43217e-27,-3.05932e-28,9.286e-28,1.06188e-27
1123,3.02168e-26,-7.13469e-29,1.42509e-27,-2.43304e-27,1.9958e-27,1.90967e-27,4.39097e-27,5.582e-27
1124,5.472e-26,3.4594e-28,5.07228e-27,5.11858e-27,4.10284e-27,6.73183e-27,5.90911e-27,4.78177e-28
1125,2.86838e-26,1.84828e-28,-1.51307e-27,2.02824e-27,4.02383e-27,1.75813e-27,2.4957e-27,2.20143e-27
1126,5.16516e-26,8.63558e-28,8.8356e-27,1.56517e-28,4.52974e-27,7.62693e-27,2.28939e-27,6.40702e-27
1127,4.26882e-26,7.64425e-28,-2.06702e-28,1.17314e-27,2.57567e-27,6.36183e-27,7.43113e-27,3.53119e-27
1128,4.49442e-26,3.15267e-28,3.77403e-27,4.5559e-27,8.46813e-27,4.25715e-27,2.34554e-27,2.87741e-27
1129,5.54492e-26,1.52244e-29,3.4807e-27,2.04991e-28,1.27119e-26,6.36468e-27,1.03134e-26,8.40017e-27
1130,4.89311e-26,2.94377e-28,1.60767e-27,1.90474e-27,1.31313e-27,1.14453e-26,5.73012e-27,7.13727e-27
1131,3.793e-26,1.6119e-27,2.07179e-27,1.82175e-27,6.35201e-27,2.40903e-28,1.08574e-27,7.92418e-29
1132,6.76974e-26,7.95847e-29,5.62797e-28,1.42454e-27,1.26196e-26,8.96841e-27,6.45384e-27,8.93311e-27
1133,4.98781e-26,4.26953e-28,1.04919e-27,2.17623e-27,9.41444e-29,4.07367e-27,9.0014e-27,1.06577e-26
1134,4.65665e-26,1.81722e-27,2.1253e-27,1.66444e-27,8.19167e-27,8.70263e-27,3.90607e-27,1.69896e-27
1135,5.26257e-26,-6.34814e-28,-3.03413e-28,-1.61255e-27,1.09776e-26,3.84093e-27,7.97906e-27,1.17789e-26
1136,4.18239e-26,6.91648e-28,4.22388e-27,1.03297e-26,-1.13218e-28,5.03991e-27,2.47453e-27,2.16991e-27
1137,2.95339e-26,1.22846e-27,5.37181e-27,2.02726e-27,3.07471e-28,4.11759e-27,6.80544e-28,-1.42467e-27
1138,6.49163e-26,5.19462e-28,8.15579e-28,4.31238e-28,1.29215e-26,7.11922e-27,7.40458e-27,9.42926e-27
1139,4.43281e-26,6.20341e-29,7.17183e-27,1.22088e-26,-3.82804e-28,2.20653e-27,1.94622e-27,2.29992e-27
1140,4.75942e-26,3.6479e-28,1.77261e-27,-9.97295e-28,5.31245e-27,7.45355e-27,8.36475e-27,4.42761e-27
1141,4.64416e-26,1.76255e-27,6.32255e-28,7.43543e-27,9.17681e-27,9.93001e-28,4.90114e-27,3.62967e-27
1142,4.32117e-26,3.62388e-27,6.87372e-27,1.64565e-27,-2.50205e-27,2.76859e-27,2.49642e-27,4.25676e-27
1143,2.03188e-26,1.73267e-27,1.55866e-28,3.99615e-27,2.37951e-27,5.80412e-28,-1.01397e-27,-1.39427e-27
1144,6.93697e-26,-9.03873e-29,2.62769e-27,1.87538e-27,9.64422e-27,7.07153e-27,1.41889e-26,1.52473e-26
1145,5.58607e-26,5.37804e-27,7.98626e-27,8.71117e-27,6.23283e-28,4.24159e-27,6.95314e-27,7.03277e-27
1146,3.15646e-26,7.30445e-28,2.39162e-28,1.40638e-27,5.66567e-27,1.38769e-27,-9.27967e-28,-2.65034e-27
1147,6.25895e-26,1.42412e-27,1.1058e-27,1.81698e-27,1.16416e-26,5.49909e-27,1.3449e-26,1.08088e-26
1148,4.63092e-26,6.678e-27,1.05084e-26,7.22265e-27,-2.2992e-27,1.74015e-27,6.55317e-28,4.75859e-27
1149,4.28648e-26,2.847e-28,-1.03527e-27,-2.73847e-27,8.05466e-27,8.16819e-27,4.94241e-27,-9.22236e-28
1150,5.54411e-26,-5.45055e-29,2.28021e-27,3.547e-27,1.10191e-26,2.50579e-27,8.53139e-27,9.15612e-27
1151,4.65918e-26,2.76693e-27,1.68036e-26,8.14762e-27,-1.60611e-27,2.05085e-27,-7.50635e-28,6.66351e-28
1152,4.66379e-26,2.93174e-27,5.20327e-28,3.96341e-27,9.63372e-27,3.43816e-27,5.02436e-27,4.10267e-28
1153,4.98561e-26,1.62297e-27,2.54502e-27,8.71168e-27,6.92194e-27,4.17848e-27,3.71318e-27,5.82868e-27
1154,4.3031e-26,3.46968e-27,1.70007e-26,8.05283e-27,-2.14647e-27,-1.15322e-27,-7.43552e-28,2.28247e-28
1155,5.05145e-26,9.05348e-27,-1.2047e-27,9.20186e-28,8.43613e-27,4.02941e-27,5.48124e-27,3.11179e-27
1156,4.78997e-26,2.26629e-27,-9.35492e-28,6.08648e-27,7.43377e-27,4.55229e-27,2.54303e-27,4.5737e-27
1157,6.86145e-26,1.31011e-26,2.17893e-26,7.06689e-27,-2.12218e-29,9.34667e-28,4.04325e-27,2.68771e-27
1158,3.28951e-26,-7.88797e-28,-1.44853e-27,1.27583e-27,8.26419e-27,2.85417e-27,3.38073e-27,4.38341e-28
1159,7.02373e-26,1.31105e-26,2.46299e-26,1.37818e-26,2.64243e-27,1.37644e-27,-3.35278e-28,2.649e-27
1160,3.97873e-26,4.46834e-28,5.19573e-27,3.00347e-27,1.41503e-27,3.64523e-27,3.42238e-27,2.09771e-27
1161,4.0655e-26,1.16315e-26,1.19639e-27,2.39978e-27,1.64725e-28,1.58121e-27,2.45208e-27,1.32488e-27
1162,5.51612e-26,3.35104e-27,9.29715e-27,4.5797e-27,4.79941e-27,5.35178e-28,5.54236e-27,6.63893e-27
1163,3.2977e-26,1.67924e-27,5.67448e-27,7.6147e-27,-4.9271e-28,3.70098e-27,1.8275e-27,4.49307e-28
1164,4.29244e-26,8.84957e-27,4.25272e-27,6.54039e-27,7.331e-29,-1.33437e-27,2.00994e-27,-6.67192e-29
1165,2.99627e-26,2.70692e-27,-5.42891e-28,-2.78807e-28,2.34565e-27,2.77314e-27,4.06188e-27,2.21794e-28
1166,4.62123e-26,9.49668e-27,9.91602e-27,1.46036e-26,-4.54617e-28,2.77077e-28,-1.11102e-27,4.64141e-28
1167,3.48322e-26,2.33253e-27,2.06469e-27,-2.02717e-27,5.82064e-27,7.23105e-28,3.19013e-27,-2.44233e-28
1168,6.17242e-26,1.06308e-26,8.22422e-27,1.80919e-26,1.79188e-27,-3.65795e-29,6.27499e-28,1.20855e-27
1169,3.51084e-26,5.14961e-27,5.23442e-27,2.28619e-27,-1.69575e-27,1.14314e-27,-1.12625e-27,4.46458e-28
1170,4.24389e-26,1.59986e-26,-1.68619e-27,8.94274e-28,1.27054e-27,7.0607e-28,1.3968e-27,2.21513e-27
1171,5.00949e-26,3.12959e-27,7.11861e-27,8.11449e-27,2.72625e-27,-7.35063e-29,2.20957e-27,-9.42146e-28
1172,4.29855e-26,1.16264e-26,4.80572e-27,2.66253e-27,-1.20291e-27,8.12775e-28,3.67469e-28,4.40315e-27
1173,4.62121e-26,1.02789e-26,-5.46035e-28,6.46891e-27,2.54293e-27,1.80419e-27,1.73628e-27,1.05193e-28
1174,6.39509e-26,1.59095e-26,1.73217e-26,1.08339e-26,2.38018e-28,-2.91871e-28,-2.37552e-28,1.09981e-27
1175,4.8134e-26,1.35315e-26,1.20182e-27,3.32361e-27,-2.27726e-28,6.96141e-28,-2.76826e-29,2.3614e-27
1176,4.63829e-26,1.25481e-26,4.73213e-27,4.79033e-27,1.26672e-27,-2.33882e-28,1.14829e-27,1.30274e-27
1177,4.84286e-26,1.01351e-26,2.98998e-27,4.81231e-27,1.1072e-27,1.09665e-28,7.87825e-28,1.75575e-27
1178,4.39711e-26,1.48254e-26,5.26174e-27,2.52889e-27,-1.33531e-28,1.94296e-27,-5.88769e-29,1.69342e-27
1179,4.34561e-26,1.77816e-27,6.27745e-27,3.92315e-27,4.37955e-28,-9.89147e-29,-3.34685e-28,5.38158e-28
1180,4.23621e-26,2.34727e-26,1.9811e-28,1.25989e-27,8.58603e-28,3.96195e-29,4.23994e-28,7.61163e-28
1181,4.30373e-26,1.14547e-26,5.32434e-27,1.11453e-27,-3.13196e-28,1.4621e-27,-4.35325e-28,2.70661e-27
1182,3.15253e-26,8.79753e-27,1.37452e-27,1.12882e-27,4.45006e-28,-1.61067e-28,7.41268e-28,-5.50988e-29
1183,2.65733e-26,2.47242e-27,1.01884e-27,1.21587e-27,1.67412e-27,3.73452e-28,9.16221e-28,1.29374e-27
1184,5.00228e-26,2.44913e-26,4.93726e-28,2.58816e-28,7.24966e-28,4.36612e-28,-2.01643e-28,1.19383e-28
1185,3.43122e-26,1.82358e-27,4.33245e-27,2.08502e-27,4.58306e-28,1.4031e-27,2.12307e-27,-3.802e-28
1186,3.77544e-26,1.91479e-26,1.54138e-27,1.69393e-27,1.21013e-27,1.17686e-28,5.09274e-28,1.05304e-28
1187,2.52072e-26,3.48751e-27,7.32841e-28,3.39919e-27,-2.41494e-28,-2.5002e-28,6.69577e-28,2.18611e-27
1188,3.47139e-26,1.03033e-26,2.62946e-28,-3.07239e-28,1.1306e-27,3.2536e-28,6.39014e-29,-1.20059e-27
1189,3.41362e-26,1.28246e-26,1.11618e-28,2.28532e-27,2.06705e-27,4.7586e-28,1.4076e-27,2.6738e-27
1190,2.56107e-26,1.93003e-28,1.10098e-27,2.83252e-28,2.1675e-28,3.19502e-29,6.97738e-28,3.32743e-27
1191,4.3837e-26,1.11093e-26,8.48672e-27,8.15327e-27,3.74691e-28,1.2474e-28,-2.82229e-28,-1.30138e-28
1192,4.90384e-26,3.08557e-26,-7.0359e-28,-1.28207e-27,8.8051e-28,3.84014e-28,-3.305e-28,9.90663e-28
1193,6.02925e-26,2.19793e-26,-2.20748e-29,5.25877e-27,1.12979e-28,1.12856e-27,8.01947e-28,1.4799e-27
1194,3.36494e-26,9.8461e-27,5.29433e-27,2.18981e-27,5.3883e-28,-4.26329e-28,9.89547e-29,2.42423e-27
1195,6.7235e-26,3.90203e-26,6.55342e-28,6.46309e-28,-8.10619e-29,1.83367e-28,6.95112e-28,1.8561e-27
1196,2.37161e-26,9.26293e-28,1.33595e-27,3.07445e-28,1.00647e-28,-1.12763e-28,5.43328e-28,8.96604e-28
1197,4.33297e-26,1.71492e-26,-3.49236e-28,9.70778e-28,5.66564e-28,4.28027e-28,1.19037e-27,7.13416e-28
1198,3.20335e-26,8.69705e-27,7.00488e-28,1.16159e-27,5.90974e-28,-3.22884e-29,8.58819e-29,-6.7929e-28
1199,1.72949e-26,-2.3261e-27,1.6014e-28,1.08245e-28,2.19367e-27,-1.28246e-28,1.66324e-28,6.83254e-28
1200,3.25995e-26,1.83823e-26,5.45252e-28,1.07923e-28,1.38659e-28,4.03854e-28,4.71297e-28,-1.95471e-28
1201,3.88106e-26,2.41203e-26,-9.65409e-29,2.95632e-28,-1.31237e-28,9.49999e-28,2.46649e-27,-1.16784e-28
1202,3.71407e-26,1.75675e-26,6.44458e-28,1.16078e-27,1.52633e-27,4.50179e-28,3.76191e-28,4.40142e-29
1203,3.22731e-26,1.4513e-26,8.81236e-28,7.83671e-28,-5.31307e-28,7.16106e-28,9.35519e-28,-1.86681e-28
1204,3.53282e-26,1.64882e-26,1.4408e-27,3.34438e-28,-1.95129e-28,1.11932e-27,7.2459e-29,2.43104e-28
1205,5.89108e-26,3.00975e-26,8.22277e-28,-1.66457e-28,2.98328e-28,8.91922e-28,1.68658e-27,-1.24266e-28
1206,2.16988e-26,1.03433e-26,-2.51516e-28,4.11082e-28,1.79272e-27,6.94267e-28,-3.32713e-28,1.1077e-27
1207,4.35064e-26,1.80274e-26,1.43763e-27,1.51092e-27,9.92702e-28,-1.05664e-28,1.33793e-28,1.37304e-27
1208,3.39025e-26,4.16399e-27,-4.33999e-29,5.04539e-28,5.1475e-29,1.15093e-27,4.8956e-29,-5.12071e-28
1209,4.24135e-26,2.59675e-26,5.48538e-29,-1.31018e-28,1.50328e-27,6.65176e-29,6.91168e-28,2.9612e-27
1210,3.88569e-26,7.79612e-27,3.68894e-27,5.45142e-27,-3.37268e-28,3.31551e-30,1.37091e-27,4.41056e-28
1211,4.12241e-26,2.03341e-26,1.98288e-27,-6.82818e-30,-9.66292e-29,1.26127e-29,-1.03293e-28,-5.36323e-28
1212,3.77297e-26,1.72093e-26,1.52144e-27,2.01921e-27,1.03442e-27,4.91047e-29,1.64405e-27,-1.14467e-29
1213,4.47044e-26,2.20198e-26,2.54739e-27,1.46275e-27,4.01941e-28,5.69227e-28,-4.11174e-28,-3.88396e-29
1214,3.85045e-26,5.99436e-27,5.06997e-28,1.66517e-28,-3.70724e-29,5.36846e-28,1.08799e-27,7.15284e-28
1215,5.60138e-26,2.84902e-26,1.77009e-27,3.37572e-28,-4.60626e-28,9.96583e-29,1.89201e-28,4.70744e-27
1216,2.55898e-26,7.58286e-27,1.32761e-27,2.14278e-27,7.38803e-28,1.57159e-28,7.68542e-28,7.44788e-28
1217,3.45361e-26,1.99777e-26,1.4032e-27,-5.9305e-28,1.03594e-27,1.94048e-28,1.95418e-27,2.11182e-28
1218,2.76954e-26,5.56205e-27,1.35899e-27,1.56501e-27,3.55527e-28,7.82815e-28,3.7048e-28,-6.07315e-29
1219,3.94391e-26,2.46458e-26,6.41627e-28,1.09761e-27,-1.65881e-28,1.10782e-27,2.33095e-27,5.52099e-28
1220,2.43631e-26,4.35169e-27,9.18242e-28,-3.93267e-28,-2.52024e-28,1.30471e-28,7.60316e-28,2.77948e-28
1221,2.81084e-26,2.70308e-27,7.7357e-27,3.17208e-27,9.60179e-28,1.30537e-28,2.71862e-28,6.26515e-28
1222,2.87186e-26,1.03197e-26,3.6374e-27,1.8689e-27,5.04888e-28,-2.5208e-29,6.92489e-28,1.24583e-27
1223,3.17373e-26,2.71031e-27,-6.90873e-28,2.63685e-28,1.00215e-27,5.31368e-28,-4.22058e-28,4.18949e-28
1224,4.51281e-26,7.31927e-27,1.0754e-26,7.94913e-27,-6.58647e-30,3.88859e-28,2.28977e-27,1.80143e-27
1225,3.86812e-26,1.168e-26,2.17121e-27,3.25322e-27,1.4326e-27,3.00154e-28,7.2092e-28,3.72113e-29
1226,2.16206e-26,8.27761e-28,2.06099e-27,-8.88896e-28,6.13203e-28,1.37868e-27,1.46239e-29,-1.92496e-28
1227,5.39483e-26,1.88533e-26,7.02666e-27,7.81938e-27,-2.76598e-28,3.0674e-27,2.24782e-27,2.21669e-27
1228,3.45711e-26,1.82254e-26,-1.5442e-27,2.67814e-27,-2.45614e-28,-1.62925e-28,4.41137e-27,-8.69398e-29
1229,1.97526e-26,2.29088e-27,2.42914e-27,4.22894e-27,2.49848e-28,2.08694e-28,1.31217e-27,3.64693e-28
1230,3.24585e-26,1.16016e-26,6.16376e-27,3.33155e-27,1.43467e-28,-2.57183e-28,5.72166e-28,4.8247e-28
1231,1.55501e-26,7.91445e-28,-1.09919e-27,5.36468e-28,1.67898e-28,4.09715e-28,1.99262e-28,6.83024e-28
1232,2.43697e-26,3.54023e-27,4.39635e-27,2.39898e-27,8.76097e-28,7.50135e-28,4.44423e-28,-1.06274e-28
1233,4.57684e-26,1.3886e-26,3.56171e-27,4.22787e-27,3.01573e-27,1.52594e-28,2.51191e-27,5.79881e-28
1234,1.84599e-26,-2.30864e-27,3.09256e-27,9.85124e-28,1.33422e-27,6.07771e-28,9.47069e-29,9.9042e-28
1235,5.40396e-26,8.29587e-27,1.97733e-27,2.62921e-27,2.27953e-27,2.20539e-27,5.18641e-27,1.04121e-28
1236,3.07373e-26,4.22795e-27,3.52234e-27,5.86722e-27,9.90775e-28,2.7027e-27,1.1794e-27,-3.8764e-28
1237,3.49447e-26,2.98026e-27,-5.23569e-28,6.68631e-27,1.41768e-27,1.11209e-27,4.573e-27,4.38283e-27
1238,2.9569e-26,3.20987e-27,4.69113e-27,-3.13864e-28,2.94332e-27,7.14548e-29,2.30489e-27,-6.45029e-28
1239,3.98623e-26,1.1746e-26,1.33616e-27,1.25721e-26,-1.65726e-27,2.09798e-27,-8.59907e-28,2.23017e-27
1240,2.44979e-26,-1.08544e-27,5.8367e-27,2.43162e-28,1.80733e-27,7.45667e-28,2.23106e-27,2.43733e-28
1241,4.24166e-26,7.4893e-27,1.61074e-27,1.77774e-27,2.64291e-27,5.64174e-28,1.96755e-27,1.02877e-28
1242,3.24639e-26,1.01275e-27,1.46518e-27,9.13328e-27,6.51726e-28,9.94896e-28,-3.98993e-28,7.26987e-28
1243,3.38046e-26,1.72079e-28,9.88691e-27,-1.76299e-27,2.70731e-28,6.83235e-28,6.49629e-27,6.85375e-28
1244,4.81148e-26,7.75998e-27,2.26863e-27,8.08584e-27,9.73406e-28,1.43407e-27,3.72614e-28,6.00839e-28
1245,4.07653e-26,1.6416e-26,4.61462e-27,2.23529e-27,-3.73846e-28,7.90675e-28,1.24866e-27,1.90165e-27
1246,3.51685e-26,-4.43119e-27,8.28416e-27,2.16515e-27,4.97008e-27,1.23377e-27,1.4904e-27,-7.32767e-29
1247,4.95126e-26,2.10577e-26,1.30732e-27,4.40718e-27,-5.0849e-28,1.84311e-28,1.13963e-27,1.43742e-27
1248,1.95817e-26,-2.5181e-28,2.40631e-27,9.72111e-28,5.08128e-28,9.48798e-28,-6.26387e-28,-1.25982e-28
1249,2.5412e-26,-6.69831e-28,2.61165e-28,-1.08506e-27,2.95761e-27,8.28845e-28,1.30647e-27,1.14049e-27
1250,4.38593e-26,1.17614e-26,3.81144e-27,7.94368e-27,1.48889e-27,2.26119e-27,1.05501e-27,1.17258e-27
1251,3.13177e-26,9.17188e-28,5.64417e-27,2.8416e-27,8.30206e-28,-4.64312e-28,-1.15806e-27,1.13622e-27
1252,2.39627e-26,2.37496e-27,1.3973e-27,5.71311e-28,1.15702e-27,3.33868e-27,1.75942e-27,-6.27787e-28
1253,4.29599e-26,5.9454e-28,2.72327e-28,1.92726e-27,6.22848e-27,1.69747e-27,5.28823e-27,5.0303e-27
1254,3.05108e-26,4.7792e-28,6.38527e-27,2.72596e-27,3.4958e-28,4.63635e-28,1.46267e-27,2.45572e-27
1255,3.99565e-26,2.2083e-27,-1.57107e-27,3.29576e-27,4.25589e-27,1.02085e-27,2.69391e-27,1.38409e-27
1256,2.72233e-26,1.39155e-27,9.81996e-27,4.57965e-27,-1.51943e-28,5.0969e-28,-2.39103e-27,-8.43469e-28
1257,5.06936e-26,6.68955e-29,1.92059e-27,4.29801e-28,3.16246e-27,2.35649e-27,2.4206e-27,9.76572e-27
1258,5.24109e-26,1.00391e-27,2.47018e-27,5.01183e-27,7.37404e-27,4.16591e-27,5.14978e-27,1.67917e-27
1259,2.22264e-26,2.77033e-27,3.32809e-27,6.2937e-28,-6.83042e-30,7.85449e-28,-1.09261e-27,-1.60208e-27
1260,3.35676e-26,-3.93852e-28,2.30598e-27,-6.48611e-28,1.25743e-27,-3.42621e-28,2.86508e-27,3.1632e-27
1261,5.8067e-26,3.72031e-27,-7.35334e-28,7.56257e-27,5.15813e-27,8.4242e-27,6.02836e-27,7.10096e-27
1262,2.16418e-26,-8.33849e-29,3.88308e-27,-5.36497e-28,6.9133e-28,-1.7428e-27,1.44885e-28,-4.61437e-28
1263,3.03508e-26,-2.06595e-28,1.89149e-27,2.33585e-27,1.02309e-27,3.65864e-27,1.35558e-27,1.54347e-27
1264,3.95178e-26,2.02476e-27,1.81034e-27,1.05774e-27,7.52643e-27,5.22625e-27,6.19989e-27,6.49778e-27
1265,2.15093e-26,5.81495e-28,5.41887e-27,2.34877e-28,2.43247e-27,1.85225e-27,1.99942e-27,-2.96117e-28
1266,3.3201e-26,-1.75016e-28,2.20101e-28,4.66481e-27,1.13388e-27,-4.92802e-29,-3.83944e-28,5.2055e-27
1267,3.13885e-26,2.45497e-27,3.28311e-28,-9.18094e-28,3.40573e-27,4.73185e-27,9.9845e-27,1.39141e-27
1268,3.42143e-26,1.22583e-27,2.17365e-27,4.40051e-27,-3.66382e-29,7.37657e-28,6.8634e-28,1.70241e-27
1269,3.73378e-26,1.0866e-27,8.33799e-28,7.12983e-28,5.50711e-27,2.87891e-27,4.83314e-27,5.1021e-27
1270,3.66943e-26,3.32671e-28,-6.82652e-28,5.07769e-28,4.33011e-27,5.60824e-27,3.75517e-27,9.72953e-28
1271,2.90342e-26,5.23057e-29,4.50623e-27,3.3195e-27,5.38317e-28,-9.78555e-28,6.91957e-28,2.42512e-27
1272,3.27358e-26,-1.58237e-29,-1.95115e-28,-3.67538e-29,8.2704e-27,6.53328e-27,2.89593e-27,5.19597e-27
1273,2.89182e-26,7.64753e-28,1.51481e-27,1.12914e-27,-1.23189e-27,-1.35563e-28,1.30674e-27,-2.84103e-27
1274,4.05144e-26,1.61537e-28,8.67343e-28,8.73201e-28,3.08305e-27,3.30385e-27,9.47884e-29,9.78908e-27
1275,4.2464e-26,2.07491e-27,9.88862e-28,9.92567e-28,2.62235e-27,6.31275e-27,3.55675e-27,5.31482e-28
1276,3.47104e-26,-1.68542e-28,4.21274e-27,1.06439e-27,-3.56179e-28,-1.43984e-27,2.69476e-27,2.9474e-28
1277,3.33343e-26,1.11251e-27,1.16697e-27,7.03233e-28,3.22502e-27,4.35401e-27,-1.61453e-27,4.85754e-27
1278,2.77957e-26,2.94413e-28,2.11775e-27,-4.73506e-28,4.23802e-28,4.67233e-27,3.6736e-27,2.57918e-27
1279,2.87854e-26,3.30813e-28,1.47787e-27,8.56132e-29,1.64093e-27,-2.9759e-28,2.52794e-27,-4.93244e-28
1280,3.83193e-26,-5.27322e-28,-2.24744e-28,4.81017e-27,9.92855e-28,1.25433e-27,-7.43887e-28,5.01889e-27
1281,2.94295e-26,1.8635e-27,1.81853e-28,-2.17468e-27,2.25844e-27,5.52631e-27,9.52498e-27,4.28261e-28
1282,4.12033e-26,-6.42333e-28,4.68883e-27,5.01298e-27,-8.12256e-29,-4.10509e-28,6.0743e-29,2.06991e-27
1283,2.83163e-26,1.63982e-27,1.50163e-27,-5.38015e-28,5.08582e-27,4.17026e-27,1.01093e-28,2.21957e-27
