t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
704,0.876597,2.71862e-26,5.82086e-27,2.04642e-26,1.96721e-26,-1.27134e-26,1.21079e-26,-2.09756e-27
705,0.807841,3.87576e-26,-2.90301e-27,1.56631e-26,1.68423e-26,-1.12849e-26,1.01685e-26,-6.88806e-28
706,0.743059,3.72257e-26,-3.54584e-27,1.44582e-26,1.6858e-26,8.24774e-27,3.20089e-27,9.37513e-27
707,0.682157,3.00765e-26,-5.02408e-27,1.06433e-26,1.83223e-26,2.08958e-26,-2.44504e-27,2.20611e-26
708,0.625029,2.43273e-26,-5.02239e-28,1.41143e-26,1.32876e-26,4.42329e-26,-1.30543e-26,3.50609e-26
709,0.571563,5.70334e-27,6.72324e-27,1.4782e-26,9.08109e-27,4.92278e-26,-1.52786e-26,4.48105e-26
710,0.521637,-9.41329e-27,2.02688e-26,2.40092e-26,6.24117e-27,5.19126e-26,-1.34764e-26,4.70943e-26
711,0.475125,-1.4993e-26,2.95486e-26,2.92599e-26,3.14762e-27,4.25671e-26,-1.00858e-26,3.88594e-26
712,0.431892,-1.56412e-26,3.60251e-26,2.47799e-26,1.04363e-27,3.64573e-26,-3.63338e-27,2.69103e-26
713,0.391801,-9.34971e-27,3.48343e-26,2.12102e-26,1.44481e-28,1.65084e-26,4.17427e-27,1.33028e-26
714,0.354711,8.31817e-28,3.12127e-26,6.06565e-27,3.53445e-27,2.60822e-27,9.87985e-27,1.69439e-27
715,0.320477,1.33086e-26,1.92653e-26,-8.20423e-27,1.00843e-26,-1.95727e-27,1.34364e-26,-6.49219e-27
716,0.288954,2.64325e-26,1.1739e-26,-1.13442e-26,1.39952e-26,-4.1892e-27,1.15798e-26,-9.84824e-28
717,0.259997,3.82058e-26,-5.12519e-28,-1.2969e-26,1.97041e-26,-1.05656e-27,6.84058e-27,6.93013e-27
718,0.233461,4.05149e-26,-6.81013e-27,-7.74046e-27,2.15471e-26,5.26761e-27,4.21817e-27,2.02312e-26
719,0.209201,4.75465e-26,-7.46563e-27,7.08141e-27,2.12856e-26,1.11828e-26,-1.98863e-27,3.15688e-26
720,0.187077,4.01073e-26,-1.46514e-27,2.37033e-26,1.98505e-26,1.21767e-26,-5.08249e-27,4.08887e-26
721,0.166949,2.53596e-26,9.82454e-27,3.52547e-26,1.61936e-26,1.27248e-26,-4.19186e-27,4.09659e-26
722,0.148681,7.55898e-27,2.31462e-26,4.31246e-26,1.39077e-26,1.12378e-26,-1.6826e-27,4.45578e-26
723,0.132142,3.28138e-27,2.77888e-26,2.56594e-26,8.89278e-27,4.4147e-27,4.62241e-27,3.29545e-26
724,0.117206,-8.05735e-27,3.44566e-26,1.18896e-26,4.76067e-27,2.41517e-27,8.16503e-27,3.1117e-26
725,0.103748,-6.97852e-27,3.43515e-26,-1.97635e-27,2.2625e-27,-6.59123e-28,1.37715e-26,2.35799e-26
726,0.091654,5.31977e-28,2.45693e-26,-2.02407e-26,8.11622e-28,-1.61032e-28,1.28265e-26,1.90502e-26
727,0.0808107,1.25113e-26,1.23741e-26,-2.31337e-26,5.84134e-28,1.49112e-27,1.20744e-26,1.88344e-26
728,0.0711128,2.03554e-26,1.74496e-27,-1.53277e-26,1.42196e-28,3.16872e-27,9.32513e-27,1.43302e-26
729,0.0624602,3.12732e-26,-4.73194e-27,2.11359e-27,1.99393e-27,6.4648e-27,2.25002e-27,1.45412e-26
730,0.0547589,4.38893e-26,-3.46635e-27,2.26143e-26,3.93253e-27,6.3742e-27,-1.15187e-27,1.04394e-26
731,0.0479206,3.00747e-26,1.52141e-27,3.54492e-26,6.75632e-27,6.84561e-27,2.02114e-27,5.22985e-27
732,0.041863,3.36394e-26,5.39933e-27,4.34733e-26,7.72862e-27,8.25311e-27,-1.86402e-27,4.02356e-27
733,0.0365094,1.54914e-26,8.47662e-27,3.9668e-26,7.80464e-27,5.20566e-27,-4.98837e-28,-1.32748e-27
734,0.0317889,8.43101e-27,6.45687e-27,2.83502e-26,8.54596e-27,3.08668e-27,-3.89577e-28,-4.64359e-27
735,0.0276361,-1.81518e-27,3.45698e-27,1.93405e-26,8.99834e-27,4.36946e-27,-9.87387e-28,-8.14789e-27
736,0.0239908,-1.32233e-26,-1.54571e-27,-2.24083e-27,5.20478e-27,3.52102e-27,-2.12955e-27,-6.29358e-27
737,0.0207979,-1.56624e-26,-1.71741e-27,-7.46951e-27,6.4877e-27,3.72314e-27,-3.28307e-27,-4.80283e-27
738,0.0180072,-5.05849e-27,2.89907e-27,-6.75019e-27,4.21652e-27,3.42286e-27,-3.42081e-27,-1.79524e-27
739,0.0155728,1.94062e-26,1.37922e-26,-7.22234e-27,3.64731e-27,5.77373e-27,-5.12257e-27,-1.16901e-28
740,0.0134536,5.5198e-26,2.21256e-26,-2.13577e-27,5.50948e-27,5.6432e-27,-4.07505e-27,4.47176e-27
741,0.0116122,8.56088e-26,2.93538e-26,1.65714e-27,4.74562e-27,5.86176e-27,-3.42308e-27,6.3541e-27
742,0.0100149,8.45982e-26,2.82757e-26,3.44864e-27,5.87537e-27,6.30678e-27,-1.31276e-27,8.85486e-27
743,0.00863181,5.44484e-26,2.79326e-26,3.1835e-27,6.15601e-27,6.47135e-27,-6.61939e-28,1.00345e-26
744,0.00743602,1.29982e-26,2.31768e-26,3.69917e-27,5.5112e-27,5.27858e-27,6.038e-28,1.2175e-26
745,0.00640365,-1.57148e-26,1.91984e-26,3.9511e-27,3.9034e-27,4.78705e-27,2.42811e-27,1.17535e-26
746,0.00551354,-1.94874e-26,1.54177e-26,1.5531e-27,4.77425e-27,4.83601e-27,4.12446e-27,1.14735e-26
747,0.00474697,1.69005e-26,1.43129e-26,6.31172e-28,2.41012e-27,2.73039e-27,3.58395e-27,9.34438e-27
748,0.00408747,6.33967e-26,1.43879e-26,-2.12049e-27,1.46265e-27,2.67661e-27,4.93571e-27,1.08957e-26
749,0.00352055,1.19778e-25,1.60642e-26,-1.87515e-27,-1.40654e-27,2.00307e-27,6.51024e-27,4.59035e-27
750,0.00303355,1.42827e-25,1.22923e-26,-1.50034e-27,-2.9582e-27,6.59132e-28,5.47937e-27,5.55692e-27
751,0.0026154,8.82362e-26,1.49834e-26,1.45947e-27,-1.98041e-27,2.59735e-27,5.09964e-27,-1.84286e-27
752,0.00225647,4.31207e-26,9.64191e-27,6.45225e-27,-3.05972e-27,2.38329e-27,4.44308e-27,-6.42931e-27
753,0.00194841,-1.19954e-26,7.30307e-27,5.29506e-27,-2.42341e-27,5.43557e-27,2.09709e-27,-7.30017e-27
754,0.00168398,-2.32769e-26,1.22722e-26,1.09376e-27,-2.47819e-27,5.72961e-27,1.45873e-27,-9.54175e-27
755,0.00145694,6.0391e-27,9.49519e-27,6.79568e-28,-1.56715e-28,7.59333e-27,7.37243e-28,-1.0949e-26
756,0.0012619,5.32181e-26,1.1728e-26,1.0832e-27,2.93069e-27,7.58263e-27,3.35805e-28,-8.97803e-27
757,0.00109423,1.02392e-25,8.4046e-27,4.97334e-27,3.6662e-27,4.07285e-27,3.02909e-28,-6.9689e-27
758,0.000949967,1.15026e-25,4.34453e-27,6.25502e-27,5.19714e-27,4.94158e-27,1.05193e-27,-6.42176e-27
759,0.00082571,8.60585e-26,3.53452e-27,8.86484e-27,7.90067e-27,-4.44718e-28,1.37368e-28,-4.76034e-27
760,0.000718552,2.44688e-26,-1.86545e-27,8.02409e-27,9.22414e-27,-3.35919e-27,6.97884e-28,-3.39491e-27
761,0.000626011,-3.40537e-27,3.32078e-27,2.58059e-27,1.33868e-26,-5.42096e-27,5.62984e-28,-2.61436e-27
762,0.000545974,-5.62494e-27,9.81028e-27,-1.02298e-27,1.2861e-26,-5.35094e-27,1.50903e-27,-1.75564e-27
763,0.000476637,3.17393e-26,2.16349e-26,-1.41772e-27,1.43402e-26,-4.89916e-27,3.29066e-27,-1.79642e-27
764,0.000416469,7.82603e-26,2.88085e-26,5.93649e-27,1.75162e-26,-3.01739e-27,8.25563e-27,-1.44155e-27
765,0.000364166,9.85514e-26,2.13838e-26,1.7724e-26,1.49596e-26,2.34841e-27,9.95407e-27,-1.40723e-27
766,0.00031862,8.73635e-26,1.18027e-26,1.94538e-26,1.39064e-26,1.69771e-27,1.33124e-26,-1.79248e-27
767,0.000278888,5.17471e-26,-1.20666e-27,1.59904e-26,1.84753e-26,-7.29031e-28,1.62843e-26,-7.81199e-28
768,0.00024417,1.80281e-26,-5.25815e-27,1.0747e-26,2.23956e-26,5.10437e-28,1.53523e-26,8.24024e-28
769,0.000213784,-1.27626e-26,-6.85022e-27,-3.99507e-28,1.68381e-26,7.11475e-27,1.23012e-26,1.09653e-27
770,0.000187151,-1.22887e-26,-5.09662e-27,8.70206e-28,2.22465e-26,8.54617e-27,1.29839e-26,5.62326e-28
771,0.000163776,1.23512e-26,3.18797e-27,1.31081e-26,1.81613e-26,9.01042e-27,1.33876e-26,-5.09541e-28
772,0.000143238,3.7096e-26,1.40213e-26,2.54914e-26,2.03251e-26,1.27956e-26,1.30148e-26,1.83934e-27
773,0.000125175,5.642e-26,2.73671e-26,3.63709e-26,1.68823e-26,6.66779e-27,1.4608e-26,1.07731e-27
774,0.000109279,5.56142e-26,4.00823e-26,3.1983e-26,2.20107e-26,4.56254e-27,1.45067e-26,2.24461e-27
775,9.52832e-05,4.72073e-26,2.77429e-26,1.5193e-26,3.03114e-26,4.22758e-27,1.34062e-26,4.64014e-28
776,8.2959e-05,2.34878e-26,8.69196e-27,2.63012e-27,3.49091e-26,4.51952e-27,1.10024e-26,2.00486e-28
777,7.2108e-05,4.84268e-28,-3.52705e-27,-2.23666e-27,3.56594e-26,2.37724e-27,3.07087e-27,-6.79173e-28
778,6.25584e-05,-6.31198e-27,-7.51784e-27,3.88586e-27,3.01103e-26,3.68476e-27,-9.95036e-28,-7.86324e-27
779,5.41601e-05,1.26594e-27,1.30682e-26,7.87346e-27,2.23683e-26,-9.81559e-28,-2.18958e-27,-2.7833e-27
780,4.67818e-05,3.12517e-26,3.22444e-26,1.21565e-26,2.65211e-26,-5.05529e-27,4.51563e-28,5.15438e-28
781,4.03082e-05,4.81122e-26,2.36292e-26,1.5409e-26,3.3071e-26,-1.54374e-27,8.31969e-27,6.28375e-27
782,3.46375e-05,4.97162e-26,5.63039e-27,1.31739e-26,4.01836e-26,8.76998e-27,1.64304e-26,4.37457e-27
783,2.96796e-05,8.75582e-27,-1.76663e-26,9.9261e-27,5.25578e-26,1.84469e-26,1.53311e-26,9.3585e-27
784,2.53541e-05,-1.18679e-26,-1.76887e-26,5.34306e-28,4.51382e-26,2.0739e-26,9.41973e-27,5.23349e-27
785,2.15897e-05,7.88909e-28,1.16984e-26,-6.66075e-27,3.32385e-26,1.6935e-26,-1.54572e-27,1.9447e-27
786,1.83223e-05,3.29298e-26,3.24887e-26,-3.92761e-27,2.10146e-26,1.69654e-26,-4.42754e-27,2.30736e-27
787,1.54945e-05,6.58525e-26,2.63571e-26,-1.71569e-27,2.23016e-26,2.69971e-26,2.04802e-27,1.11363e-26
788,1.3055e-05,3.12552e-26,-3.79175e-27,6.52001e-27,2.97044e-26,4.97662e-26,1.28872e-26,2.60381e-26
789,1.09576e-05,3.30724e-27,-2.4806e-26,1.64435e-26,4.2839e-26,5.784e-26,6.37272e-27,3.53328e-26
790,9.16066e-06,-1.38983e-26,-5.12241e-27,1.60599e-26,4.94853e-26,5.1934e-26,-7.75428e-27,3.46869e-26
791,7.62704e-06,9.7908e-27,2.66765e-26,1.5312e-26,3.82456e-26,2.71464e-26,-2.29849e-26,2.18807e-26
792,6.32331e-06,4.05322e-26,4.57128e-26,5.32432e-27,2.2195e-26,1.04854e-26,-2.29481e-26,7.03847e-27
793,5.21961e-06,3.92825e-26,1.99657e-26,4.08024e-27,7.47872e-27,2.43414e-26,-6.52449e-28,-1.25596e-27
794,4.28927e-06,1.48531e-26,-8.45523e-28,5.0684e-27,4.37249e-27,5.73441e-26,2.61703e-26,5.50407e-27
795,3.50855e-06,-2.76628e-27,-6.35491e-27,3.81489e-27,1.39168e-26,6.79116e-26,2.73313e-26,1.96275e-26
796,2.85641e-06,2.20852e-28,1.84891e-26,3.80086e-27,2.30717e-26,4.35329e-26,-6.66268e-28,2.36621e-26
797,2.31427e-06,1.5488e-26,3.21582e-26,8.74933e-27,2.59451e-26,7.15716e-27,-1.89207e-26,1.28313e-26
798,1.86578e-06,2.22477e-26,2.16747e-26,1.58633e-26,1.76663e-26,4.27801e-27,-2.05566e-26,-5.09676e-28
799,1.49661e-06,8.85845e-27,-1.0576e-27,2.04153e-26,4.73542e-27,3.05589e-26,7.46366e-27,-1.75714e-27
800,1.19432e-06,1.51444e-27,1.21048e-27,1.76882e-26,-4.82205e-27,6.59681e-26,3.43759e-26,9.90265e-27
801,9.48076e-07,1.37702e-27,1.37228e-26,5.80722e-27,-1.0251e-27,6.13453e-26,3.68842e-26,1.53736e-26
802,7.48575e-07,1.22016e-28,2.64024e-26,-6.5976e-27,8.39612e-27,3.09686e-26,1.90111e-26,8.46316e-27
803,5.8783e-07,-2.85844e-27,6.99024e-27,-6.37184e-27,1.22142e-26,1.81554e-27,-4.76824e-27,-5.30203e-27
804,4.59039e-07,-2.3415e-27,-5.72576e-27,1.18944e-26,8.11505e-27,1.34964e-26,-1.26055e-26,7.08615e-27
805,3.56438e-07,1.76932e-27,4.55076e-27,3.45142e-26,5.10422e-27,4.12316e-26,-3.97793e-27,4.15432e-26
806,2.75177e-07,2.7623e-27,3.04967e-26,3.39058e-26,4.82681e-27,5.36365e-26,9.00589e-27,5.61603e-26
807,2.11199e-07,-8.49003e-28,2.58853e-26,7.4793e-27,1.77718e-27,2.00746e-26,2.27667e-26,2.51356e-26
808,1.6113e-07,-5.01331e-27,-5.25213e-27,-1.87304e-26,8.58473e-27,-1.30712e-26,3.09866e-26,-5.87964e-27
809,1.22187e-07,1.10457e-27,-2.33268e-26,-5.90873e-27,1.40237e-26,2.76738e-28,2.0645e-26,-3.70209e-27
810,9.2086e-08,9.30347e-27,5.05143e-27,3.2435e-26,9.39507e-27,4.05496e-26,-5.80737e-27,3.07152e-26
811,6.89663e-08,8.99171e-27,4.57051e-26,5.17672e-26,-2.86185e-27,5.89015e-26,-1.69969e-26,5.29246e-26
812,5.1323e-08,1.62176e-27,5.30851e-26,2.27267e-26,-7.55342e-27,1.26795e-26,1.78289e-27,3.45955e-26
813,3.79466e-08,-2.29306e-27,7.69216e-27,-2.10034e-26,5.17572e-27,-2.37794e-26,3.0755e-26,7.66812e-28
814,2.78724e-08,5.14734e-27,-1.32942e-26,-6.96724e-27,3.298e-26,7.95014e-27,4.56042e-26,-7.10557e-27
815,2.03362e-08,1.23624e-26,1.57369e-26,4.65454e-26,2.88388e-26,6.82883e-26,2.56645e-26,7.73657e-28
816,1.47372e-08,8.28382e-27,5.81851e-26,5.91849e-26,2.304e-28,8.39291e-26,-1.27413e-27,1.27621e-26
817,1.06062e-08,2.68472e-28,5.33674e-26,1.41714e-26,-2.31614e-26,2.2022e-26,-9.18772e-27,2.91374e-26
818,7.57985e-09,-2.17901e-27,2.9785e-27,-1.85414e-26,-7.08937e-27,-2.66406e-26,2.63599e-27,3.90134e-26
819,5.37853e-09,5.13205e-27,-1.21823e-26,1.2035e-26,3.66264e-26,2.46115e-26,1.5792e-26,6.90676e-27
820,3.78898e-09,1.25499e-26,2.76667e-26,6.51694e-26,5.64886e-26,1.13895e-25,2.98599e-26,-3.39298e-26
821,2.64962e-09,1.15735e-26,5.49594e-26,5.00936e-26,1.71672e-26,9.24948e-26,2.90765e-26,-1.22263e-26
822,1.83907e-09,1.95166e-27,2.38909e-26,-1.80979e-29,-1.60832e-26,4.68218e-27,1.35427e-26,6.39329e-26
823,1.26681e-09,1.9178e-27,-1.61566e-26,-4.08911e-27,-1.25196e-26,-1.58814e-26,-1.08568e-26,1.00378e-25
824,8.6591e-10,7.16594e-27,-3.18261e-27,4.14663e-26,2.14413e-26,5.62779e-26,-1.18405e-26,1.82218e-26
825,5.87251e-10,8.29129e-27,2.72413e-26,5.76478e-26,4.53744e-26,1.02387e-25,2.71534e-26,-3.18642e-26
826,3.95102e-10,4.12404e-27,2.53502e-26,2.1024e-26,4.17136e-26,4.99879e-26,5.97899e-26,1.54606e-26
827,2.63677e-10,-4.06528e-28,-7.03401e-27,-3.49117e-27,2.78347e-27,-5.34894e-27,2.12199e-26,7.59093e-26
828,1.74524e-10,6.11377e-28,-1.09134e-26,2.39345e-26,-1.84119e-26,3.38983e-26,-2.33464e-26,3.4968e-26
829,1.1455e-10,1.89438e-27,9.06791e-27,6.09832e-26,9.9397e-27,8.0901e-26,-9.10952e-27,-3.26922e-26
830,7.45477e-11,4.31694e-28,1.69234e-26,4.30749e-26,5.89446e-26,3.72565e-26,5.57557e-26,1.04513e-26
831,4.80957e-11,2.57729e-27,-4.66985e-27,-7.40407e-28,5.9237e-26,-1.0338e-26,6.75192e-26,5.80763e-26
832,3.07573e-11,7.354e-27,-7.16318e-27,8.60215e-28,-4.68531e-27,1.23083e-26,-3.33933e-27,3.20947e-27
833,1.94936e-11,1.04925e-26,1.44348e-26,2.71247e-26,-2.52788e-26,4.33703e-26,-2.78639e-26,-3.65642e-26
834,1.22426e-11,9.45624e-27,1.7592e-26,2.31217e-26,3.17076e-26,1.98591e-26,2.85336e-26,2.43402e-26
835,7.61763e-12,1.04351e-26,-1.52927e-27,-1.06436e-27,7.18061e-26,-1.13622e-26,6.10551e-26,5.38625e-26
836,4.69528e-12,1.98173e-26,-5.13187e-27,-7.57858e-27,3.28168e-26,1.0313e-26,2.06628e-26,-2.02716e-27
837,2.86631e-12,2.05107e-26,1.55933e-26,4.36442e-27,-1.45712e-26,2.12018e-26,-2.12516e-26,-1.4479e-26
838,1.73273e-12,1.09233e-26,2.17969e-26,1.07126e-26,1.46979e-26,-2.21398e-27,2.86206e-26,4.73235e-26
839,1.03707e-12,1.76528e-26,5.62036e-27,6.91775e-28,4.52432e-26,-1.29428e-26,5.71086e-26,3.83817e-26
840,6.14434e-13,2.80086e-26,-9.12369e-27,-4.62569e-27,1.7292e-26,1.04483e-26,1.61843e-27,-6.71302e-27
841,3.60288e-13,1.67381e-26,-2.21381e-28,2.38976e-27,-6.19313e-27,1.22488e-26,-2.58388e-26,1.53291e-26
842,2.09049e-13,7.16144e-27,1.66329e-26,1.10214e-26,4.74853e-27,-1.32839e-26,3.63052e-26,3.28864e-26
843,1.20001e-13,1.46002e-26,1.2512e-26,1.01785e-26,2.30805e-26,-6.77161e-27,4.8148e-26,2.41867e-27
844,6.81351e-14,9.97247e-27,-1.0703e-26,-1.60155e-27,5.97802e-27,7.83398e-27,-1.95579e-26,7.88311e-27
845,3.82574e-14,-3.73939e-27,-7.08947e-27,5.09639e-27,-4.15995e-27,8.7144e-27,-1.57444e-26,3.75982e-26
846,2.12385e-14,1.40754e-26,2.25888e-26,1.71327e-26,7.33872e-27,-9.79659e-29,5.02219e-26,4.15655e-27
847,1.16547e-14,1.00071e-26,1.50493e-26,9.40493e-27,2.23217e-26,-1.03173e-27,3.0336e-26,-6.08064e-27
848,6.32041e-15,-9.60982e-27,-1.57216e-26,-3.37327e-27,9.87738e-27,1.15666e-27,-1.47805e-26,2.72799e-26
849,3.38654e-15,1.15998e-26,4.31158e-27,1.23094e-26,-1.05785e-26,1.0855e-26,4.09414e-27,1.13642e-27
850,1.79237e-15,2.333e-26,3.1672e-26,1.77358e-26,1.83728e-26,1.01904e-26,3.87208e-26,-1.99571e-26
851,9.36811e-16,-5.60094e-27,-1.16466e-26,-2.53591e-27,2.54273e-26,-5.82231e-27,-1.17672e-27,1.58223e-26
852,4.83411e-16,9.18504e-27,-1.12526e-26,-2.91659e-28,-7.91962e-27,2.46206e-27,-1.60295e-26,1.75903e-27
853,2.46207e-16,3.11182e-26,3.58702e-26,1.28775e-26,-3.57925e-28,1.91656e-26,7.95554e-27,-2.50322e-26
854,1.23734e-16,-1.16287e-27,4.44224e-27,4.34529e-27,3.97894e-26,4.40198e-27,5.6657e-27,1.90191e-26
855,6.13441e-17,4.19791e-27,-2.17256e-26,4.08193e-28,5.14953e-27,-4.64648e-27,-1.0065e-26,1.57573e-26
856,2.99922e-17,1.37553e-26,3.25834e-26,4.60077e-27,-1.33789e-26,1.87295e-26,8.7128e-27,-2.28859e-26
857,1.44553e-17,1.97666e-27,1.07362e-26,1.40517e-26,4.6848e-26,1.16556e-26,3.29998e-27,3.3017e-26
858,6.86732e-18,1.34835e-26,-3.06187e-26,1.97807e-26,2.6032e-26,-6.86797e-27,-3.7081e-27,4.55402e-26
859,3.21459e-18,-1.31697e-26,3.01831e-26,-1.35059e-27,-9.73209e-28,1.34931e-26,1.68752e-26,-9.52649e-27
860,1.4817e-18,1.40045e-26,9.68519e-27,1.06438e-26,5.12917e-26,1.90916e-26,1.38508e-26,2.82454e-26
861,6.72493e-19,3.45707e-26,-2.81384e-26,4.40379e-26,4.03379e-26,-5.97222e-27,3.15317e-28,3.23837e-26
862,3.0056e-19,-3.14741e-26,2.16153e-26,-2.65761e-27,-1.69611e-27,1.24034e-26,2.25117e-26,-1.43646e-26
863,1.32081e-19,5.76744e-26,2.4132e-27,1.54465e-26,5.2354e-26,1.44135e-26,1.63638e-26,2.15971e-26
864,5.7087e-20,3.4384e-26,6.36968e-27,6.85591e-26,3.20852e-26,-7.85107e-27,-4.46324e-28,1.91554e-26
865,2.42936e-20,-2.10184e-26,3.33311e-26,-3.4187e-28,1.18832e-27,1.67617e-26,9.07674e-27,-1.12357e-26
866,1.015e-20,1.26721e-25,-2.47074e-27,2.13002e-26,4.67244e-26,1.86616e-26,8.47732e-27,2.00414e-26
867,4.15922e-21,-2.55082e-26,6.23867e-26,6.29019e-26,1.11441e-26,-7.49539e-27,-6.39252e-28,4.51938e-27
868,1.68297e-21,5.27462e-26,1.7528e-26,-1.05016e-26,8.38316e-27,1.69152e-26,4.67481e-28,4.66364e-28
869,6.66793e-22,1.15689e-25,2.21733e-26,3.15204e-26,2.26696e-26,7.17497e-27,1.65878e-27,1.68989e-26
870,2.58038e-22,-4.18675e-26,9.2909e-26,3.5913e-26,5.40565e-28,-2.32624e-27,4.97692e-28,6.51139e-28
871,9.96624e-23,1.7577e-25,-9.50855e-27,3.77188e-27,1.60113e-26,1.96104e-26,-5.45183e-27,6.91348e-27
872,3.73483e-23,-1.90858e-26,8.25558e-26,3.19866e-26,8.1262e-27,2.58273e-27,1.21653e-27,3.52609e-27
873,1.37859e-23,6.20569e-26,3.35711e-26,6.89439e-27,3.59197e-27,-6.35783e-28,2.75602e-27,7.06655e-28
874,5.11299e-24,1.01259e-25,-7.98862e-28,1.70724e-26,1.48174e-26,9.90188e-27,-8.17603e-27,3.38801e-28
875,1.96527e-24,-3.57982e-26,1.13002e-25,1.46321e-26,-2.14037e-28,-4.29438e-27,7.41311e-27,-2.18358e-27
876,8.1713e-25,1.44042e-25,-2.96326e-26,1.55994e-26,6.077e-27,2.57046e-28,5.20687e-28,9.35473e-28
877,3.28677e-25,-5.16176e-26,8.64431e-26,1.43231e-26,-5.44955e-28,1.049e-27,-4.11769e-27,-3.60606e-27
878,3.12916e-25,8.74702e-26,3.49693e-26,7.32589e-27,2.08505e-27,-2.6191e-27,1.17893e-26,3.73995e-27
879,7.94203e-26,1.54859e-26,-7.05888e-27,1.54742e-26,-2.64199e-27,-1.88328e-27,-5.89294e-27,-2.6145e-27
880,2.88224e-25,2.84807e-26,8.96881e-26,6.27619e-27,1.88884e-27,1.63303e-27,5.28955e-27,5.83715e-27
881,7.1418e-26,5.92111e-26,-3.43008e-26,4.34021e-27,3.39084e-27,-2.33099e-27,1.63926e-27,3.72709e-27
882,3.13148e-25,1.08026e-27,7.40938e-26,1.07927e-26,-3.1623e-28,1.18103e-27,-2.16894e-27,6.82214e-27
883,9.61531e-26,5.11736e-26,-1.60324e-26,-5.39313e-27,1.49598e-26,5.0081e-27,6.50314e-27,9.6357e-27
884,2.74461e-25,4.59558e-27,2.69063e-26,1.62379e-26,3.792e-27,1.66777e-27,-4.0914e-27,6.38103e-27
885,1.74173e-25,6.57382e-26,1.73463e-26,-7.84651e-27,1.60628e-26,7.0575e-27,4.36896e-27,1.54281e-26
886,2.56531e-25,-1.54498e-26,4.89046e-27,1.35413e-26,1.15578e-26,3.53289e-27,1.6212e-28,5.95046e-27
887,1.7575e-25,4.83475e-26,2.38306e-26,-8.2941e-27,1.70417e-26,5.71787e-27,3.59627e-27,1.19452e-26
888,2.51335e-25,5.01176e-27,-3.38593e-27,1.13672e-26,1.4246e-26,3.24506e-27,2.53017e-27,2.40526e-27
889,1.92578e-25,5.4265e-26,2.84609e-26,-1.19989e-26,9.70553e-27,2.91895e-27,2.449e-27,7.80722e-27
890,1.95524e-25,-5.85404e-27,-5.60654e-27,8.70982e-27,1.09233e-26,2.857e-27,3.54379e-27,1.80283e-27
891,2.22194e-25,7.40391e-26,2.2389e-26,-5.6984e-27,5.26789e-27,6.87685e-28,2.78231e-27,3.8349e-27
892,1.94225e-25,-2.35774e-27,-4.37945e-27,6.85226e-27,5.78888e-27,1.60125e-27,3.89765e-27,-1.13086e-28
893,2.15262e-25,8.9337e-26,1.6319e-26,-4.45876e-27,3.36799e-27,-1.42204e-27,2.67021e-27,1.39e-27
894,1.13025e-25,-1.72128e-26,-2.09465e-27,3.44357e-27,2.65789e-27,1.00907e-27,2.03767e-27,1.27264e-27
895,2.64154e-25,1.28148e-25,8.83304e-27,-1.04374e-26,2.8901e-27,5.07434e-28,2.17415e-28,1.83666e-27
896,1.5085e-25,2.06735e-26,-3.38293e-28,3.01011e-27,2.67726e-27,1.66773e-27,-1.09644e-28,1.4672e-27
897,2.09347e-25,7.41791e-26,3.37818e-27,-1.17199e-26,3.24721e-27,-3.01134e-28,-6.96605e-28,1.48572e-27
898,1.72364e-25,9.80268e-26,2.05163e-27,2.95032e-27,2.67655e-27,1.22658e-27,-1.31965e-27,3.99579e-27
899,1.55441e-25,1.44371e-26,1.48732e-27,-8.75613e-27,1.24054e-27,1.89802e-27,-8.48267e-28,6.23826e-27
900,3.77736e-25,2.60622e-25,7.6545e-28,1.91555e-27,2.95313e-27,1.78808e-27,-4.96441e-28,6.11297e-27
901,4.46854e-26,-7.69359e-26,-7.9172e-28,5.96562e-27,2.13565e-27,1.8138e-27,-1.50856e-28,7.74604e-27
902,3.42491e-25,2.08432e-25,-3.97769e-28,8.54613e-27,2.2004e-27,6.39313e-28,1.43794e-28,8.31826e-27
903,1.34268e-25,7.99271e-26,1.32404e-28,1.56733e-26,7.41825e-28,-1.45737e-28,5.56572e-28,7.68448e-27
904,2.14318e-25,1.52941e-26,-1.59926e-27,2.75581e-26,1.41856e-27,2.07274e-27,1.54636e-27,9.54598e-27
905,4.34306e-25,3.62188e-25,1.26084e-27,2.0596e-26,-1.99991e-28,3.52857e-27,1.52408e-27,5.15812e-27
906,1.28151e-25,-1.44109e-26,-3.98186e-27,3.62408e-26,3.41758e-28,6.39516e-28,2.5621e-27,5.7484e-27
907,2.34777e-25,6.72267e-26,5.61435e-27,3.02013e-26,2.74725e-28,2.30926e-27,3.9985e-27,3.59504e-27
908,3.8856e-25,3.5629e-25,-2.93208e-28,1.06432e-26,8.93532e-29,-6.50622e-29,5.39348e-27,4.74062e-27
909,9.36018e-26,-8.63499e-26,-1.47188e-27,7.15642e-26,4.72731e-28,-1.28289e-28,5.244e-27,3.38924e-27
910,2.53049e-25,1.52332e-25,2.26752e-26,5.02916e-27,-9.83996e-29,3.88725e-28,5.22187e-27,4.44512e-27
911,5.46991e-25,4.94106e-25,-1.83554e-26,3.0012e-26,6.23723e-28,-2.74859e-28,8.19822e-27,3.37798e-27
