t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
1558,0.0077285,0.000187226,0.00101904,0.00101904,0.0013758,0.0013758,0.0013758,0.0013758
1559,0.0082855,0.000174077,0.00103035,0.00103035,0.00151268,0.00151268,0.00151268,0.00151268
1560,0.00887182,0.000161079,0.00103789,0.00103789,0.00165874,0.00165874,0.00165874,0.00165874
1561,0.00948811,0.000148354,0.00104167,0.00104167,0.0018141,0.0018141,0.0018141,0.0018141
1562,0.010135,0.000136015,0.00104174,0.00104174,0.00197887,0.00197887,0.00197887,0.00197887
1563,0.010813,0.000124169,0.00103825,0.00103825,0.00215307,0.00215307,0.00215307,0.00215307
1564,0.0115226,0.000112911,0.00103144,0.00103144,0.0023367,0.0023367,0.0023367,0.0023367
1565,0.0122643,0.000102325,0.00102165,0.00102165,0.00252967,0.00252967,0.00252967,0.00252967
1566,0.0130385,9.24795e-05,0.00100933,0.00100933,0.00273183,0.00273183,0.00273183,0.00273183
1567,0.0138454,8.34324e-05,0.000995061,0.000995061,0.00294296,0.00294296,0.00294296,0.00294296
1568,0.0146853,7.52266e-05,0.000979525,0.000979525,0.00316277,0.00316277,0.00316277,0.00316277
1569,0.0155585,6.78923e-05,0.000963537,0.000963537,0.00339088,0.00339088,0.00339088,0.00339088
1570,0.0164649,6.14482e-05,0.00094804,0.00094804,0.00362685,0.00362685,0.00362685,0.00362685
1571,0.0174047,5.5904e-05,0.000934109,0.000934109,0.00387014,0.00387014,0.00387014,0.00387014
1572,0.0183777,5.12631e-05,0.000922947,0.000922947,0.00412014,0.00412014,0.00412014,0.00412014
1573,0.0193839,4.75275e-05,0.000915888,0.000915888,0.00437616,0.00437616,0.00437616,0.00437616
1574,0.0204231,4.47025e-05,0.000914392,0.000914392,0.00463741,0.00463741,0.00463741,0.00463741
1575,0.0214951,4.28034e-05,0.000920038,0.000920038,0.00490305,0.00490305,0.00490305,0.00490305
1576,0.0225994,4.18631e-05,0.000934519,0.000934519,0.00517212,0.00517212,0.00517212,0.00517212
1577,0.0237357,4.1941e-05,0.000959635,0.000959635,0.00544361,0.00544361,0.00544361,0.00544361
1578,0.0249035,4.31328e-05,0.000997276,0.000997276,0.00571644,0.00571644,0.00571644,0.00571644
1579,0.0261022,4.55825e-05,0.00104941,0.00104941,0.00598946,0.00598946,0.00598946,0.00598946
1580,0.0273314,4.9494e-05,0.00111807,0.00111807,0.00626144,0.00626144,0.00626144,0.00626144
1581,0.0285903,5.51459e-05,0.00120535,0.00120535,0.00653112,0.00653112,0.00653112,0.00653112
1582,0.0298783,6.29056e-05,0.00131333,0.00131333,0.00679717,0.00679717,0.00679717,0.00679717
1583,0.0311945,7.32458e-05,0.00144414,0.00144414,0.00705823,0.00705823,0.00705823,0.00705823
1584,0.0325381,8.67614e-05,0.00159986,0.00159986,0.00731292,0.00731292,0.00731292,0.00731292
1585,0.0339085,0.000104187,0.00178254,0.00178254,0.0075598,0.0075598,0.0075598,0.0075598
1586,0.0353046,0.000126415,0.00199415,0.00199415,0.00779747,0.00779747,0.00779747,0.00779747
1587,0.0367256,0.000154516,0.00223656,0.00223656,0.00802449,0.00802449,0.00802449,0.00802449
1588,0.0381706,0.000189756,0.00251152,0.00251152,0.00823944,0.00823944,0.00823944,0.00823944
1589,0.0396386,0.000233618,0.0028206,0.0028206,0.00844095,0.00844095,0.00844095,0.00844095
1590,0.0411288,0.00028782,0.00316521,0.00316521,0.00862764,0.00862764,0.00862764,0.00862764
1591,0.0426402,0.000354332,0.00354652,0.00354652,0.00879821,0.00879821,0.00879821,0.00879821
1592,0.0441719,0.000435398,0.00396544,0.00396544,0.0089514,0.0089514,0.0089514,0.0089514
1593,0.045723,0.000533548,0.00442263,0.00442263,0.00908605,0.00908605,0.00908605,0.00908605
1594,0.0472927,0.000651621,0.00491842,0.00491842,0.00920105,0.00920105,0.00920105,0.00920105
1595,0.0488801,0.00079277,0.00545281,0.00545281,0.00929542,0.00929542,0.00929542,0.00929542
1596,0.0504844,0.00096048,0.00602545,0.00602545,0.00936825,0.00936825,0.00936825,0.00936825
1597,0.0521048,0.00115858,0.00663558,0.00663558,0.00941877,0.00941877,0.00941877,0.00941877
1598,0.0537408,0.00139124,0.00728206,0.00728206,0.00944635,0.00944635,0.00944635,0.00944635
1599,0.0553916,0.00166298,0.00796334,0.00796334,0.00945048,0.00945048,0.00945048,0.00945048
1600,0.0570567,0.00197869,0.00867741,0.00867741,0.00943079,0.00943079,0.00943079,0.00943079
1601,0.0587356,0.00234359,0.00942184,0.00942184,0.00938707,0.00938707,0.00938707,0.00938707
1602,0.0604279,0.00276325,0.0101937,0.0101937,0.00931928,0.00931928,0.00931928,0.00931928
1603,0.0621333,0.00324357,0.0109898,0.0109898,0.00922753,0.00922753,0.00922753,0.00922753
1604,0.0638515,0.00379078,0.0118062,0.0118062,0.00911209,0.00911209,0.00911209,0.00911209
1605,0.0655825,0.00441138,0.0126388,0.0126388,0.00897339,0.00897339,0.00897339,0.00897339
1606,0.0673263,0.00511218,0.0134829,0.0134829,0.00881206,0.00881206,0.00881206,0.00881206
1607,0.0690828,0.00590021,0.0143336,0.0143336,0.00862887,0.00862887,0.00862887,0.00862887
1608,0.0708524,0.00678271,0.0151854,0.0151854,0.00842474,0.00842474,0.00842474,0.00842474
1609,0.0726354,0.00776709,0.0160326,0.0160326,0.00820076,0.00820076,0.00820076,0.00820076
1610,0.0744321,0.00886091,0.0168693,0.0168693,0.00795817,0.00795817,0.00795817,0.00795817
1611,0.0762432,0.0100718,0.017689,0.017689,0.00769835,0.00769835,0.00769835,0.00769835
1612,0.0780693,0.0114073,0.0184854,0.0184854,0.00742279,0.00742279,0.00742279,0.00742279
1613,0.0799114,0.0128752,0.0192518,0.0192518,0.00713312,0.00713312,0.00713312,0.00713312
1614,0.0817702,0.0144829,0.0199815,0.0199815,0.00683106,0.00683106,0.00683106,0.00683106
1615,0.0836469,0.0162377,0.0206677,0.0206677,0.00651842,0.00651842,0.00651842,0.00651842
1616,0.0855427,0.0181469,0.0213037,0.0213037,0.0061971,0.0061971,0.0061971,0.0061971
1617,0.087459,0.0202171,0.0218829,0.0218829,0.00586902,0.00586902,0.00586902,0.00586902
1618,0.0893972,0.0224549,0.0223988,0.0223988,0.00553617,0.00553617,0.00553617,0.00553617
1619,0.0913589,0.0248662,0.0228452,0.0228452,0.00520055,0.00520055,0.00520055,0.00520055
1620,0.0933458,0.0274565,0.0232163,0.0232163,0.00486416,0.00486416,0.00486416,0.00486416
1621,0.0953599,0.0302306,0.0235067,0.0235067,0.00452897,0.00452897,0.00452897,0.00452897
1622,0.0974031,0.0331926,0.0237114,0.0237114,0.00419694,0.00419694,0.00419694,0.00419694
1623,0.0994775,0.0363459,0.0238259,0.0238259,0.00386992,0.00386992,0.00386992,0.00386992
1624,0.101585,0.0396931,0.0238467,0.0238467,0.00354974,0.00354974,0.00354974,0.00354974
1625,0.103729,0.0432356,0.0237705,0.0237705,0.00323811,0.00323811,0.00323811,0.00323811
1626,0.105911,0.0469741,0.0235953,0.0235953,0.0029366,0.0029366,0.0029366,0.0029366
1627,0.108134,0.0509081,0.0233196,0.0233196,0.0026467,0.0026467,0.0026467,0.0026467
1628,0.110401,0.055036,0.0229429,0.0229429,0.00236972,0.00236972,0.00236972,0.00236972
1629,0.112714,0.059355,0.0224656,0.0224656,0.00210681,0.00210681,0.00210681,0.00210681
1630,0.115076,0.0638612,0.0218894,0.0218894,0.00185898,0.00185898,0.00185898,0.00185898
1631,0.117491,0.0685491,0.0212167,0.0212167,0.00162703,0.00162703,0.00162703,0.00162703
1632,0.119961,0.0734122,0.0204511,0.0204511,0.00141157,0.00141157,0.00141157,0.00141157
1633,0.122489,0.0784426,0.0195973,0.0195973,0.00121305,0.00121305,0.00121305,0.00121305
1634,0.12508,0.0836309,0.0186612,0.0186612,0.00103169,0.00103169,0.00103169,0.00103169
1635,0.127736,0.0889664,0.0176498,0.0176498,0.000867537,0.000867537,0.000867537,0.000867537
1636,0.130461,0.0944371,0.016571,0.016571,0.000720424,0.000720424,0.000720424,0.000720424
1637,0.133258,0.10003,0.015434,0.015434,0.000590013,0.000590013,0.000590013,0.000590013
1638,0.13613,0.105729,0.014249,0.014249,0.000475779,0.000475779,0.000475779,0.000475779
1639,0.139082,0.11152,0.0130271,0.0130271,0.000377031,0.000377031,0.000377031,0.000377031
1640,0.142117,0.117384,0.0117806,0.0117806,0.000292924,0.000292924,0.000292924,0.000292924
1641,0.145238,0.123303,0.0105223,0.0105223,0.000222474,0.000222474,0.000222474,0.000222474
1642,0.14845,0.129259,0.00926625,0.00926625,0.00016458,0.00016458,0.00016458,0.00016458
1643,0.151755,0.135229,0.00802683,0.00802683,0.000118044,0.000118044,0.000118044,0.000118044
1644,0.155158,0.141193,0.00681924,0.00681924,8.15989e-05,8.15989e-05,8.15989e-05,8.15989e-05
1645,0.158663,0.147129,0.00565913,0.00565913,5.39296e-05,5.39296e-05,5.39296e-05,5.39296e-05
1646,0.162272,0.153012,0.00456253,0.00456253,3.37063e-05,3.37063e-05,3.37063e-05,3.37063e-05
1647,0.16599,0.15882,0.00354574,0.00354574,1.96125e-05,1.96125e-05,1.96125e-05,1.96125e-05
1648,0.16982,0.164528,0.00262517,0.00262517,1.03776e-05,1.03776e-05,1.03776e-05,1.03776e-05
1649,0.173766,0.170112,0.0018172,0.0018172,4.80944e-06,4.80944e-06,4.80944e-06,4.80944e-06
1650,0.177831,0.175548,0.00113806,0.00113806,1.82793e-06,1.82793e-06,1.82793e-06,1.82793e-06
1651,0.182019,0.18081,0.000603636,0.000603636,4.99289e-07,4.99289e-07,4.99289e-07,4.99289e-07
1652,0.186332,0.185873,0.00022935,0.00022935,7.01134e-08,7.01134e-08,7.01134e-08,7.01134e-08
1653,0.190775,0.190715,2.99853e-05,2.99853e-05,1.16803e-09,1.16803e-09,1.16803e-09,1.16803e-09
1654,0.19535,0.195311,1.95407e-05,1.95407e-05,4.84368e-10,4.84368e-10,4.84368e-10,4.84368e-10
1655,0.20006,0.199638,0.00021107,0.00021107,5.52884e-08,5.52884e-08,5.52884e-08,5.52884e-08
1656,0.204908,0.203673,0.000616535,0.000616535,4.62385e-07,4.62385e-07,4.62385e-07,4.62385e-07
1657,0.209897,0.207396,0.00124666,0.00124666,1.85659e-06,1.85659e-06,1.85659e-06,1.85659e-06
1658,0.215028,0.210786,0.00211077,0.00211077,5.23677e-06,5.23677e-06,5.23677e-06,5.23677e-06
1659,0.220305,0.213824,0.00321671,0.00321671,1.19892e-05,1.19892e-05,1.19892e-05,1.19892e-05
1660,0.22573,0.216493,0.00457067,0.00457067,2.39078e-05,2.39078e-05,2.39078e-05,2.39078e-05
1661,0.231304,0.218777,0.00617708,0.00617708,4.32105e-05,4.32105e-05,4.32105e-05,4.32105e-05
1662,0.237028,0.220661,0.00803856,0.00803856,7.25528e-05,7.25528e-05,7.25528e-05,7.25528e-05
1663,0.242905,0.222134,0.0101557,0.0101557,0.000115036,0.000115036,0.000115036,0.000115036
1664,0.248936,0.223185,0.0125273,0.0125273,0.000174211,0.000174211,0.000174211,0.000174211
1665,0.255121,0.223805,0.0151498,0.0151498,0.000254079,0.000254079,0.000254079,0.000254079
1666,0.261461,0.223989,0.0180178,0.0180178,0.000359087,0.000359087,0.000359087,0.000359087
1667,0.267957,0.223733,0.0211235,0.0211235,0.000494116,0.000494116,0.000494116,0.000494116
1668,0.274607,0.223035,0.0244573,0.0244573,0.000664466,0.000664466,0.000664466,0.000664466
1669,0.281413,0.221895,0.0280073,0.0280073,0.000875836,0.000875836,0.000875836,0.000875836
1670,0.288373,0.220317,0.0317595,0.0317595,0.0011343,0.0011343,0.0011343,0.0011343
1671,0.295487,0.218306,0.0356979,0.0356979,0.00144627,0.00144627,0.00144627,0.00144627
1672,0.302752,0.215869,0.0398047,0.0398047,0.00181847,0.00181847,0.00181847,0.00181847
1673,0.310168,0.213017,0.0440599,0.0440599,0.00225789,0.00225789,0.00225789,0.00225789
1674,0.317733,0.209762,0.0484422,0.0484422,0.00277174,0.00277174,0.00277174,0.00277174
1675,0.325444,0.206118,0.0529284,0.0529284,0.0033674,0.0033674,0.0033674,0.0033674
1676,0.333298,0.202101,0.0574938,0.0574938,0.00405235,0.00405235,0.00405235,0.00405235
1677,0.341293,0.197731,0.0621127,0.0621127,0.00483415,0.00483415,0.00483415,0.00483415
1678,0.349425,0.193028,0.0667581,0.0667581,0.00572036,0.00572036,0.00572036,0.00572036
1679,0.35769,0.188013,0.0714019,0.0714019,0.00671844,0.00671844,0.00671844,0.00671844
1680,0.366085,0.182711,0.0760157,0.0760157,0.00783574,0.00783574,0.00783574,0.00783574
1681,0.374604,0.177146,0.0805703,0.0805703,0.00907941,0.00907941,0.00907941,0.00907941
1682,0.383243,0.171345,0.0850365,0.0850365,0.0104563,0.0104563,0.0104563,0.0104563
1683,0.391997,0.165336,0.0893848,0.0893848,0.0119729,0.0119729,0.0119729,0.0119729
1684,0.400861,0.159147,0.0935862,0.0935862,0.0136354,0.0136354,0.0136354,0.0136354
1685,0.409828,0.152807,0.0976121,0.0976121,0.0154492,0.0154492,0.0154492,0.0154492
1686,0.418893,0.146345,0.101435,0.101435,0.0174196,0.0174196,0.0174196,0.0174196
1687,0.428048,0.139792,0.105027,0.105027,0.0195508,0.0195508,0.0195508,0.0195508
1688,0.437289,0.133176,0.108363,0.108363,0.0218466,0.0218466,0.0218466,0.0218466
1689,0.446607,0.126528,0.111419,0.111419,0.0243099,0.0243099,0.0243099,0.0243099
1690,0.455995,0.119877,0.114173,0.114173,0.0269428,0.0269428,0.0269428,0.0269428
1691,0.465447,0.113252,0.116604,0.116604,0.0297466,0.0297466,0.0297466,0.0297466
1692,0.474954,0.106679,0.118694,0.118694,0.0327216,0.0327216,0.0327216,0.0327216
1693,0.484509,0.100187,0.120427,0.120427,0.035867,0.035867,0.035867,0.035867
1694,0.494104,0.0937994,0.12179,0.12179,0.0391812,0.0391812,0.0391812,0.0391812
1695,0.50373,0.0875419,0.122771,0.122771,0.0426614,0.0426614,0.0426614,0.0426614
1696,0.51338,0.0814367,0.123364,0.123364,0.0463038,0.0463038,0.0463038,0.0463038
1697,0.523046,0.0755046,0.123564,0.123564,0.0501035,0.0501035,0.0501035,0.0501035
1698,0.532718,0.0697648,0.123368,0.123368,0.0540543,0.0540543,0.0540543,0.0540543
1699,0.542388,0.0642344,0.122779,0.122779,0.0581491,0.0581491,0.0581491,0.0581491
1700,0.552049,0.0589285,0.121801,0.121801,0.0623796,0.0623796,0.0623796,0.0623796
1701,0.561691,0.05386,0.120443,0.120443,0.0667363,0.0667363,0.0667363,0.0667363
1702,0.571306,0.0490397,0.118715,0.118715,0.0712089,0.0712089,0.0712089,0.0712089
1703,0.580885,0.0444762,0.116633,0.116633,0.0757856,0.0757856,0.0757856,0.0757856
1704,0.590421,0.0401759,0.114214,0.114214,0.0804541,0.0804541,0.0804541,0.0804541
1705,0.599905,0.0361429,0.11148,0.11148,0.0852006,0.0852006,0.0852006,0.0852006
1706,0.609329,0.0323792,0.108453,0.108453,0.0900109,0.0900109,0.0900109,0.0900109
1707,0.618685,0.0288845,0.105161,0.105161,0.0948694,0.0948694,0.0948694,0.0948694
1708,0.627965,0.0256566,0.101634,0.101634,0.0997601,0.0997601,0.0997601,0.0997601
1709,0.637161,0.0226914,0.0979024,0.0979024,0.104666,0.104666,0.104666,0.104666
1710,0.646267,0.019983,0.0940014,0.0940014,0.10957,0.10957,0.10957,0.10957
1711,0.655275,0.0175235,0.0899671,0.0899671,0.114454,0.114454,0.114454,0.114454
1712,0.664178,0.0153038,0.0858373,0.0858373,0.1193,0.1193,0.1193,0.1193
1713,0.672969,0.0133134,0.0816517,0.0816517,0.124088,0.124088,0.124088,0.124088
1714,0.681643,0.0115406,0.0774509,0.0774509,0.1288,0.1288,0.1288,0.1288
1715,0.690192,0.00997272,0.0732765,0.0732765,0.133417,0.133417,0.133417,0.133417
1716,0.698611,0.0085964,0.0691706,0.0691706,0.137918,0.137918,0.137918,0.137918
1717,0.706896,0.0073978,0.0651755,0.0651755,0.142287,0.142287,0.142287,0.142287
1718,0.71504,0.00636282,0.0613335,0.0613335,0.146503,0.146503,0.146503,0.146503
1719,0.723039,0.00547736,0.0576861,0.0576861,0.150547,0.150547,0.150547,0.150547
1720,0.730889,0.00472756,0.0542743,0.0542743,0.154403,0.154403,0.154403,0.154403
1721,0.738585,0.00410005,0.0511378,0.0511378,0.158052,0.158052,0.158052,0.158052
1722,0.746124,0.00358221,0.0483146,0.0483146,0.161478,0.161478,0.161478,0.161478
1723,0.753503,0.00316241,0.045841,0.045841,0.164665,0.164665,0.164665,0.164665
1724,0.76072,0.00283025,0.0437511,0.0437511,0.167597,0.167597,0.167597,0.167597
1725,0.76777,0.00257678,0.0420764,0.0420764,0.17026,0.17026,0.17026,0.17026
1726,0.774653,0.00239474,0.0408455,0.0408455,0.172642,0.172642,0.172642,0.172642
1727,0.781367,0.00227874,0.0400841,0.0400841,0.17473,0.17473,0.17473,0.17473
1728,0.787911,0.00222545,0.0398143,0.0398143,0.176514,0.176514,0.176514,0.176514
1729,0.794283,0.00223381,0.0400547,0.0400547,0.177985,0.177985,0.177985,0.177985
1730,0.800483,0.00230512,0.0408201,0.0408201,0.179134,0.179134,0.179134,0.179134
1731,0.806511,0.00244322,0.0421213,0.0421213,0.179956,0.179956,0.179956,0.179956
1732,0.812367,0.00265456,0.0439648,0.0439648,0.180446,0.180446,0.180446,0.180446
1733,0.818053,0.00294829,0.046353,0.046353,0.1806,0.1806,0.1806,0.1806
1734,0.823568,0.00333633,0.0492838,0.0492838,0.180416,0.180416,0.180416,0.180416
1735,0.828914,0.00383334,0.0527508,0.0527508,0.179895,0.179895,0.179895,0.179895
1736,0.834093,0.00445678,0.0567431,0.0567431,0.179037,0.179037,0.179037,0.179037
1737,0.839106,0.00522683,0.0612452,0.0612452,0.177847,0.177847,0.177847,0.177847
1738,0.843957,0.00616635,0.0662375,0.0662375,0.176329,0.176329,0.176329,0.176329
1739,0.848647,0.00730077,0.071696,0.071696,0.174488,0.174488,0.174488,0.174488
1740,0.853179,0.00865796,0.0775924,0.0775924,0.172334,0.172334,0.172334,0.172334
1741,0.857557,0.0102681,0.0838947,0.0838947,0.169875,0.169875,0.169875,0.169875
1742,0.861784,0.0121635,0.0905669,0.0905669,0.167122,0.167122,0.167122,0.167122
1743,0.865864,0.0143783,0.0975694,0.0975694,0.164087,0.164087,0.164087,0.164087
1744,0.869801,0.0169484,0.104859,0.104859,0.160783,0.160783,0.160783,0.160783
1745,0.873597,0.0199111,0.112391,0.112391,0.157226,0.157226,0.157226,0.157226
1746,0.877259,0.0233047,0.120115,0.120115,0.153431,0.153431,0.153431,0.153431
1747,0.880791,0.0271685,0.127982,0.127982,0.149415,0.149415,0.149415,0.149415
1748,0.884196,0.0315421,0.135937,0.135937,0.145195,0.145195,0.145195,0.145195
1749,0.88748,0.0364653,0.143927,0.143927,0.14079,0.14079,0.14079,0.14079
1750,0.890648,0.0419778,0.151895,0.151895,0.13622,0.13622,0.13622,0.13622
1751,0.893706,0.0481185,0.159786,0.159786,0.131504,0.131504,0.131504,0.131504
1752,0.896657,0.0549257,0.167542,0.167542,0.126662,0.126662,0.126662,0.126662
1753,0.899508,0.0624359,0.175106,0.175106,0.121715,0.121715,0.121715,0.121715
1754,0.902263,0.0706842,0.182422,0.182422,0.116684,0.116684,0.116684,0.116684
1755,0.904929,0.0797036,0.189434,0.189434,0.111589,0.111589,0.111589,0.111589
1756,0.907511,0.0895244,0.19609,0.19609,0.106452,0.106452,0.106452,0.106452
1757,0.910014,0.100174,0.202335,0.202335,0.101292,0.101292,0.101292,0.101292
1758,0.912444,0.111677,0.208122,0.208122,0.0961308,0.0961308,0.0961308,0.0961308
1759,0.914807,0.124054,0.213402,0.213402,0.090987,0.090987,0.090987,0.090987
1760,0.917108,0.137322,0.218132,0.218132,0.0858803,0.0858803,0.0858803,0.0858803
1761,0.919352,0.151494,0.222271,0.222271,0.0808292,0.0808292,0.0808292,0.0808292
1762,0.921546,0.166577,0.225782,0.225782,0.0758513,0.0758513,0.0758513,0.0758513
1763,0.923694,0.182575,0.228632,0.228632,0.0709636,0.0709636,0.0709636,0.0709636
1764,0.925803,0.199487,0.230794,0.230794,0.066182,0.066182,0.066182,0.066182
1765,0.927877,0.217305,0.232244,0.232244,0.0615213,0.0615213,0.0615213,0.0615213
1766,0.929923,0.236017,0.232962,0.232962,0.0569951,0.0569951,0.0569951,0.0569951
1767,0.931944,0.255606,0.232937,0.232937,0.052616,0.052616,0.052616,0.052616
1768,0.933947,0.276048,0.232159,0.232159,0.0483951,0.0483951,0.0483951,0.0483951
1769,0.935936,0.297315,0.230626,0.230626,0.0443423,0.0443423,0.0443423,0.0443423
1770,0.937917,0.31937,0.228341,0.228341,0.0404663,0.0404663,0.0404663,0.0404663
1771,0.939894,0.342174,0.225312,0.225312,0.0367741,0.0367741,0.0367741,0.0367741
1772,0.941872,0.365681,0.221552,0.221552,0.0332716,0.0332716,0.0332716,0.0332716
1773,0.943855,0.389839,0.217082,0.217082,0.0299632,0.0299632,0.0299632,0.0299632
1774,0.945848,0.414591,0.211925,0.211925,0.0268518,0.0268518,0.0268518,0.0268518
1775,0.947855,0.439875,0.206112,0.206112,0.0239391,0.0239391,0.0239391,0.0239391
1776,0.94988,0.465624,0.199677,0.199677,0.0212254,0.0212254,0.0212254,0.0212254
1777,0.951927,0.491765,0.192662,0.192662,0.0187098,0.0187098,0.0187098,0.0187098
1778,0.954,0.518222,0.185109,0.185109,0.01639,0.01639,0.01639,0.01639
1779,0.956102,0.544916,0.177068,0.177068,0.0142625,0.0142625,0.0142625,0.0142625
1780,0.958237,0.571761,0.168593,0.168593,0.0123228,0.0123228,0.0123228,0.0123228
1781,0.960408,0.59867,0.159739,0.159739,0.0105653,0.0105653,0.0105653,0.0105653
1782,0.962618,0.625552,0.150566,0.150566,0.00898338,0.00898338,0.00898338,0.00898338
1783,0.964869,0.652316,0.141137,0.141137,0.00756967,0.00756967,0.00756967,0.00756967
1784,0.967164,0.678865,0.131517,0.131517,0.00631593,0.00631593,0.00631593,0.00631593
1785,0.969505,0.705104,0.121774,0.121774,0.00521328,0.00521328,0.00521328,0.00521328
1786,0.971894,0.730936,0.111975,0.111975,0.00425226,0.00425226,0.00425226,0.00425226
1787,0.974333,0.756262,0.10219,0.10219,0.00342298,0.00342298,0.00342298,0.00342298
1788,0.976825,0.780986,0.092489,0.092489,0.0027152,0.0027152,0.0027152,0.0027152
1789,0.979369,0.80501,0.0829423,0.0829423,0.00211845,0.00211845,0.00211845,0.00211845
1790,0.981967,0.82824,0.0736192,0.0736192,0.00162217,0.00162217,0.00162217,0.00162217
1791,0.98462,0.850581,0.0645881,0.0645881,0.0012158,0.0012158,0.0012158,0.0012158
1792,0.987329,0.871942,0.0559157,0.0559157,0.000888902,0.000888902,0.000888902,0.000888902
1793,0.990094,0.892235,0.0476669,0.0476669,0.000631292,0.000631292,0.000631292,0.000631292
1794,0.992915,0.911374,0.0399039,0.0399039,0.000433124,0.000433124,0.000433124,0.000433124
1795,0.995791,0.92928,0.0326859,0.0326859,0.000285007,0.000285007,0.000285007,0.000285007
1796,0.998724,0.945874,0.0260688,0.0260688,0.000178111,0.000178111,0.000178111,0.000178111
1797,1.00171,0.961085,0.0201044,0.0201044,0.000104257,0.000104257,0.000104257,0.000104257
1798,1.00475,0.974848,0.0148403,0.0148403,5.60067e-05,5.60067e-05,5.60067e-05,5.60067e-05
1799,1.00785,0.9871,0.0103196,0.0103196,2.6746e-05,2.6746e-05,2.6746e-05,2.6746e-05
1800,1.01099,0.997789,0.00658027,0.00658027,1.07583e-05,1.07583e-05,1.07583e-05,1.07583e-05
1801,1.01419,1.00687,0.00365491,0.00365491,3.28911e-06,3.28911e-06,3.28911e-06,3.28911e-06
1802,1.01743,1.01429,0.00157074,0.00157074,6.03038e-07,6.03038e-07,6.03038e-07,6.03038e-07
1803,1.02072,1.02003,0.000349131,0.000349131,2.96256e-08,2.96256e-08,2.96256e-08,2.96256e-08
1804,1.02406,1.02405,5.52301e-06,5.52301e-06,7.38474e-12,7.38474e-12,7.38474e-12,7.38474e-12
1805,1.02743,1.02634,0.000549257,0.000549257,7.28731e-08,7.28731e-08,7.28731e-08,7.28731e-08
1806,1.03085,1.02688,0.00198349,0.00198349,9.4984e-07,9.4984e-07,9.4984e-07,9.4984e-07
1807,1.0343,1.02567,0.00430516,0.00430516,4.48003e-06,4.48003e-06,4.48003e-06,4.48003e-06
1808,1.03779,1.02272,0.00750496,0.00750496,1.36538e-05,1.36538e-05,1.36538e-05,1.36538e-05
1809,1.0413,1.01803,0.0115674,0.0115674,3.25855e-05,3.25855e-05,3.25855e-05,3.25855e-05
1810,1.04484,1.01163,0.0164709,0.0164709,6.64858e-05,6.64858e-05,6.64858e-05,6.64858e-05
1811,1.0484,1.00354,0.0221878,0.0221878,0.000121623,0.000121623,0.000121623,0.000121623
1812,1.05199,0.993795,0.028685,0.028685,0.000205274,0.000205274,0.000205274,0.000205274
1813,1.05558,0.982435,0.0359233,0.0359233,0.000325668,0.000325668,0.000325668,0.000325668
1814,1.05919,0.969509,0.0438588,0.0438588,0.000491913,0.000491913,0.000491913,0.000491913
1815,1.06281,0.955072,0.052442,0.052442,0.000713925,0.000713925,0.000713925,0.000713925
1816,1.06643,0.939185,0.0616193,0.0616193,0.00100234,0.00100234,0.00100234,0.00100234
1817,1.07005,0.921914,0.0713324,0.0713324,0.00136841,0.00136841,0.00136841,0.00136841
1818,1.07367,0.903333,0.0815193,0.0815193,0.00182394,0.00182394,0.00182394,0.00182394
1819,1.07727,0.883519,0.0921147,0.0921147,0.00238112,0.00238112,0.00238112,0.00238112
1820,1.08087,0.862555,0.10305,0.10305,0.00305247,0.00305247,0.00305247,0.00305247
1821,1.08444,0.840527,0.114255,0.114255,0.0038507,0.0038507,0.0038507,0.0038507
1822,1.08799,0.817526,0.125655,0.125655,0.00478858,0.00478858,0.00478858,0.00478858
1823,1.09151,0.793644,0.137178,0.137178,0.00587884,0.00587884,0.00587884,0.00587884
1824,1.09501,0.768978,0.148747,0.148747,0.00713403,0.00713403,0.00713403,0.00713403
1825,1.09847,0.743625,0.160287,0.160287,0.0085664,0.0085664,0.0085664,0.0085664
1826,1.10188,0.717686,0.171723,0.171723,0.0101878,0.0101878,0.0101878,0.0101878
1827,1.10526,0.691261,0.18298,0.18298,0.0120094,0.0120094,0.0120094,0.0120094
1828,1.10858,0.664449,0.193983,0.193983,0.0140419,0.0140419,0.0140419,0.0140419
1829,1.11186,0.637352,0.204662,0.204662,0.0162952,0.0162952,0.0162952,0.0162952
1830,1.11507,0.610068,0.214947,0.214947,0.018778,0.018778,0.018778,0.018778
1831,1.11823,0.582697,0.224771,0.224771,0.0214983,0.0214983,0.0214983,0.0214983
