t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_L0,Norm_L1
2767,0.218291,-54.6796,0.390854,-97.9048,0.390854,-97.9048,0.218291,0.781708
2768,0.241105,-60.4624,0.379448,-95.155,0.379448,-95.155,0.241105,0.758896
2769,0.264847,-66.4911,0.367577,-92.2819,0.367577,-92.2819,0.264847,0.735154
2770,0.289438,-72.7464,0.355281,-89.2953,0.355281,-89.2953,0.289438,0.710562
2771,0.314794,-79.208,0.342603,-86.2053,0.342603,-86.2053,0.314794,0.685206
2772,0.340829,-85.8547,0.329585,-83.0224,0.329585,-83.0224,0.340829,0.65917
2773,0.367455,-92.6649,0.316272,-79.7576,0.316272,-79.7576,0.367455,0.632544
2774,0.394582,-99.6162,0.302709,-76.4219,0.302709,-76.4219,0.394582,0.605418
2775,0.422118,-106.686,0.288941,-73.0268,0.288941,-73.0268,0.422118,0.577882
2776,0.449969,-113.85,0.275016,-69.584,0.275016,-69.584,0.449969,0.550032
2777,0.478041,-121.086,0.26098,-66.1052,0.26098,-66.1052,0.478041,0.52196
2778,0.506238,-128.369,0.246881,-62.6026,0.246881,-62.6026,0.506238,0.493762
2779,0.534466,-135.675,0.232767,-59.0882,0.232767,-59.0882,0.534466,0.465534
2780,0.562629,-142.98,0.218686,-55.5741,0.218686,-55.5741,0.562629,0.437372
2781,0.59063,-150.259,0.204685,-52.0727,0.204685,-52.0727,0.59063,0.40937
2782,0.618376,-157.488,0.190812,-48.5959,0.190812,-48.5959,0.618376,0.381624
2783,0.645772,-164.643,0.177114,-45.1561,0.177114,-45.1561,0.645772,0.354228
2784,0.672725,-171.699,0.163638,-41.7651,0.163638,-41.7651,0.672725,0.327276
2785,0.699143,-178.633,0.150428,-38.4349,0.150428,-38.4349,0.699143,0.300856
2786,0.724939,-185.422,0.137531,-35.1771,0.137531,-35.1771,0.724939,0.275062
2787,0.750022,-192.043,0.124989,-32.0033,0.124989,-32.0033,0.750022,0.249978
2788,0.77431,-198.472,0.112845,-28.9246,0.112845,-28.9246,0.77431,0.22569
2789,0.797719,-204.689,0.10114,-25.952,0.10114,-25.952,0.797719,0.20228
2790,0.82017,-210.673,0.0899148,-23.0959,0.0899148,-23.0959,0.82017,0.1798296
2791,0.841588,-216.402,0.0792062,-20.3667,0.0792062,-20.3667,0.841588,0.1584124
2792,0.861898,-221.857,0.0690509,-17.7741,0.0690509,-17.7741,0.861898,0.1381018
2793,0.881033,-227.02,0.0594833,-15.3274,0.0594833,-15.3274,0.881033,0.1189666
2794,0.898928,-231.873,0.0505359,-13.0354,0.0505359,-13.0354,0.898928,0.1010718
2795,0.915522,-236.399,0.042239,-10.9066,0.042239,-10.9066,0.915522,0.084478
2796,0.930759,-240.583,0.0346207,-8.94877,0.0346207,-8.94877,0.930759,0.0692414
2797,0.944586,-244.409,0.0277069,-7.16909,0.0277069,-7.16909,0.944586,0.0554138
2798,0.956958,-247.866,0.021521,-5.57423,0.021521,-5.57423,0.956958,0.043042
2799,0.967832,-250.94,0.0160839,-4.17023,0.0160839,-4.17023,0.967832,0.0321678
2800,0.977172,-253.621,0.0114141,-2.96248,0.0114141,-2.96248,0.977172,0.0228282
2801,0.984945,-255.9,0.00752741,-1.9557,0.00752741,-1.9557,0.984945,0.01505482
2802,0.991126,-257.768,0.00443703,-1.15396,0.00443703,-1.15396,0.991126,0.00887406
2803,0.995693,-259.218,0.00215341,-0.560619,0.00215341,-0.560619,0.995693,0.00430682
2804,0.998631,-260.246,0.000684318,-0.178335,0.000684318,-0.178335,0.998631,0.001368636
2805,0.999931,-260.848,0.000034714,-0.0090557,0.000034714,-0.0090557,0.999931,0.000069428
2806,0.999586,-261.02,0.000206806,-0.0540028,0.000206806,-0.0540028,0.999586,0.000413612
2807,0.9976,-260.762,0.00120001,-0.31367,0.00120001,-0.31367,0.9976,0.00240002
2808,0.993978,-260.075,0.00301096,-0.78782,0.00301096,-0.78782,0.993978,0.00602192
2809,0.988733,-258.961,0.00563351,-1.47548,0.00563351,-1.47548,0.988733,0.01126702
2810,0.981882,-257.422,0.00905878,-2.37496,0.00905878,-2.37496,0.981882,0.01811756
2811,0.97345,-255.463,0.0132752,-3.48381,0.0132752,-3.48381,0.97345,0.0265504
2812,0.963463,-253.092,0.0182683,-4.79891,0.0182683,-4.79891,0.963463,0.0365366
2813,0.951957,-250.316,0.0240214,-6.31639,0.0240214,-6.31639,0.951957,0.0480428
2814,0.93897,-247.143,0.0305149,-8.0317,0.0305149,-8.0317,0.93897,0.0610298
2815,0.924547,-243.584,0.0377267,-9.9396,0.0377267,-9.9396,0.924547,0.0754534
2816,0.908735,-239.652,0.0456324,-12.0342,0.0456324,-12.0342,0.908735,0.0912648
2817,0.891589,-235.358,0.0542053,-14.3089,0.0542053,-14.3089,0.891589,0.1084106
2818,0.873168,-230.718,0.0634162,-16.7566,0.0634162,-16.7566,0.873168,0.1268324
2819,0.853532,-225.748,0.073234,-19.3694,0.073234,-19.3694,0.853532,0.146468
2820,0.832749,-220.463,0.0836253,-22.139,0.0836253,-22.139,0.832749,0.1672506
2821,0.81089,-214.882,0.0945549,-25.0565,0.0945549,-25.0565,0.81089,0.1891098
2822,0.788028,-209.023,0.105986,-28.1125,0.105986,-28.1125,0.788028,0.211972
2823,0.764242,-202.907,0.117879,-31.297,0.117879,-31.297,0.764242,0.235758
2824,0.73961,-196.553,0.130195,-34.5996,0.130195,-34.5996,0.73961,0.26039
2825,0.714218,-189.985,0.142891,-38.0096,0.142891,-38.0096,0.714218,0.285782
2826,0.688151,-183.224,0.155924,-41.5157,0.155924,-41.5157,0.688151,0.311848
2827,0.661498,-176.293,0.169251,-45.1064,0.169251,-45.1064,0.661498,0.338502
2828,0.634348,-169.216,0.182826,-48.7698,0.182826,-48.7698,0.634348,0.365652
2829,0.606794,-162.017,0.196603,-52.4939,0.196603,-52.4939,0.606794,0.393206
2830,0.57893,-154.721,0.210535,-56.2662,0.210535,-56.2662,0.57893,0.42107
2831,0.55085,-147.353,0.224575,-60.0742,0.224575,-60.0742,0.55085,0.44915
2832,0.522648,-139.938,0.238676,-63.9053,0.238676,-63.9053,0.522648,0.477352
2833,0.494421,-132.503,0.252789,-67.7465,0.252789,-67.7465,0.494421,0.505578
2834,0.466264,-125.072,0.266868,-71.5852,0.266868,-71.5852,0.466264,0.533736
2835,0.438273,-117.671,0.280863,-75.4085,0.280863,-75.4085,0.438273,0.561726
2836,0.410543,-110.327,0.294728,-79.2034,0.294728,-79.2034,0.410543,0.589456
2837,0.383167,-103.064,0.308416,-82.9572,0.308416,-82.9572,0.383167,0.616832
2838,0.356239,-95.9074,0.32188,-86.6573,0.32188,-86.6573,0.356239,0.64376
2839,0.329849,-88.8831,0.335075,-90.2912,0.335075,-90.2912,0.329849,0.67015
2840,0.304088,-82.0151,0.347956,-93.8467,0.347956,-93.8467,0.304088,0.695912
2841,0.279042,-75.3276,0.360479,-97.3116,0.360479,-97.3116,0.279042,0.720958
2842,0.254797,-68.8442,0.372602,-100.674,0.372602,-100.674,0.254797,0.745204
2843,0.231434,-62.5875,0.384283,-103.923,0.384283,-103.923,0.231434,0.768566
2844,0.209033,-56.5798,0.395484,-107.047,0.395484,-107.047,0.209033,0.790968
2845,0.187669,-50.8423,0.406165,-110.036,0.406165,-110.036,0.187669,0.81233
2846,0.167416,-45.3955,0.416292,-112.879,0.416292,-112.879,0.167416,0.832584
2847,0.148342,-40.2588,0.425829,-115.567,0.425829,-115.567,0.148342,0.851658
2848,0.130511,-35.4507,0.434745,-118.09,0.434745,-118.09,0.130511,0.86949
2849,0.113984,-30.9886,0.443008,-120.44,0.443008,-120.44,0.113984,0.886016
2850,0.0988166,-26.8886,0.450592,-122.609,0.450592,-122.609,0.0988166,0.901184
2851,0.0850609,-23.1657,0.45747,-124.588,0.45747,-124.588,0.0850609,0.91494
2852,0.0727632,-19.8337,0.463618,-126.372,0.463618,-126.372,0.0727632,0.927236
2853,0.0619652,-16.9049,0.469017,-127.954,0.469017,-127.954,0.0619652,0.938034
2854,0.0527035,-14.3906,0.473648,-129.329,0.473648,-129.329,0.0527035,0.947296
2855,0.0450095,-12.3003,0.477495,-130.491,0.477495,-130.491,0.0450095,0.95499
2856,0.0389093,-10.6423,0.480545,-131.437,0.480545,-131.437,0.0389093,0.96109
2857,0.0344235,-9.42338,0.482788,-132.163,0.482788,-132.163,0.0344235,0.965576
2858,0.0315673,-8.64885,0.484216,-132.666,0.484216,-132.666,0.0315673,0.968432
2859,0.0303505,-8.32251,0.484825,-132.945,0.484825,-132.945,0.0303505,0.96965
2860,0.0307772,-8.44662,0.484611,-132.999,0.484611,-132.999,0.0307772,0.969222
2861,0.0328459,-9.02194,0.483577,-132.827,0.483577,-132.827,0.0328459,0.967154
2862,0.0365496,-10.0477,0.481725,-132.429,0.481725,-132.429,0.0365496,0.96345
2863,0.0418757,-11.5214,0.479062,-131.807,0.479062,-131.807,0.0418757,0.958124
2864,0.0488062,-13.4394,0.475597,-130.962,0.475597,-130.962,0.0488062,0.951194
2865,0.0573177,-15.7963,0.471341,-129.898,0.471341,-129.898,0.0573177,0.942682
2866,0.0673811,-18.585,0.466309,-128.617,0.466309,-128.617,0.0673811,0.932618
2867,0.0789626,-21.7973,0.460519,-127.125,0.460519,-127.125,0.0789626,0.921038
2868,0.0920227,-25.4234,0.453989,-125.425,0.453989,-125.425,0.0920227,0.907978
2869,0.106517,-29.4519,0.446741,-123.524,0.446741,-123.524,0.106517,0.893482
2870,0.122397,-33.8702,0.438802,-121.427,0.438802,-121.427,0.122397,0.877604
2871,0.139608,-38.6643,0.430196,-119.142,0.430196,-119.142,0.139608,0.860392
2872,0.158092,-43.8189,0.420954,-116.677,0.420954,-116.677,0.158092,0.841908
2873,0.177787,-49.3175,0.411106,-114.04,0.411106,-114.04,0.177787,0.822212
2874,0.198625,-55.1423,0.400687,-111.239,0.400687,-111.239,0.198625,0.801374
2875,0.220537,-61.2743,0.389732,-108.284,0.389732,-108.284,0.220537,0.779464
2876,0.243447,-67.6937,0.378277,-105.185,0.378277,-105.185,0.243447,0.756554
2877,0.267278,-74.3794,0.366361,-101.953,0.366361,-101.953,0.267278,0.732722
2878,0.291949,-81.3095,0.354025,-98.5979,0.354025,-98.5979,0.291949,0.70805
2879,0.317378,-88.4611,0.341311,-95.1321,0.341311,-95.1321,0.317378,0.682622
2880,0.343476,-95.8108,0.328262,-91.5669,0.328262,-91.5669,0.343476,0.656524
2881,0.370157,-103.334,0.314922,-87.9146,0.314922,-87.9146,0.370157,0.629844
2882,0.397329,-111.006,0.301336,-84.1876,0.301336,-84.1876,0.397329,0.602672
2883,0.4249,-118.802,0.28755,-80.3987,0.28755,-80.3987,0.4249,0.5751
2884,0.452778,-126.694,0.273611,-76.5608,0.273611,-76.5608,0.452778,0.547222
2885,0.480866,-134.658,0.259567,-72.6871,0.259567,-72.6871,0.480866,0.519134
2886,0.509072,-142.666,0.245464,-68.7909,0.245464,-68.7909,0.509072,0.490928
2887,0.537297,-150.692,0.231351,-64.8856,0.231351,-64.8856,0.537297,0.462702
2888,0.565448,-158.709,0.217276,-60.9846,0.217276,-60.9846,0.565448,0.434552
2889,0.593428,-166.689,0.203286,-57.1013,0.203286,-57.1013,0.593428,0.406572
2890,0.621143,-174.606,0.189429,-53.2493,0.189429,-53.2493,0.621143,0.378858
2891,0.648498,-182.434,0.175751,-49.4418,0.175751,-49.4418,0.648498,0.351502
2892,0.675402,-190.146,0.162299,-45.6921,0.162299,-45.6921,0.675402,0.324598
2893,0.701762,-197.715,0.149119,-42.013,0.149119,-42.013,0.701762,0.298238
2894,0.72749,-205.117,0.136255,-38.4175,0.136255,-38.4175,0.72749,0.27251
2895,0.752497,-212.327,0.123751,-34.918,0.123751,-34.918,0.752497,0.247502
2896,0.7767,-219.319,0.11165,-31.5268,0.11165,-31.5268,0.7767,0.2233
2897,0.800017,-226.07,0.0999915,-28.2558,0.0999915,-28.2558,0.800017,0.199983
2898,0.822368,-232.557,0.0888161,-25.1163,0.0888161,-25.1163,0.822368,0.1776322
2899,0.843677,-238.759,0.0781614,-22.1195,0.0781614,-22.1195,0.843677,0.1563228
2900,0.863873,-244.653,0.0680636,-19.276,0.0680636,-19.276,0.863873,0.1361272
2901,0.882886,-250.22,0.0585568,-16.5957,0.0585568,-16.5957,0.882886,0.1171136
2902,0.900653,-255.441,0.0496734,-14.0883,0.0496734,-14.0883,0.900653,0.0993468
2903,0.917113,-260.298,0.0414434,-11.7626,0.0414434,-11.7626,0.917113,0.0828868
2904,0.932211,-264.774,0.0338947,-9.62704,0.0338947,-9.62704,0.932211,0.0677894
2905,0.945894,-268.854,0.0270529,-7.6893,0.0270529,-7.6893,0.945894,0.0541058
2906,0.958118,-272.523,0.0209412,-5.95642,0.0209412,-5.95642,0.958118,0.0418824
2907,0.968839,-275.77,0.0155803,-4.43476,0.0155803,-4.43476,0.968839,0.0311606
2908,0.978023,-278.582,0.0109884,-3.12996,0.0109884,-3.12996,0.978023,0.0219768
2909,0.985638,-280.949,0.00718111,-2.04693,0.00718111,-2.04693,0.985638,0.01436222
2910,0.991657,-282.865,0.00417127,-1.18983,0.00417127,-1.18983,0.991657,0.00834254
2911,0.996062,-284.321,0.0019691,-0.56207,0.0019691,-0.56207,0.996062,0.0039382
2912,0.998836,-285.313,0.000582069,-0.166265,0.000582069,-0.166265,0.998836,0.001164138
2913,0.99997,-285.836,1.48782E-05,-0.00425285,1.48782E-05,-0.00425285,0.99997,2.97564E-05
2914,0.999461,-285.889,0.00026945,-0.0770743,0.00026945,-0.0770743,0.999461,0.0005389
2915,0.99731,-285.471,0.00134492,-0.384972,0.00134492,-0.384972,0.99731,0.00268984
2916,0.993525,-284.584,0.00323765,-0.927387,0.00323765,-0.927387,0.993525,0.0064753
2917,0.988118,-283.23,0.00594121,-1.70296,0.00594121,-1.70296,0.988118,0.01188242
2918,0.981107,-281.413,0.00944644,-2.70954,0.00944644,-2.70954,0.981107,0.01889288
2919,0.972517,-279.139,0.0137415,-3.94418,0.0137415,-3.94418,0.972517,0.027483
2920,0.962377,-276.416,0.0188117,-5.40315,0.0188117,-5.40315,0.962377,0.0376234
2921,0.95072,-273.253,0.02464,-7.08196,0.02464,-7.08196,0.95072,0.04928
2922,0.937587,-269.66,0.0312066,-8.97536,0.0312066,-8.97536,0.937587,0.0624132
2923,0.923022,-265.649,0.0384892,-11.0773,0.0384892,-11.0773,0.923022,0.0769784
2924,0.907074,-261.234,0.0464631,-13.3812,0.0464631,-13.3812,0.907074,0.0929262
2925,0.889797,-256.429,0.0551014,-15.8796,0.0551014,-15.8796,0.889797,0.1102028
2926,0.871251,-251.251,0.0643747,-18.5644,0.0643747,-18.5644,0.871251,0.1287494
2927,0.851497,-245.717,0.0742515,-21.4268,0.0742515,-21.4268,0.851497,0.148503
2928,0.830603,-239.846,0.0846985,-24.4576,0.0846985,-24.4576,0.830603,0.169397
2929,0.80864,-233.657,0.0956801,-27.6468,0.0956801,-27.6468,0.80864,0.1913602
2930,0.785682,-227.171,0.107159,-30.9839,0.107159,-30.9839,0.785682,0.214318
2931,0.761806,-220.411,0.119097,-34.458,0.119097,-34.458,0.761806,0.238194
2932,0.737095,-213.4,0.131453,-38.0575,0.131453,-38.0575,0.737095,0.262906
2933,0.711631,-206.161,0.144184,-41.7705,0.144184,-41.7705,0.711631,0.288368
2934,0.685501,-198.719,0.157249,-45.5848,0.157249,-45.5848,0.685501,0.314498
2935,0.658794,-191.099,0.170603,-49.4875,0.170603,-49.4875,0.658794,0.341206
2936,0.631599,-183.327,0.1842,-53.4658,0.1842,-53.4658,0.631599,0.3684
2937,0.60401,-175.431,0.197995,-57.5063,0.197995,-57.5063,0.60401,0.39599
2938,0.57612,-167.436,0.21194,-61.5956,0.21194,-61.5956,0.57612,0.42388
2939,0.548023,-159.371,0.225988,-65.7199,0.225988,-65.7199,0.548023,0.451976
2940,0.519815,-151.263,0.240093,-69.8654,0.240093,-69.8654,0.519815,0.480186
2941,0.49159,-143.139,0.254205,-74.0181,0.254205,-74.0181,0.49159,0.50841
2942,0.463446,-135.028,0.268277,-78.1643,0.268277,-78.1643,0.463446,0.536554
2943,0.435477,-126.958,0.282261,-82.2898,0.282261,-82.2898,0.435477,0.564522
2944,0.407778,-118.956,0.296111,-86.3808,0.296111,-86.3808,0.407778,0.592222
2945,0.380443,-111.05,0.309778,-90.4234,0.309778,-90.4234,0.380443,0.619556
2946,0.353565,-103.268,0.323218,-94.4041,0.323218,-94.4041,0.353565,0.646436
2947,0.327234,-95.6356,0.336383,-98.3093,0.336383,-98.3093,0.327234,0.672766
2948,0.301541,-88.1801,0.34923,-102.126,0.34923,-102.126,0.301541,0.69846
2949,0.276571,-80.9272,0.361714,-105.841,0.361714,-105.841,0.276571,0.723428
2950,0.252411,-73.9021,0.373795,-109.442,0.373795,-109.442,0.252411,0.74759
2951,0.229141,-67.1293,0.38543,-112.916,0.38543,-112.916,0.229141,0.77086
2952,0.20684,-60.6324,0.39658,-116.252,0.39658,-116.252,0.20684,0.79316
2953,0.185585,-54.4341,0.407207,-119.438,0.407207,-119.438,0.185585,0.814414
2954,0.165447,-48.5562,0.417276,-122.464,0.417276,-122.464,0.165447,0.834552
2955,0.146495,-43.0193,0.426753,-125.319,0.426753,-125.319,0.146495,0.853506
2956,0.128792,-37.843,0.435604,-127.994,0.435604,-127.994,0.128792,0.871208
2957,0.112399,-33.0456,0.4438,-130.478,0.4438,-130.478,0.112399,0.8876
2958,0.0973716,-28.6441,0.451314,-132.765,0.451314,-132.765,0.0973716,0.902628
2959,0.0837602,-24.6543,0.45812,-134.845,0.45812,-134.845,0.0837602,0.91624
2960,0.0716112,-21.0905,0.464194,-136.712,0.464194,-136.712,0.0716112,0.928388
2961,0.0609658,-17.9656,0.469517,-138.359,0.469517,-138.359,0.0609658,0.939034
2962,0.0518601,-15.2911,0.47407,-139.781,0.47407,-139.781,0.0518601,0.94814
2963,0.0443249,-13.0768,0.477838,-140.972,0.477838,-140.972,0.0443249,0.955676
2964,0.0383859,-11.331,0.480807,-141.928,0.480807,-141.928,0.0383859,0.961614
2965,0.034063,-10.0607,0.482968,-142.647,0.482968,-142.647,0.034063,0.965936
2966,0.0313711,-9.27082,0.484314,-143.125,0.484314,-143.125,0.0313711,0.968628
2967,0.0303191,-8.96496,0.48484,-143.361,0.48484,-143.361,0.0303191,0.96968
2968,0.0309107,-9.145,0.484545,-143.353,0.484545,-143.353,0.0309107,0.96909
2969,0.0331439,-9.81113,0.483428,-143.102,0.483428,-143.102,0.0331439,0.966856
2970,0.0370111,-10.9619,0.481494,-142.609,0.481494,-142.609,0.0370111,0.962988
2971,0.0424992,-12.5943,0.47875,-141.874,0.47875,-141.874,0.0424992,0.9575
2972,0.0495895,-14.7036,0.475205,-140.901,0.475205,-140.901,0.0495895,0.95041
2973,0.0582581,-17.2833,0.470871,-139.692,0.470871,-139.692,0.0582581,0.941742
2974,0.0684756,-20.3255,0.465762,-138.251,0.465762,-138.251,0.0684756,0.931524
2975,0.0802072,-23.8207,0.459896,-136.584,0.459896,-136.584,0.0802072,0.919792
2976,0.0934133,-27.7577,0.453293,-134.696,0.453293,-134.696,0.0934133,0.906586
2977,0.108049,-32.1239,0.445975,-132.592,0.445975,-132.592,0.108049,0.89195
2978,0.124065,-36.9052,0.437967,-130.281,0.437967,-130.281,0.124065,0.875934
2979,0.141407,-42.0861,0.429297,-127.769,0.429297,-127.769,0.141407,0.858594
2980,0.160015,-47.6497,0.419992,-125.066,0.419992,-125.066,0.160015,0.839984
2981,0.179828,-53.5777,0.410086,-122.18,0.410086,-122.18,0.179828,0.820172
2982,0.200777,-59.8506,0.399611,-119.122,0.399611,-119.122,0.200777,0.799222
2983,0.222792,-66.4478,0.388604,-115.901,0.388604,-115.901,0.222792,0.777208
2984,0.245798,-73.3474,0.377101,-112.529,0.377101,-112.529,0.245798,0.754202
2985,0.269717,-80.5266,0.365141,-109.016,0.365141,-109.016,0.269717,0.730282
2986,0.294469,-87.9615,0.352766,-105.376,0.352766,-105.376,0.294469,0.705532
2987,0.319968,-95.6274,0.340016,-101.619,0.340016,-101.619,0.319968,0.680032
2988,0.346129,-103.499,0.326936,-97.7595,0.326936,-97.7595,0.346129,0.653872
2989,0.372863,-111.549,0.313569,-93.81,0.313569,-93.81,0.372863,0.627138
2990,0.400079,-119.752,0.29996,-89.7842,0.29996,-89.7842,0.400079,0.59992
2991,0.427686,-128.079,0.286157,-85.6956,0.286157,-85.6956,0.427686,0.572314
2992,0.455589,-136.503,0.272206,-81.5583,0.272206,-81.5583,0.455589,0.544412
2993,0.483694,-144.996,0.258153,-77.3863,0.258153,-77.3863,0.483694,0.516306
2994,0.511905,-153.529,0.244048,-73.1941,0.244048,-73.1941,0.511905,0.488096
2995,0.540127,-162.073,0.229936,-68.9958,0.229936,-68.9958,0.540127,0.459872
2996,0.568265,-170.6,0.215867,-64.806,0.215867,-64.806,0.568265,0.431734
2997,0.596223,-179.081,0.201888,-60.6389,0.201888,-60.6389,0.596223,0.403776
2998,0.623906,-187.486,0.188047,-56.5089,0.188047,-56.5089,0.623906,0.376094
2999,0.65122,-195.789,0.17439,-52.4302,0.17439,-52.4302,0.65122,0.34878
3000,0.678073,-203.96,0.160963,-48.4168,0.160963,-48.4168,0.678073,0.321926
3001,0.704374,-211.973,0.147813,-44.4825,0.147813,-44.4825,0.704374,0.295626
3002,0.730033,-219.799,0.134983,-40.6409,0.134983,-40.6409,0.730033,0.269966
3003,0.754964,-227.413,0.122518,-36.9053,0.122518,-36.9053,0.754964,0.245036
3004,0.779082,-234.788,0.110459,-33.2886,0.110459,-33.2886,0.779082,0.220918
3005,0.802305,-241.9,0.0988475,-29.8032,0.0988475,-29.8032,0.802305,0.197695
3006,0.824555,-248.725,0.0877227,-26.4613,0.0877227,-26.4613,0.824555,0.1754454
3007,0.845755,-255.238,0.0771223,-23.2745,0.0771223,-23.2745,0.845755,0.1542446
3008,0.865835,-261.419,0.0670823,-20.2539,0.0670823,-20.2539,0.865835,0.1341646
3009,0.884727,-267.245,0.0576366,-17.41,0.0576366,-17.41,0.884727,0.1152732
3010,0.902365,-272.698,0.0488174,-14.7528,0.0488174,-14.7528,0.902365,0.0976348
3011,0.918691,-277.758,0.0406546,-12.2915,0.0406546,-12.2915,0.918691,0.0813092
3012,0.933649,-282.408,0.0331757,-10.0349,0.0331757,-10.0349,0.933649,0.0663514
3013,0.947188,-286.632,0.0264062,-7.99086,0.0264062,-7.99086,0.947188,0.0528124
3014,0.959262,-290.416,0.0203689,-6.16667,0.0203689,-6.16667,0.959262,0.0407378
3015,0.969831,-293.746,0.0150845,-4.56884,0.0150845,-4.56884,0.969831,0.030169
3016,0.978859,-296.612,0.0105707,-3.2031,0.0105707,-3.2031,0.978859,0.0211414
3017,0.986314,-299.002,0.00684285,-2.07442,0.00684285,-2.07442,0.986314,0.0136857
3018,0.992173,-300.91,0.00391365,-1.18695,0.00391365,-1.18695,0.992173,0.0078273
3019,0.996414,-302.328,0.001793,-0.544025,0.001793,-0.544025,0.996414,0.003586
3020,0.999024,-303.251,0.000488081,-0.148156,0.000488081,-0.148156,0.999024,0.000976162
3021,0.999993,-303.677,3.32173E-06,-0.00100874,3.32173E-06,-0.00100874,0.999993,6.64346E-06
3022,0.999319,-303.602,0.000340365,-0.103406,0.000340365,-0.103406,0.999319,0.00068073
3023,0.997004,-303.028,0.00149807,-0.45532,0.00149807,-0.45532,0.997004,0.00299614
3024,0.993055,-301.956,0.0034725,-1.05587,0.0034725,-1.05587,0.993055,0.006945
3025,0.987486,-300.389,0.00625698,-1.90335,0.00625698,-1.90335,0.987486,0.01251396
3026,0.980316,-298.333,0.00984206,-2.99517,0.00984206,-2.99517,0.980316,0.01968412
3027,0.971569,-295.794,0.0142156,-4.32794,0.0142156,-4.32794,0.971569,0.0284312
3028,0.961275,-292.781,0.0193627,-5.89743,0.0193627,-5.89743,0.961275,0.0387254
3029,0.949468,-289.305,0.0252661,-7.69862,0.0252661,-7.69862,0.949468,0.0505322
3030,0.936189,-285.376,0.0319056,-9.72567,0.0319056,-9.72567,0.936189,0.0638112
3031,0.921483,-281.007,0.0392587,-11.972,0.0392587,-11.972,0.921483,0.0785174
3032,0.905399,-276.215,0.0473006,-14.4302,0.0473006,-14.4302,0.905399,0.0946012
3033,0.887992,-271.013,0.0560039,-17.0923,0.0560039,-17.0923,0.887992,0.1120078
3034,0.869322,-265.422,0.0653392,-19.9494,0.0653392,-19.9494,0.869322,0.1306784
3035,0.84945,-259.458,0.0752748,-22.9921,0.0752748,-22.9921,0.84945,0.1505496
3036,0.828446,-253.143,0.085777,-26.2103,0.085777,-26.2103,0.828446,0.171554
3037,0.806379,-246.497,0.0968103,-29.5933,0.0968103,-29.5933,0.806379,0.1936206
3038,0.783326,-239.543,0.108337,-33.1299,0.108337,-33.1299,0.783326,0.216674
3039,0.759363,-232.306,0.120319,-36.8082,0.120319,-36.8082,0.759363,0.240638
3040,0.734572,-224.809,0.132714,-40.6159,0.132714,-40.6159,0.734572,0.265428
3041,0.709037,-217.078,0.145481,-44.5404,0.145481,-44.5404,0.709037,0.290962
3042,0.682845,-209.139,0.158577,-48.5684,0.158577,-48.5684,0.682845,0.317154
