t,T+R,N_0,N_1,N_2,N_3
295,0.864306,9.81448e-28,9.37385e-29,2.66432e-28,5.64744e-29
296,0.86208,1.03921e-27,1.70366e-28,2.61441e-28,6.5321e-29
297,0.85967,9.3748e-28,1.21667e-29,2.64875e-28,8.58046e-29
298,0.857069,1.03724e-27,-7.48724e-29,2.33811e-28,1.93122e-28
299,0.854272,1.11666e-27,6.67124e-29,2.26029e-28,8.08091e-29
300,0.851275,1.20307e-27,-2.70038e-29,1.94958e-28,1.52995e-28
301,0.848077,1.24732e-27,-5.82782e-29,3.05873e-28,1.70802e-28
302,0.844677,1.78109e-27,-1.05494e-29,2.00812e-28,2.16593e-28
303,0.841075,1.78308e-27,1.31347e-29,2.24804e-28,1.91164e-28
304,0.837276,1.58265e-27,8.93153e-30,2.39747e-28,2.22586e-28
305,0.833284,1.5807e-27,5.01804e-29,2.77823e-28,3.63604e-28
306,0.829104,2.42954e-27,7.51433e-29,3.58626e-28,4.39894e-28
307,0.824744,2.23046e-27,6.91988e-29,3.3292e-28,2.79853e-28
308,0.820214,1.91743e-27,7.40522e-29,1.96889e-28,4.37303e-28
309,0.815524,2.04134e-27,1.91791e-28,3.91098e-28,4.87276e-28
310,0.810686,2.79185e-27,1.80717e-28,3.00473e-28,4.93339e-28
311,0.805713,2.56036e-27,1.66547e-28,3.96326e-28,4.9557e-28
312,0.800619,2.19772e-27,2.43614e-28,2.26411e-28,5.96795e-28
313,0.795419,2.73616e-27,3.74222e-28,3.23814e-28,7.58253e-28
314,0.790129,3.1356e-27,3.1452e-28,2.6644e-28,6.30672e-28
315,0.784767,2.76561e-27,2.83291e-28,3.15447e-28,6.43203e-28
316,0.779349,2.13115e-27,4.72322e-28,2.27877e-28,7.13312e-28
317,0.773893,2.6976e-27,5.17395e-28,2.15113e-28,7.2436e-28
318,0.768416,2.72484e-27,5.00227e-28,1.79905e-28,6.6291e-28
319,0.762937,2.24937e-27,5.01735e-28,1.55504e-28,6.48931e-28
320,0.757474,1.78925e-27,5.84523e-28,1.05771e-28,7.32763e-28
321,0.752043,1.56768e-27,6.36351e-28,7.70871e-29,6.22032e-28
322,0.746661,1.40126e-27,4.53375e-28,7.94661e-29,5.69113e-28
323,0.741346,1.07285e-27,6.13699e-28,8.36549e-29,5.72496e-28
324,0.736111,1.20689e-27,6.83387e-28,7.34225e-29,6.15527e-28
325,0.730972,1.32679e-27,5.9172e-28,6.68604e-29,6.63328e-28
326,0.725942,6.54825e-28,5.86921e-28,5.15008e-29,5.44852e-28
327,0.721034,7.95514e-29,7.18992e-28,8.51428e-29,5.45299e-28
328,0.716257,7.43327e-28,6.3103e-28,6.2306e-29,6.55527e-28
329,0.711621,1.72657e-28,6.49325e-28,1.25686e-28,7.0192e-28
330,0.707134,9.86028e-29,6.29219e-28,1.5846e-28,6.68256e-28
331,0.702801,2.35916e-28,5.6985e-28,1.60093e-28,7.02499e-28
332,0.698628,-1.01289e-28,6.196e-28,1.91892e-28,8.31e-28
333,0.694616,3.02767e-28,6.15619e-28,2.11734e-28,8.3603e-28
334,0.690766,-1.20819e-28,5.58357e-28,2.91339e-28,8.59036e-28
335,0.687076,-9.65063e-29,7.88355e-28,3.22726e-28,8.44935e-28
336,0.683545,9.09908e-29,5.78107e-28,2.89646e-28,1.04777e-27
337,0.680167,1.7949e-28,6.71182e-28,3.39404e-28,9.77822e-28
338,0.676935,4.27685e-28,5.59613e-28,4.05755e-28,1.04052e-27
339,0.673841,2.86346e-28,8.58041e-28,4.32311e-28,1.11953e-27
340,0.670876,7.06114e-28,5.87516e-28,3.53485e-28,1.20867e-27
341,0.668027,9.50316e-28,7.44573e-28,4.56708e-28,1.19734e-27
342,0.665283,1.44551e-27,7.69399e-28,5.28309e-28,1.24263e-27
343,0.662628,9.92596e-28,6.93313e-28,4.45323e-28,1.21977e-27
344,0.660048,1.49448e-27,6.27754e-28,5.58111e-28,1.35274e-27
345,0.657527,2.20413e-27,6.72748e-28,4.1983e-28,1.2105e-27
346,0.655047,1.8423e-27,5.90147e-28,4.10067e-28,1.05204e-27
347,0.65259,1.27923e-27,5.92615e-28,6.35171e-28,1.01056e-27
348,0.650139,2.63658e-27,5.83315e-28,4.82785e-28,1.16206e-27
349,0.647674,2.48658e-27,4.67073e-28,4.52027e-28,9.76842e-28
350,0.645177,2.25233e-27,4.56229e-28,4.92498e-28,8.2178e-28
351,0.642629,2.59383e-27,4.32713e-28,4.04199e-28,7.51624e-28
352,0.640012,3.19893e-27,4.33433e-28,4.73326e-28,6.39344e-28
353,0.637307,2.97264e-27,2.51336e-28,3.28242e-28,6.08169e-28
